population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,Q-TALA,e6d8acc707763698df13d9de4f5f4eede3f2e0e221a25a4154758379475bb944,45,45,2,2,lag1-route-then-class-iou-v1,lag1,0,6,6,19,0,19,0,13,0,0.3157894736842105,N/A,N/A,N/A,0.0,0.3157894736842105,2,2
development_common_h5_canonical,Q-TALA,e6d8acc707763698df13d9de4f5f4eede3f2e0e221a25a4154758379475bb944,45,45,3,2,lag1-route-then-class-iou-v1,lag1,0,10,10,31,0,31,0,21,0,0.3225806451612903,N/A,N/A,N/A,0.0,0.3225806451612903,2,2
development_common_h5_canonical,Q-TALA,e6d8acc707763698df13d9de4f5f4eede3f2e0e221a25a4154758379475bb944,45,45,4,2,lag1-route-then-class-iou-v1,lag1,1,16,17,45,3,43,0,28,1,0.37777777777777777,1.0,0.3333333333333333,0.3333333333333333,0.0,0.37209302325581395,2,2
development_common_h5_canonical,Q-TALA,e6d8acc707763698df13d9de4f5f4eede3f2e0e221a25a4154758379475bb944,45,45,5,2,lag1-route-then-class-iou-v1,lag1,3,22,25,63,7,55,0,38,5,0.3968253968253968,0.6,0.7142857142857143,0.42857142857142855,0.0,0.4,2,2
