population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,2,47,lag1-route-then-class-iou-v1,lag1,0,154,154,317,0,317,0,163,0,0.48580441640378547,N/A,N/A,N/A,0.0,0.48580441640378547,8,47
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,3,47,lag1-route-then-class-iou-v1,lag1,5,302,283,652,10,631,7,376,7,0.4340490797546012,0.7142857142857143,0.7,0.5,0.018617021276595744,0.4786053882725832,8,47
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,4,47,lag1-route-then-class-iou-v1,lag1,11,443,391,996,26,949,12,617,21,0.392570281124498,0.5238095238095238,0.8076923076923077,0.4230769230769231,0.019448946515397084,0.46680716543730244,8,47
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,5,47,lag1-route-then-class-iou-v1,lag1,18,581,490,1344,42,1266,16,870,35,0.3645833333333333,0.5142857142857142,0.8333333333333334,0.42857142857142855,0.01839080459770115,0.4589257503949447,8,47
