population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,2,47,commit0,mean,0.621740460395813,0.6449030041694641,0.5941359400749207,0.5136840343475342,0.8737174272537231,0.7198670506477356,8,47
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,3,47,commit0,mean,0.6164789199829102,0.6456947922706604,0.5274917483329773,0.45176294445991516,0.8185974359512329,0.6650907397270203,8,47
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,4,47,commit0,mean,0.609799861907959,0.6420245170593262,0.4836590588092804,0.4186478853225708,0.7831766605377197,0.6307912468910217,8,47
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,5,47,commit0,mean,0.6150474548339844,0.6542658805847168,0.44718265533447266,0.3940470814704895,0.7449223399162292,0.6028563976287842,8,47
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,2,47,lag1,mean,0.6507773995399475,0.653417706489563,0.6168680191040039,0.5301757454872131,0.9121298789978027,0.755027711391449,8,47
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,3,47,lag1,mean,0.6352736353874207,0.6487820744514465,0.5518359541893005,0.46335628628730774,0.848522961139679,0.699110746383667,8,47
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,4,47,lag1,mean,0.6249712109565735,0.6476135849952698,0.5013457536697388,0.42214468121528625,0.8112682104110718,0.6540548205375671,8,47
development_common_h5_canonical,M3-V-CORE,00d1cc4d073b76b9a02f72ddfea0b67730251569b31ec95330722873ad375ecb,45,45,5,47,lag1,mean,0.6253653168678284,0.6614434719085693,0.4584513306617737,0.40337392687797546,0.7785757184028625,0.6234593987464905,8,47
