population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,2,47,lag1,latest,0.6561501622200012,0.6496043801307678,0.6171120405197144,0.5296375751495361,0.9080119132995605,0.7560063004493713,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,3,47,lag1,latest,0.6030505299568176,0.6650822162628174,0.5587460994720459,0.4221124053001404,0.7796745896339417,0.6239372491836548,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,4,47,lag1,latest,0.5201057195663452,0.6522173881530762,0.4884537160396576,0.32120707631111145,0.6224242448806763,0.4876805245876312,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,5,47,lag1,latest,0.48521286249160767,0.6633155345916748,0.43957552313804626,0.29290252923965454,0.5657103061676025,0.4461878836154938,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,2,47,lag1,max,0.6561501622200012,0.6496043801307678,0.6171120405197144,0.5296375751495361,0.9080119132995605,0.7560063004493713,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,3,47,lag1,max,0.5923939347267151,0.6089884638786316,0.5587460994720459,0.4163234829902649,0.7637181878089905,0.6179500222206116,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,4,47,lag1,max,0.5255352854728699,0.5760611891746521,0.4884537160396576,0.33347609639167786,0.6470648050308228,0.51036536693573,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,5,47,lag1,max,0.5035593509674072,0.5612925887107849,0.43957552313804626,0.30498161911964417,0.5928992629051208,0.46667638421058655,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,2,47,lag1,mean,0.6561501622200012,0.6496043801307678,0.6171120405197144,0.5296375751495361,0.9080119132995605,0.7560063004493713,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,3,47,lag1,mean,0.5915534496307373,0.6582725048065186,0.5587460994720459,0.42401641607284546,0.7810367345809937,0.6282230615615845,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,4,47,lag1,mean,0.51155024766922,0.6397122144699097,0.4884537160396576,0.3268585801124573,0.6410948634147644,0.4932633638381958,8,47
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,5,47,lag1,mean,0.47197994589805603,0.6314701437950134,0.43957552313804626,0.29086747765541077,0.5774384140968323,0.4364137649536133,8,47
