population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,2,47,commit0,mean,0.04258618503808975,0.6528488993644714,0.0547320656478405,0.008226248435676098,0.010885569266974926,0.009591205976903439,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,3,47,commit0,mean,0.011718454770743847,0.6603851318359375,0.04733244702219963,0.008803194388747215,0.010254140943288803,0.009852045215666294,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,4,47,commit0,mean,0.010488363914191723,0.6490240097045898,0.03725263103842735,0.007783662993460894,0.008720026351511478,0.008687146939337254,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,5,47,commit0,mean,0.012820202857255936,0.6494295597076416,0.041706349700689316,0.011523683555424213,0.012914280407130718,0.012885523028671741,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,2,47,lag1,latest,0.6520711183547974,0.6528488993644714,0.6151922345161438,0.5369858145713806,0.9116904735565186,0.7628242373466492,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,3,47,lag1,latest,0.6101806163787842,0.6603851318359375,0.5586245059967041,0.43576928973197937,0.7715135812759399,0.6302280426025391,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,4,47,lag1,latest,0.5102804899215698,0.6490240097045898,0.5038812756538391,0.3483370244503021,0.6310675740242004,0.5013571977615356,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,5,47,lag1,latest,0.46605661511421204,0.6494295597076416,0.4451333284378052,0.30030524730682373,0.5379046201705933,0.44062528014183044,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,2,47,lag1,max,0.6520711183547974,0.6528488993644714,0.6151922345161438,0.5369858145713806,0.9116904735565186,0.7628242373466492,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,3,47,lag1,max,0.5991350412368774,0.6113905310630798,0.5586245059967041,0.4354480803012848,0.7923808693885803,0.6332281827926636,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,4,47,lag1,max,0.5251767635345459,0.5758860111236572,0.5038812756538391,0.36232006549835205,0.6777341961860657,0.5322219133377075,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,5,47,lag1,max,0.47881147265434265,0.5664606094360352,0.4451333284378052,0.3043816387653351,0.5887717008590698,0.4648064374923706,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,2,47,lag1,mean,0.6520711183547974,0.6528488993644714,0.6151922345161438,0.5369858145713806,0.9116904735565186,0.7628242373466492,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,3,47,lag1,mean,0.6078327298164368,0.6535982489585876,0.5586245059967041,0.4445614218711853,0.7883352041244507,0.6349050998687744,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,4,47,lag1,mean,0.5086990594863892,0.6452739238739014,0.5038812756538391,0.35128253698349,0.6604918837547302,0.5087661743164062,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,5,47,lag1,mean,0.45058101415634155,0.6159619092941284,0.4451333284378052,0.29280754923820496,0.5484960675239563,0.4366500675678253,8,47
