population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,policy,reducer,relative_t_mAP_retention,t2_t_mAP,t_mAP,reference_count,master_count
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,2,commit0,mean,1.0,0.008226248435676098,0.008226248435676098,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,3,commit0,mean,1.0701347591897399,0.008226248435676098,0.008803194388747215,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,4,commit0,mean,0.9461983860959301,0.008226248435676098,0.007783662993460894,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,5,commit0,mean,1.400843123755854,0.008226248435676098,0.011523683555424213,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,2,lag1,latest,1.0,0.5369858145713806,0.5369858145713806,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,3,lag1,latest,0.8115098721552044,0.5369858145713806,0.43576928973197937,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,4,lag1,latest,0.6486894346144748,0.5369858145713806,0.3483370244503021,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,5,lag1,latest,0.5592424216020043,0.5369858145713806,0.30030524730682373,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,2,lag1,max,1.0,0.5369858145713806,0.5369858145713806,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,3,lag1,max,0.8109117009894521,0.5369858145713806,0.4354480803012848,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,4,lag1,max,0.6747293050702915,0.5369858145713806,0.36232006549835205,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,5,lag1,max,0.5668336676794544,0.5369858145713806,0.3043816387653351,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,2,lag1,mean,1.0,0.5369858145713806,0.5369858145713806,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,3,lag1,mean,0.8278829902164772,0.5369858145713806,0.4445614218711853,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,4,lag1,mean,0.654174705273885,0.5369858145713806,0.35128253698349,8,47
development_common_h5_canonical,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,5,lag1,mean,0.5452798589696871,0.5369858145713806,0.29280754923820496,8,47
