population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,policy,reducer,relative_t_mAP_retention,t2_t_mAP,t_mAP,reference_count,master_count
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,2,commit0,mean,1.0,0.5034647583961487,0.5034647583961487,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,3,commit0,mean,0.8551427610448863,0.5034647583961487,0.4305342435836792,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,4,commit0,mean,0.7617368695154116,0.5034647583961487,0.3835076689720154,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,5,commit0,mean,0.7043901686532918,0.5034647583961487,0.354635626077652,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,2,lag1,mean,1.0,0.5297021269798279,0.5297021269798279,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,3,lag1,mean,0.8775469855890569,0.5297021269798279,0.46483850479125977,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,4,lag1,mean,0.7809085750338671,0.5297021269798279,0.41364893317222595,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,5,lag1,mean,0.7305408832546954,0.5297021269798279,0.38696905970573425,8,47
