population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,2,47,commit0,mean,0.6061050891876221,0.6496931314468384,0.5829188227653503,0.5034647583961487,0.8581680059432983,0.7094881534576416,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,3,47,commit0,mean,0.5900772213935852,0.6481597423553467,0.51418137550354,0.4305342435836792,0.792351484298706,0.6344422698020935,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,4,47,commit0,mean,0.5798007845878601,0.6457092761993408,0.4601610004901886,0.3835076689720154,0.7421561479568481,0.5885339975357056,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,5,47,commit0,mean,0.5837975144386292,0.6513530015945435,0.42398661375045776,0.354635626077652,0.7013076543807983,0.5560150146484375,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,2,47,lag1,mean,0.6393078565597534,0.6539896130561829,0.6192923784255981,0.5297021269798279,0.9101893901824951,0.7532931566238403,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,3,47,lag1,mean,0.6319835186004639,0.6493154168128967,0.5561187267303467,0.46483850479125977,0.8445854187011719,0.6884621381759644,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,4,47,lag1,mean,0.611947774887085,0.6548237204551697,0.49349334836006165,0.41364893317222595,0.7848584651947021,0.6412899494171143,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,repeated_mean,5,47,lag1,mean,0.6117804646492004,0.6573001742362976,0.4536130130290985,0.38696905970573425,0.7543318867683411,0.6055570840835571,8,47
