population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,2,2,lag1-route-then-class-iou-v1,lag1,0,9,9,19,0,19,0,10,0,0.47368421052631576,N/A,N/A,N/A,0.0,0.47368421052631576,2,2
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,3,2,lag1-route-then-class-iou-v1,lag1,0,15,14,32,0,32,0,18,0,0.4375,N/A,N/A,N/A,0.0,0.46875,2,2
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,4,2,lag1-route-then-class-iou-v1,lag1,0,20,17,45,3,44,0,28,1,0.37777777777777777,0.0,0.3333333333333333,0.0,0.0,0.45454545454545453,2,2
development_common_h5_canonical,FH-MATCH,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,5,2,lag1-route-then-class-iou-v1,lag1,0,24,27,63,7,56,0,36,5,0.42857142857142855,0.0,0.7142857142857143,0.0,0.0,0.42857142857142855,2,2
