population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,policy,reducer,relative_t_mAP_retention,t2_t_mAP,t_mAP,reference_count,master_count
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,2,commit0,mean,1.0,0.008877154439687729,0.008877154439687729,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,3,commit0,mean,1.6467657849977948,0.008877154439687729,0.014618594199419022,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,4,commit0,mean,1.2957495206557605,0.008877154439687729,0.011502568610012531,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,5,commit0,mean,1.923934395409374,0.008877154439687729,0.01707906275987625,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,2,lag1,latest,1.0,0.5339897871017456,0.5339897871017456,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,3,lag1,latest,0.755489648127184,0.5339897871017456,0.4034237563610077,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,4,lag1,latest,0.6373910548013799,0.5339897871017456,0.3403603136539459,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,5,lag1,latest,0.5424782745844282,0.5339897871017456,0.28967785835266113,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,2,lag1,max,1.0,0.5339897871017456,0.5339897871017456,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,3,lag1,max,0.7823044935841181,0.5339897871017456,0.41774260997772217,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,4,lag1,max,0.6498755087420701,0.5339897871017456,0.34702688455581665,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,5,lag1,max,0.566054539069806,0.5339897871017456,0.3022673428058624,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,2,lag1,mean,1.0,0.5339897871017456,0.5339897871017456,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,3,lag1,mean,0.7716675399174583,0.5339897871017456,0.4120625853538513,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,4,lag1,mean,0.6526125751239388,0.5339897871017456,0.348488450050354,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,5,lag1,mean,0.5672829875044397,0.5339897871017456,0.302923321723938,8,47
