population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,2,47,commit0,mean,0.042425721883773804,0.6573008894920349,0.055820778012275696,0.008877154439687729,0.011044515296816826,0.010382398962974548,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,3,47,commit0,mean,0.017826156690716743,0.6613025665283203,0.047346021980047226,0.014618594199419022,0.01676366664469242,0.016573695465922356,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,4,47,commit0,mean,0.014646898955106735,0.6482207775115967,0.03725263103842735,0.011502568610012531,0.01306657213717699,0.013064875267446041,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,5,47,commit0,mean,0.018579592928290367,0.6630812883377075,0.041706349700689316,0.01707906275987625,0.0193554125726223,0.019353508949279785,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,2,47,lag1,latest,0.6511151790618896,0.6573008894920349,0.6148957014083862,0.5339897871017456,0.9103327393531799,0.7593464851379395,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,3,47,lag1,latest,0.5821555256843567,0.6613025665283203,0.550472617149353,0.4034237563610077,0.7469238638877869,0.5913247466087341,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,4,47,lag1,latest,0.5325459241867065,0.6482207775115967,0.4888518154621124,0.3403603136539459,0.6588643789291382,0.5174969434738159,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,5,47,lag1,latest,0.47443893551826477,0.6630812883377075,0.43308407068252563,0.28967785835266113,0.5408385396003723,0.43440043926239014,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,2,47,lag1,max,0.6511151790618896,0.6573008894920349,0.6148957014083862,0.5339897871017456,0.9103327393531799,0.7593464851379395,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,3,47,lag1,max,0.5768416523933411,0.6121532917022705,0.550472617149353,0.41774260997772217,0.7562665343284607,0.6040683388710022,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,4,47,lag1,max,0.5144567489624023,0.5701864957809448,0.4888518154621124,0.34702688455581665,0.6730844378471375,0.5184775590896606,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,5,47,lag1,max,0.4688056409358978,0.5757785439491272,0.43308407068252563,0.3022673428058624,0.5737510919570923,0.44946521520614624,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,2,47,lag1,mean,0.6511151790618896,0.6573008894920349,0.6148957014083862,0.5339897871017456,0.9103327393531799,0.7593464851379395,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,3,47,lag1,mean,0.5821860432624817,0.6515791416168213,0.550472617149353,0.4120625853538513,0.7516788244247437,0.5979738831520081,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,4,47,lag1,mean,0.5302447080612183,0.6406987905502319,0.4888518154621124,0.348488450050354,0.6709077954292297,0.524670422077179,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,5,47,lag1,mean,0.47371572256088257,0.6271557807922363,0.43308407068252563,0.302923321723938,0.5577313303947449,0.4526190757751465,8,47
