population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,2,47,lag1-route-then-class-iou-v1,lag1,0,136,136,318,0,318,1,183,0,0.4276729559748428,N/A,N/A,N/A,0.00546448087431694,0.4276729559748428,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,3,47,lag1-route-then-class-iou-v1,lag1,1,269,264,653,11,637,2,391,7,0.40428790199081166,0.14285714285714285,0.6363636363636364,0.09090909090909091,0.005115089514066497,0.42229199372056514,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,4,47,lag1-route-then-class-iou-v1,lag1,1,422,397,1000,28,959,3,606,20,0.397,0.05,0.7142857142857143,0.03571428571428571,0.0049504950495049506,0.44004171011470283,8,47
development_common_h5_canonical,FH-MATCH,2f4f32ce94f1d915c939f237f9ede121c74898e2b2158a8db7ba487444422f4c,45,45,5,47,lag1-route-then-class-iou-v1,lag1,1,564,519,1345,45,1280,4,830,33,0.3858736059479554,0.030303030303030304,0.7333333333333333,0.022222222222222223,0.004819277108433735,0.440625,8,47
