population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,2,47,lag1-route-then-class-iou-v1,lag1,0,146,146,313,0,313,2,169,0,0.46645367412140576,N/A,N/A,N/A,0.011834319526627219,0.46645367412140576,8,47
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,3,47,lag1-route-then-class-iou-v1,lag1,4,293,262,648,10,629,8,394,7,0.404320987654321,0.5714285714285714,0.7,0.4,0.02030456852791878,0.465818759936407,8,47
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,4,47,lag1-route-then-class-iou-v1,lag1,10,440,377,991,26,944,10,624,21,0.38042381432896066,0.47619047619047616,0.8076923076923077,0.38461538461538464,0.016025641025641024,0.4661016949152542,8,47
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,5,47,lag1-route-then-class-iou-v1,lag1,17,586,475,1336,42,1259,15,876,35,0.3555389221556886,0.4857142857142857,0.8333333333333334,0.40476190476190477,0.017123287671232876,0.4654487688641779,8,47
