population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count,order_count
protocol_b_43_masters_3_orders,FH-CONT,6672569c9524d38a0f932c9d8351d6606b9b26a574236a59d4799f225178d4f5,45,45,native,2,129,lag1-route-then-class-iou-v1,lag1,0,360,360,637,0,637,8,285,0,0.565149136577708,N/A,N/A,N/A,0.028070175438596492,0.565149136577708,6,43,129
protocol_b_43_masters_3_orders,FH-CONT,6672569c9524d38a0f932c9d8351d6606b9b26a574236a59d4799f225178d4f5,45,45,native,3,129,lag1-route-then-class-iou-v1,lag1,2,675,841,1475,275,1265,17,651,139,0.5701694915254237,0.014388489208633094,0.5054545454545455,0.007272727272727273,0.026113671274961597,0.5335968379446641,6,43,129
protocol_b_43_masters_3_orders,FH-CONT,6672569c9524d38a0f932c9d8351d6606b9b26a574236a59d4799f225178d4f5,45,45,native,4,129,lag1-route-then-class-iou-v1,lag1,7,994,1412,2431,705,1917,34,1053,352,0.5808309337721103,0.019886363636363636,0.49929078014184397,0.009929078014184398,0.032288698955365625,0.5185185185185185,6,43,129
protocol_b_43_masters_3_orders,FH-CONT,6672569c9524d38a0f932c9d8351d6606b9b26a574236a59d4799f225178d4f5,45,45,native,5,129,lag1-route-then-class-iou-v1,lag1,10,1312,2007,3456,1101,2593,45,1494,569,0.5807291666666666,0.01757469244288225,0.516802906448683,0.009082652134423252,0.030120481927710843,0.5059776320863865,6,43,129
