method,seed,population,reference_scene_id,master_sequence_id,sequence_id,order_id,horizon,scan_id_1,scan_id_2,t_mAP,t_mAP50,t_mAP25,t_REC,t_REC50,t_REC25,local_current_AP,local_current_AP50,local_current_AP25,local_current_REC
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_01-scene0119_04-scene0119_00-scene0119_02-scene0119_03,scene0119_01-scene0119_04,canonical,2,scene0119_01,scene0119_04,0.3628031313419342,0.5520833730697632,0.6028646230697632,0.5714285969734192,0.7559523582458496,0.8095238208770752,0.5086450576782227,0.8274235129356384,0.8550595641136169,0.6223545074462891
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,scene0119_02-scene0119_03,canonical,2,scene0119_02,scene0119_03,0.501620352268219,0.7916666865348816,1.0,0.6041666269302368,0.84375,1.0,0.5513888597488403,0.7916666865348816,1.0,0.7222222089767456
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,scene0119_03-scene0119_01,canonical,2,scene0119_03,scene0119_01,0.4804012179374695,0.8351852297782898,0.8432869911193848,0.5652778148651123,0.8999999761581421,0.925000011920929,0.7232509851455688,1.0,1.0,0.8472222089767456
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,scene0119_04-scene0119_00,canonical,2,scene0119_04,scene0119_00,0.27937501668930054,0.4715104401111603,0.6855208277702332,0.3087301552295685,0.6214285492897034,0.9500000476837158,0.43145257234573364,0.6063020825386047,0.6855208277702332,0.6481481790542603
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,scene0219_00-scene0219_03,canonical,2,scene0219_00,scene0219_03,0.395061731338501,0.5555555820465088,0.7777777910232544,0.3333333432674408,0.5357142686843872,0.8571428656578064,0.5262345671653748,0.8611111044883728,0.9444444179534912,0.4642857313156128
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,scene0219_01-scene0219_04,canonical,2,scene0219_01,scene0219_04,0.13014402985572815,0.1527777910232544,0.5601851940155029,0.29629629850387573,0.3333333432674408,0.8333333730697632,0.4488168954849243,0.6527777314186096,0.8842592835426331,0.5138888955116272
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_02-scene0219_01-scene0219_04-scene0219_00-scene0219_03,scene0219_02-scene0219_01,canonical,2,scene0219_02,scene0219_01,0.16111111640930176,0.32499998807907104,0.875,0.16203702986240387,0.4583333134651184,0.75,0.37638890743255615,0.5,0.875,0.39814814925193787
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_03-scene0219_02-scene0219_01-scene0219_04-scene0219_00,scene0219_03-scene0219_02,canonical,2,scene0219_03,scene0219_02,0.2839505970478058,0.35185182094573975,0.8032407164573669,0.1944444477558136,0.25,0.96875,0.3506944477558136,0.375,0.8828125,0.2063492089509964
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,scene0219_04-scene0219_00,canonical,2,scene0219_04,scene0219_00,0.20987653732299805,0.3333333432674408,0.6111111044883728,0.18518517911434174,0.3333333432674408,0.625,0.5802469253540039,0.7777777910232544,0.9444444179534912,0.6018518209457397
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,scene0309_00-scene0309_02,canonical,2,scene0309_00,scene0309_02,0.2172839641571045,0.284722238779068,0.6438131332397461,0.46331021189689636,0.5489583015441895,0.640625,0.4631057381629944,0.5956597328186035,0.9016666412353516,0.7189300656318665
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_01-scene0309_04-scene0309_03-scene0309_00-scene0309_02,scene0309_01-scene0309_04,canonical,2,scene0309_01,scene0309_04,0.3969576954841614,0.45520833134651184,0.7406250238418579,0.6283950805664062,0.699999988079071,0.8222222328186035,0.48142358660697937,0.543749988079071,0.96875,0.7083333134651184
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,scene0309_02-scene0309_01,canonical,2,scene0309_02,scene0309_01,0.3734953701496124,0.5364583134651184,0.6715909242630005,0.5703703761100769,0.7222221493721008,0.7444444298744202,0.3180224895477295,0.5409722328186035,0.7256944179534912,0.31481480598449707
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,scene0309_03-scene0309_00,canonical,2,scene0309_03,scene0309_00,0.47606077790260315,0.7103174924850464,0.7888888716697693,0.6703703999519348,0.8444444537162781,0.9244444370269775,0.6098765730857849,0.8333333134651184,0.9344727396965027,0.7965431809425354
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,scene0309_04-scene0309_03,canonical,2,scene0309_04,scene0309_03,0.35756051540374756,0.5666666626930237,0.7291666269302368,0.6037036776542664,0.800000011920929,0.855555534362793,0.3784722089767456,0.53125,0.6845238208770752,0.34259259700775146
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,scene0449_00-scene0449_04,canonical,2,scene0449_00,scene0449_04,0.4965195059776306,0.6503720283508301,0.7635267972946167,0.6547325253486633,0.8185185790061951,0.9222221970558167,0.6093149781227112,0.850431501865387,0.9364434480667114,0.762551486492157
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02,canonical,2,scene0449_01,scene0449_02,0.11375661939382553,0.1882440447807312,0.33038195967674255,0.3508230447769165,0.4722222089767456,0.6111111044883728,0.3771219253540039,0.7534722089767456,0.7534722089767456,0.5555555820465088
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00,canonical,2,scene0449_02,scene0449_00,0.35274970531463623,0.5691666603088379,0.734131932258606,0.5728395581245422,0.8499999642372131,0.9277777671813965,0.5685189962387085,0.7221739292144775,0.7883103489875793,0.8381481170654297
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01,canonical,2,scene0449_03,scene0449_01,0.07393170148134232,0.22522321343421936,0.366567462682724,0.18518519401550293,0.5833333134651184,0.7083333134651184,0.0575396828353405,0.125,0.4464285671710968,0.17592592537403107
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05,canonical,2,scene0449_04,scene0449_05,0.20079167187213898,0.4345238208770752,0.6433035731315613,0.204861119389534,0.5104166269302368,0.78125,0.2811797559261322,0.5729166865348816,0.8697916865348816,0.3966049253940582
ReScene4D-C-local-reimplementation,46,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03,canonical,2,scene0449_05,scene0449_03,0.2559088170528412,0.557023823261261,0.6162996292114258,0.33209875226020813,0.5722222328186035,0.5833333134651184,0.45424386858940125,0.7638888359069824,0.8680555820465088,0.6728394627571106
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,scene0069_00-scene0069_02,canonical,2,scene0069_00,scene0069_02,0.37742504477500916,0.5416666865348816,0.5555555820465088,0.6728394627571106,0.8055555820465088,0.8333333134651184,0.7037037014961243,0.8214285969734192,0.8214285969734192,0.8171296119689941
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,scene0069_01-scene0069_06,canonical,2,scene0069_01,scene0069_06,0.7658729553222656,0.9375,0.9375,0.8259259462356567,0.949999988079071,0.949999988079071,0.8544972538948059,1.0,1.0,0.8888888955116272
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,scene0069_02-scene0069_04,canonical,2,scene0069_02,scene0069_04,0.40927398204803467,0.6111111044883728,0.7222222089767456,0.5851852297782898,0.75,0.8166666626930237,0.5888116955757141,0.8888888955116272,1.0,0.7074074745178223
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,scene0069_03-scene0069_01,canonical,2,scene0069_03,scene0069_01,0.4389403462409973,0.4779320955276489,0.5057098865509033,0.7185184955596924,0.7555555701255798,0.8222222328186035,0.6834656000137329,0.8511905074119568,0.9583333730697632,0.8388888835906982
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,scene0069_04-scene0069_03,canonical,2,scene0069_04,scene0069_03,0.29336419701576233,0.49074071645736694,0.5833333134651184,0.3708333373069763,0.6499999761581421,0.6499999761581421,0.5725308656692505,0.7083333134651184,0.7083333134651184,0.7777777910232544
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,scene0069_05-scene0069_08,canonical,2,scene0069_05,scene0069_08,0.4236111044883728,0.4375,0.4375,0.5069444179534912,0.5208333730697632,0.5208333730697632,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.75
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,scene0069_06-scene0069_09,canonical,2,scene0069_06,scene0069_09,0.3411458432674408,0.4270833432674408,0.4270833432674408,0.49074074625968933,0.5833333730697632,0.5833333730697632,0.7658730149269104,0.8928571343421936,0.8928571343421936,0.8611111044883728
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,scene0069_07-scene0069_00,canonical,2,scene0069_07,scene0069_00,0.42849794030189514,0.5972222089767456,0.7222222089767456,0.6190475821495056,0.7619047164916992,0.8333333134651184,0.6020576357841492,0.9166666865348816,0.9166666865348816,0.8439152836799622
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,scene0069_08-scene0069_07,canonical,2,scene0069_08,scene0069_07,0.2857142984867096,0.4285714328289032,0.5714285969734192,0.37037038803100586,0.6111111044883728,0.7777778506278992,0.6000000238418579,0.800000011920929,0.800000011920929,0.5925925970077515
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_09-scene0069_05-scene0069_08-scene0069_07-scene0069_00,scene0069_09-scene0069_05,canonical,2,scene0069_09,scene0069_05,0.3672839403152466,0.4722222089767456,0.4722222089767456,0.3888888955116272,0.5,0.5,0.6111111044883728,0.75,0.75,0.7268518209457397
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,scene0079_00-scene0079_09,canonical,2,scene0079_00,scene0079_09,0.40470680594444275,0.7048611044883728,0.8020833730697632,0.2817460298538208,0.4553571343421936,0.5892857313156128,0.6699074506759644,0.8791666030883789,0.8791666030883789,0.7268518805503845
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,scene0079_01-scene0079_06,canonical,2,scene0079_01,scene0079_06,0.5528549551963806,0.6180555820465088,0.6898148059844971,0.21296297013759613,0.25,0.4166666567325592,0.7509259581565857,0.8666666150093079,0.894444465637207,0.4000000059604645
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,scene0079_02-scene0079_08,canonical,2,scene0079_02,scene0079_08,0.21421055495738983,0.3467262089252472,0.39859697222709656,0.12222222983837128,0.21111111342906952,0.25555557012557983,0.650793731212616,0.8809524178504944,0.8809524178504944,0.4259259104728699
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_03-scene0079_07-scene0079_01-scene0079_06-scene0079_11,scene0079_03-scene0079_07,canonical,2,scene0079_03,scene0079_07,0.4950396716594696,0.7142857313156128,0.738095223903656,0.2777777910232544,0.4375,0.4583333134651184,0.8351852297782898,1.0,1.0,0.8666666746139526
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_04-scene0079_03-scene0079_07-scene0079_01-scene0079_06,scene0079_04-scene0079_03,canonical,2,scene0079_04,scene0079_03,0.33873456716537476,0.4247685372829437,0.44907405972480774,0.4444444477558136,0.5625,0.625,0.4097222685813904,0.6145833134651184,0.6432098746299744,0.5092592835426331
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_05-scene0079_04-scene0079_03-scene0079_07-scene0079_01,scene0079_05-scene0079_04,canonical,2,scene0079_05,scene0079_04,0.2322889119386673,0.35277777910232544,0.5555555820465088,0.27199074625968933,0.3645833432674408,0.4930555820465088,0.6240741014480591,0.7166666984558105,0.9333333969116211,0.7407407164573669
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11,canonical,2,scene0079_06,scene0079_11,0.1909792274236679,0.45034724473953247,0.48402780294418335,0.13968254625797272,0.2571428716182709,0.2571428716182709,0.22042274475097656,0.5788194537162781,0.6177083253860474,0.20687830448150635
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01,canonical,2,scene0079_07,scene0079_01,0.6194210648536682,0.6851851940155029,0.7418981194496155,0.2777777910232544,0.3611110746860504,0.4444444179534912,0.44876542687416077,0.5388888716697693,0.6255555748939514,0.4444444477558136
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00,canonical,2,scene0079_08,scene0079_00,0.30118149518966675,0.4895833134651184,0.6458333134651184,0.1458333283662796,0.21875,0.2708333432674408,0.4297977387905121,0.6267361044883728,0.7829861044883728,0.17824073135852814
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05,canonical,2,scene0079_09,scene0079_05,0.31352514028549194,0.5121527910232544,0.652430534362793,0.2986111044883728,0.4722222089767456,0.631944477558136,0.5116153955459595,0.6684027910232544,0.808680534362793,0.5277777910232544
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02,canonical,2,scene0079_10,scene0079_02,0.33449074625968933,0.3611111044883728,0.402777761220932,0.40740740299224854,0.4166666865348816,0.4305555820465088,0.42989420890808105,0.5079365372657776,0.5734127163887024,0.5777778029441833
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_11-scene0079_10-scene0079_02-scene0079_08-scene0079_00,scene0079_11-scene0079_10,canonical,2,scene0079_11,scene0079_10,0.1427420973777771,0.3565972149372101,0.5534722208976746,0.15061728656291962,0.28730157017707825,0.3444444239139557,0.64682537317276,0.762499988079071,0.8500000238418579,0.4814814627170563
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,scene0119_00-scene0119_02,canonical,2,scene0119_00,scene0119_02,0.3835069537162781,0.6833333373069763,0.7168749570846558,0.49328702688217163,0.637499988079071,0.6625000238418579,0.6077675223350525,0.8333333134651184,1.0,0.5995370149612427
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_01-scene0119_04-scene0119_00-scene0119_02-scene0119_03,scene0119_01-scene0119_04,canonical,2,scene0119_01,scene0119_04,0.3289930522441864,0.5013021230697632,0.62890625,0.5542327761650085,0.7380952835083008,0.8095238208770752,0.46461644768714905,0.6815476417541504,0.8928571343421936,0.5919312238693237
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,scene0119_02-scene0119_03,canonical,2,scene0119_02,scene0119_03,0.46582895517349243,0.7914186120033264,1.0,0.6111111044883728,0.96875,1.0,0.5213844776153564,0.7914186120033264,1.0,0.7569444179534912
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,scene0119_03-scene0119_01,canonical,2,scene0119_03,scene0119_01,0.44999998807907104,0.7750000357627869,0.9000000357627869,0.6083333492279053,0.925000011920929,0.925000011920929,0.7926954627037048,0.9837962985038757,0.9837962985038757,0.8773148059844971
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,scene0119_04-scene0119_00,canonical,2,scene0119_04,scene0119_00,0.27347123622894287,0.5065538287162781,0.5870535969734192,0.413194477558136,0.793749988079071,0.8374999761581421,0.41595569252967834,0.6323660612106323,0.7086855173110962,0.6344907283782959
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,scene0219_00-scene0219_03,canonical,2,scene0219_00,scene0219_03,0.4382716119289398,0.5555555820465088,0.8333333134651184,0.432539701461792,0.5357142686843872,0.8928571343421936,0.5308641791343689,0.6944444179534912,0.9444444179534912,0.5436508059501648
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,scene0219_01-scene0219_04,canonical,2,scene0219_01,scene0219_04,0.2361111044883728,0.2361111044883728,0.6666666865348816,0.2916666865348816,0.2916666865348816,0.6666666865348816,0.479938268661499,0.6666666865348816,0.8888888955116272,0.5046296119689941
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_02-scene0219_01-scene0219_04-scene0219_00-scene0219_03,scene0219_02-scene0219_01,canonical,2,scene0219_02,scene0219_01,0.28935185074806213,0.5625,0.875,0.2638888955116272,0.5416666269302368,0.75,0.43981480598449707,0.625,0.875,0.4861111044883728
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_03-scene0219_02-scene0219_01-scene0219_04-scene0219_00,scene0219_03-scene0219_02,canonical,2,scene0219_03,scene0219_02,0.36625513434410095,0.6018518209457397,0.8055555820465088,0.2916666567325592,0.875,0.9375,0.4652777910232544,0.78125,0.875,0.37037035822868347
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,scene0219_04-scene0219_00,canonical,2,scene0219_04,scene0219_00,0.1491769552230835,0.22839505970478058,0.5458333492279053,0.21296297013759613,0.25,0.875,0.4403291940689087,0.5833333134651184,0.8611111044883728,0.49074071645736694
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,scene0309_00-scene0309_02,canonical,2,scene0309_00,scene0309_02,0.2000119537115097,0.3811838626861572,0.6561838388442993,0.6478009223937988,0.7302083373069763,0.7989583015441895,0.5686756372451782,0.6741071343421936,0.9750000238418579,0.7543210387229919
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_01-scene0309_04-scene0309_03-scene0309_00-scene0309_02,scene0309_01-scene0309_04,canonical,2,scene0309_01,scene0309_04,0.4838624596595764,0.5367559194564819,0.670535683631897,0.6629629731178284,0.7888888716697693,0.800000011920929,0.5791832208633423,0.6844494342803955,0.96875,0.7469136118888855
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,scene0309_02-scene0309_01,canonical,2,scene0309_02,scene0309_01,0.4020061790943146,0.5729166269302368,0.6925098896026611,0.5765432715415955,0.7333333492279053,0.7555555701255798,0.38078704476356506,0.5555555820465088,0.7256944179534912,0.37037038803100586
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,scene0309_03-scene0309_00,canonical,2,scene0309_03,scene0309_00,0.5745149850845337,0.7182539701461792,0.7783883213996887,0.7234567999839783,0.8444444537162781,0.8844444155693054,0.672770619392395,0.814234733581543,0.9111791253089905,0.8387654423713684
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,scene0309_04-scene0309_03,canonical,2,scene0309_04,scene0309_03,0.30601024627685547,0.4114583134651184,0.5680555701255798,0.5833333134651184,0.7333333492279053,0.8299999833106995,0.3654513955116272,0.53125,0.6458333134651184,0.40740740299224854
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,scene0449_00-scene0449_04,canonical,2,scene0449_00,scene0449_04,0.4668055772781372,0.6270833611488342,0.752916693687439,0.6487653851509094,0.7814815044403076,0.9037036895751953,0.5468761324882507,0.6824405193328857,0.9018750190734863,0.718724250793457
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02,canonical,2,scene0449_01,scene0449_02,0.13849490880966187,0.21334174275398254,0.3648623526096344,0.36625513434410095,0.46759259700775146,0.5995370745658875,0.27579614520072937,0.41470959782600403,0.5766369104385376,0.5221193432807922
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00,canonical,2,scene0449_02,scene0449_00,0.3308348059654236,0.5437232851982117,0.7563542127609253,0.5354938507080078,0.8009259104728699,0.8935185074806213,0.550278902053833,0.8377764225006104,0.9296528100967407,0.7917695045471191
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01,canonical,2,scene0449_03,scene0449_01,0.06844411045312881,0.13375496864318848,0.15208332240581512,0.21604938805103302,0.3611111342906952,0.4027777910232544,0.07980599254369736,0.23253968358039856,0.3930014669895172,0.18209876120090485
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05,canonical,2,scene0449_04,scene0449_05,0.2561088502407074,0.5047743320465088,0.7214410305023193,0.3055555820465088,0.53125,0.8229166865348816,0.3512991666793823,0.6457465291023254,0.937413215637207,0.48765432834625244
ReScene4D-C-local-reimplementation,47,bridge43_canonical_t2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03,canonical,2,scene0449_05,scene0449_03,0.22006703913211823,0.41537314653396606,0.5708401203155518,0.29012346267700195,0.5138888955116272,0.5138888955116272,0.37970682978630066,0.6312499642372131,0.7284722328186035,0.5802469253540039
