epoch,lr-AdamW,step,train_loss_aux_contrastive_epoch,train_loss_aux_contrastive_step,train_loss_ce_0_epoch,train_loss_ce_0_step,train_loss_ce_10_epoch,train_loss_ce_10_step,train_loss_ce_11_epoch,train_loss_ce_11_step,train_loss_ce_1_epoch,train_loss_ce_1_step,train_loss_ce_2_epoch,train_loss_ce_2_step,train_loss_ce_3_epoch,train_loss_ce_3_step,train_loss_ce_4_epoch,train_loss_ce_4_step,train_loss_ce_5_epoch,train_loss_ce_5_step,train_loss_ce_6_epoch,train_loss_ce_6_step,train_loss_ce_7_epoch,train_loss_ce_7_step,train_loss_ce_8_epoch,train_loss_ce_8_step,train_loss_ce_9_epoch,train_loss_ce_9_step,train_loss_ce_epoch,train_loss_ce_step,train_loss_dice_0_epoch,train_loss_dice_0_step,train_loss_dice_10_epoch,train_loss_dice_10_step,train_loss_dice_11_epoch,train_loss_dice_11_step,train_loss_dice_1_epoch,train_loss_dice_1_step,train_loss_dice_2_epoch,train_loss_dice_2_step,train_loss_dice_3_epoch,train_loss_dice_3_step,train_loss_dice_4_epoch,train_loss_dice_4_step,train_loss_dice_5_epoch,train_loss_dice_5_step,train_loss_dice_6_epoch,train_loss_dice_6_step,train_loss_dice_7_epoch,train_loss_dice_7_step,train_loss_dice_8_epoch,train_loss_dice_8_step,train_loss_dice_9_epoch,train_loss_dice_9_step,train_loss_dice_epoch,train_loss_dice_step,train_loss_epoch,train_loss_mask_0_epoch,train_loss_mask_0_step,train_loss_mask_10_epoch,train_loss_mask_10_step,train_loss_mask_11_epoch,train_loss_mask_11_step,train_loss_mask_1_epoch,train_loss_mask_1_step,train_loss_mask_2_epoch,train_loss_mask_2_step,train_loss_mask_3_epoch,train_loss_mask_3_step,train_loss_mask_4_epoch,train_loss_mask_4_step,train_loss_mask_5_epoch,train_loss_mask_5_step,train_loss_mask_6_epoch,train_loss_mask_6_step,train_loss_mask_7_epoch,train_loss_mask_7_step,train_loss_mask_8_epoch,train_loss_mask_8_step,train_loss_mask_9_epoch,train_loss_mask_9_step,train_loss_mask_epoch,train_loss_mask_step,train_loss_segment_contrastive_epoch,train_loss_segment_contrastive_layer0_epoch,train_loss_segment_contrastive_layer0_step,train_loss_segment_contrastive_step,train_loss_step,train_mean_loss_ce_epoch,train_mean_loss_ce_step,train_mean_loss_dice_epoch,train_mean_loss_dice_step,train_mean_loss_mask_epoch,train_mean_loss_mask_step
,1.3333333333333336e-07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.3333333333333336e-07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.3333333333333336e-07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.3333333333333336e-07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.3333333333333336e-07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.3333333333333336e-07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.3333333333333336e-07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,1,,0.0,,1.6992665529251099,,0.13058702647686005,,0.11160734295845032,,0.7646017670631409,,0.4089488387107849,,0.1795428842306137,,0.16277962923049927,,0.15658038854599,,0.1775083839893341,,0.15734614431858063,,0.10790298879146576,,0.11396588385105133,,0.08848187327384949,,1.825332760810852,,0.5250658988952637,,0.5455232858657837,,0.7549011707305908,,0.7407379746437073,,0.6694760322570801,,0.5302609205245972,,0.54759681224823,,0.53436279296875,,0.5665509700775146,,0.5504521131515503,,0.5510051250457764,,0.531780481338501,,,0.210606649518013,,0.08114360272884369,,0.08269825577735901,,0.11221079528331757,,0.1172337606549263,,0.094497911632061,,0.08116818219423294,,0.0828142762184143,,0.08178510516881943,,0.07966649532318115,,0.0769738107919693,,0.07765814661979675,,0.07988325506448746,,,0.4931003153324127,0.4931003153324127,15.37670612335205,,0.5050833225250244,,0.682542085647583,,0.09679540991783142
,2.0000000000000002e-07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0000000000000002e-07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0000000000000002e-07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0000000000000002e-07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0000000000000002e-07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0000000000000002e-07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0000000000000002e-07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0000000000000002e-07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,2,,0.0,,1.7887647151947021,,0.3061063289642334,,0.28234201669692993,,0.7410499453544617,,0.5289925336837769,,0.34306031465530396,,0.27320215106010437,,0.2564503848552704,,0.28414469957351685,,0.27261728048324585,,0.264265239238739,,0.29591983556747437,,0.27001482248306274,,1.7952383756637573,,0.6807389259338379,,0.6782357096672058,,0.9078164100646973,,0.7959948182106018,,0.751086950302124,,0.6700612306594849,,0.6838843822479248,,0.6986035704612732,,0.6665384769439697,,0.6517578363418579,,0.6513427495956421,,0.6647188067436218,,,0.21205876767635345,,0.09956258535385132,,0.10221877694129944,,0.1383098065853119,,0.12867256999015808,,0.11185798794031143,,0.09161219000816345,,0.0960584282875061,,0.09803338348865509,,0.09665954113006592,,0.09424388408660889,,0.0938071459531784,,0.09400936216115952,,,0.6687912940979004,0.6687912940979004,18.997634887695312,,0.6231903433799744,,0.7920014262199402,,0.11208496242761612
,2.666666666666667e-07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.666666666666667e-07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.666666666666667e-07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.666666666666667e-07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.666666666666667e-07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.666666666666667e-07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.666666666666667e-07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.666666666666667e-07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,3,,0.0,,1.798630714416504,,0.16552738845348358,,0.115131676197052,,0.7950841188430786,,0.4512684643268585,,0.1943986564874649,,0.16064223647117615,,0.16972103714942932,,0.18828949332237244,,0.12865427136421204,,0.1299012303352356,,0.1292993426322937,,0.11137446761131287,,1.8485307693481445,,0.5942878127098083,,0.594947874546051,,0.7512339353561401,,0.7011483907699585,,0.6425020694732666,,0.6033486127853394,,0.5907741189002991,,0.5936218500137329,,0.5908119678497314,,0.5944617986679077,,0.5937284231185913,,0.5893574953079224,,,0.2537418007850647,,0.10910051316022873,,0.1072344034910202,,0.1380244493484497,,0.12470044940710068,,0.10907265543937683,,0.10476932674646378,,0.10299824178218842,,0.10752901434898376,,0.10578722506761551,,0.10304216295480728,,0.10403884947299957,,0.10470119118690491,,,0.4726489782333374,0.4726489782333374,16.346717834472656,,0.5317953824996948,,0.7145196199417114,,0.12113387137651443
,3.3333333333333335e-07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.3333333333333335e-07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.3333333333333335e-07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.3333333333333335e-07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.3333333333333335e-07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.3333333333333335e-07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.3333333333333335e-07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.3333333333333335e-07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,4,,0.0,,2.116563558578491,,0.14526908099651337,,0.1578657031059265,,0.9384766817092896,,0.6957733035087585,,0.27163663506507874,,0.22917695343494415,,0.20255562663078308,,0.18395444750785828,,0.14914442598819733,,0.15016281604766846,,0.14968490600585938,,0.22111257910728455,,1.83664870262146,,0.4522382915019989,,0.44530725479125977,,0.7719353437423706,,0.6389849185943604,,0.497094988822937,,0.43499523401260376,,0.43053892254829407,,0.4532817602157593,,0.46178239583969116,,0.43309277296066284,,0.43590521812438965,,0.42969590425491333,,,0.24761267006397247,,0.0696219801902771,,0.06973470747470856,,0.12335556000471115,,0.10071833431720734,,0.0768546387553215,,0.06215386465191841,,0.06261671334505081,,0.06570819765329361,,0.07204969227313995,,0.06529269367456436,,0.06738342344760895,,0.06346441060304642,,,0.36425116658210754,0.36425116658210754,15.207947731018066,,0.5128030776977539,,0.5939617156982422,,0.08819745481014252
,4.0000000000000003e-07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0000000000000003e-07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0000000000000003e-07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0000000000000003e-07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0000000000000003e-07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0000000000000003e-07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0000000000000003e-07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0000000000000003e-07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,5,,0.0,,1.7762383222579956,,0.3264378607273102,,0.3712667226791382,,0.743006706237793,,0.5757848620414734,,0.40349844098091125,,0.31991830468177795,,0.33070293068885803,,0.34730857610702515,,0.35047927498817444,,0.34935081005096436,,0.3464597761631012,,0.37272730469703674,,1.8240513801574707,,0.41492247581481934,,0.41321861743927,,0.7386596202850342,,0.6178864240646362,,0.5054371953010559,,0.4390352964401245,,0.4488847851753235,,0.4347587823867798,,0.44093918800354004,,0.40929824113845825,,0.4191184341907501,,0.41147762537002563,,,0.32462263107299805,,0.07562527805566788,,0.07072518765926361,,0.14671453833580017,,0.11164455115795135,,0.08241845667362213,,0.07765550911426544,,0.08350591361522675,,0.07765478640794754,,0.07658166438341141,,0.07477953284978867,,0.07642732560634613,,0.07032571732997894,,,0.3232470154762268,0.3232470154762268,16.12604331970215,,0.5434949398040771,,0.5782836675643921,,0.10374470800161362
,4.666666666666667e-07,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.666666666666667e-07,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.666666666666667e-07,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.666666666666667e-07,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.666666666666667e-07,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.666666666666667e-07,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.666666666666667e-07,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.666666666666667e-07,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,6,,0.0,,1.701296329498291,,0.25664788484573364,,0.24328917264938354,,0.602492094039917,,0.4107738435268402,,0.3752285838127136,,0.24250207841396332,,0.2125144600868225,,0.2523990869522095,,0.2155812829732895,,0.2641809582710266,,0.2549935579299927,,0.23668047785758972,,1.7796915769577026,,0.3896263837814331,,0.38747766613960266,,0.6374308466911316,,0.5629910230636597,,0.4256417751312256,,0.40054768323898315,,0.39361733198165894,,0.39346909523010254,,0.4016626179218292,,0.39552441239356995,,0.38940319418907166,,0.38123416900634766,,,0.29878297448158264,,0.08796484768390656,,0.08567645400762558,,0.11956404894590378,,0.11956586688756943,,0.08058702945709229,,0.08488722890615463,,0.0848013162612915,,0.09115485101938248,,0.08709018677473068,,0.08547456562519073,,0.08440291881561279,,0.08557634055614471,,,0.29271239042282104,0.29271239042282104,14.187849044799805,,0.46949607133865356,,0.5337167978286743,,0.10734836012125015
,5.333333333333335e-07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.333333333333335e-07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.333333333333335e-07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.333333333333335e-07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.333333333333335e-07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.333333333333335e-07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.333333333333335e-07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.333333333333335e-07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,7,,0.0,,1.685680627822876,,0.13025468587875366,,0.1138962060213089,,0.7534744739532471,,0.4929248094558716,,0.2645440995693207,,0.09044870734214783,,0.10324765741825104,,0.09691377729177475,,0.14302149415016174,,0.1029001846909523,,0.12349261343479156,,0.06022970750927925,,1.7893006801605225,,0.41099581122398376,,0.4160143733024597,,0.9660693407058716,,0.6380812525749207,,0.5155254602432251,,0.4484115540981293,,0.42449256777763367,,0.4106100797653198,,0.41290000081062317,,0.40399545431137085,,0.3962118327617645,,0.4133489727973938,,,0.3621581792831421,,0.10080253332853317,,0.09625136852264404,,0.29626205563545227,,0.169162780046463,,0.11589515209197998,,0.1059643030166626,,0.10232710838317871,,0.1054828017950058,,0.0950150191783905,,0.0917043536901474,,0.09316164255142212,,0.09878911823034286,,,0.3568475842475891,0.3568475842475891,14.353660583496094,,0.4541148841381073,,0.5881506204605103,,0.14099819958209991
,6.000000000000001e-07,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.000000000000001e-07,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.000000000000001e-07,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.000000000000001e-07,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.000000000000001e-07,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.000000000000001e-07,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.000000000000001e-07,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.000000000000001e-07,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
