epoch,lr-AdamW,step,train_loss_aux_contrastive_epoch,train_loss_aux_contrastive_step,train_loss_ce_0_epoch,train_loss_ce_0_step,train_loss_ce_10_epoch,train_loss_ce_10_step,train_loss_ce_11_epoch,train_loss_ce_11_step,train_loss_ce_1_epoch,train_loss_ce_1_step,train_loss_ce_2_epoch,train_loss_ce_2_step,train_loss_ce_3_epoch,train_loss_ce_3_step,train_loss_ce_4_epoch,train_loss_ce_4_step,train_loss_ce_5_epoch,train_loss_ce_5_step,train_loss_ce_6_epoch,train_loss_ce_6_step,train_loss_ce_7_epoch,train_loss_ce_7_step,train_loss_ce_8_epoch,train_loss_ce_8_step,train_loss_ce_9_epoch,train_loss_ce_9_step,train_loss_ce_epoch,train_loss_ce_step,train_loss_dice_0_epoch,train_loss_dice_0_step,train_loss_dice_10_epoch,train_loss_dice_10_step,train_loss_dice_11_epoch,train_loss_dice_11_step,train_loss_dice_1_epoch,train_loss_dice_1_step,train_loss_dice_2_epoch,train_loss_dice_2_step,train_loss_dice_3_epoch,train_loss_dice_3_step,train_loss_dice_4_epoch,train_loss_dice_4_step,train_loss_dice_5_epoch,train_loss_dice_5_step,train_loss_dice_6_epoch,train_loss_dice_6_step,train_loss_dice_7_epoch,train_loss_dice_7_step,train_loss_dice_8_epoch,train_loss_dice_8_step,train_loss_dice_9_epoch,train_loss_dice_9_step,train_loss_dice_epoch,train_loss_dice_step,train_loss_epoch,train_loss_mask_0_epoch,train_loss_mask_0_step,train_loss_mask_10_epoch,train_loss_mask_10_step,train_loss_mask_11_epoch,train_loss_mask_11_step,train_loss_mask_1_epoch,train_loss_mask_1_step,train_loss_mask_2_epoch,train_loss_mask_2_step,train_loss_mask_3_epoch,train_loss_mask_3_step,train_loss_mask_4_epoch,train_loss_mask_4_step,train_loss_mask_5_epoch,train_loss_mask_5_step,train_loss_mask_6_epoch,train_loss_mask_6_step,train_loss_mask_7_epoch,train_loss_mask_7_step,train_loss_mask_8_epoch,train_loss_mask_8_step,train_loss_mask_9_epoch,train_loss_mask_9_step,train_loss_mask_epoch,train_loss_mask_step,train_loss_segment_contrastive_epoch,train_loss_segment_contrastive_layer0_epoch,train_loss_segment_contrastive_layer0_step,train_loss_segment_contrastive_step,train_loss_step,train_mean_loss_ce_epoch,train_mean_loss_ce_step,train_mean_loss_dice_epoch,train_mean_loss_dice_step,train_mean_loss_mask_epoch,train_mean_loss_mask_step
,4.944412938115992e-05,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,351,,0.0,,1.932485580444336,,0.1815948188304901,,0.17467743158340454,,0.8474072217941284,,0.5065745711326599,,0.4027058780193329,,0.23453199863433838,,0.23590846359729767,,0.23067310452461243,,0.21602505445480347,,0.17042016983032227,,0.2373325526714325,,0.16478249430656433,,1.7861039638519287,,0.4184865951538086,,0.4021286368370056,,0.7720167636871338,,0.5894320011138916,,0.5281494855880737,,0.45769065618515015,,0.4627377986907959,,0.4442710280418396,,0.408006876707077,,0.4044938385486603,,0.40482473373413086,,0.39180153608322144,,,0.2813381850719452,,0.06273381412029266,,0.05906777083873749,,0.08440981060266495,,0.08731742948293686,,0.08211047947406769,,0.06938031315803528,,0.06970719993114471,,0.06951844692230225,,0.061387427151203156,,0.06159781664609909,,0.06085410714149475,,0.0577978640794754,,,0.41154801845550537,0.41154801845550537,14.93558120727539,,0.500202476978302,,0.5746264457702637,,0.08517082035541534
,4.9438635145783356e-05,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.9438635145783356e-05,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.9438635145783356e-05,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.9438635145783356e-05,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.9438635145783356e-05,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.9438635145783356e-05,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.9438635145783356e-05,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.9438635145783356e-05,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,352,,0.0,,2.033236026763916,,0.252394437789917,,0.26869237422943115,,1.0093603134155273,,0.48483002185821533,,0.33577853441238403,,0.2529258728027344,,0.26320111751556396,,0.26041507720947266,,0.24591243267059326,,0.24235199391841888,,0.24898746609687805,,0.2603890597820282,,1.8513548374176025,,0.595830500125885,,0.6014771461486816,,0.8592476844787598,,0.7748889923095703,,0.6503279209136963,,0.6118019819259644,,0.614761233329773,,0.6172235012054443,,0.6161417961120605,,0.6018490791320801,,0.600344181060791,,0.59236741065979,,,0.19049587845802307,,0.0851832777261734,,0.08330260962247849,,0.13111089169979095,,0.11219734698534012,,0.09169748425483704,,0.08569645136594772,,0.08681052923202515,,0.09244078397750854,,0.08640243113040924,,0.0819893330335617,,0.08625289052724838,,0.08214819431304932,,,0.5009443163871765,0.5009443163871765,18.0437068939209,,0.6056188941001892,,0.73750901222229,,0.09967140108346939
,4.943311423417952e-05,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.943311423417952e-05,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.943311423417952e-05,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.943311423417952e-05,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.943311423417952e-05,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.943311423417952e-05,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.943311423417952e-05,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.943311423417952e-05,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,353,,0.0,,1.5447642803192139,,0.10519857704639435,,0.10649219900369644,,0.7163623571395874,,0.3071824014186859,,0.2226054072380066,,0.11859670281410217,,0.11024454236030579,,0.10887070000171661,,0.10862185060977936,,0.08796322345733643,,0.08811391890048981,,0.10739782452583313,,1.7031357288360596,,0.4490049481391907,,0.4413342773914337,,0.6934247612953186,,0.6171925663948059,,0.48145592212677,,0.47294026613235474,,0.4671638011932373,,0.4604071080684662,,0.4442555904388428,,0.448970764875412,,0.44329705834388733,,0.4469369053840637,,,0.27095526456832886,,0.10765068978071213,,0.11344869434833527,,0.14042021334171295,,0.1350124031305313,,0.11327199637889862,,0.1175510436296463,,0.11383171379566193,,0.10904282331466675,,0.10920173674821854,,0.11096165329217911,,0.10961950570344925,,0.11322671175003052,,,0.3873220980167389,0.3873220980167389,13.740772247314453,,0.4346897602081299,,0.5822708010673523,,0.1280149519443512
,4.942756665306158e-05,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.942756665306158e-05,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.942756665306158e-05,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.942756665306158e-05,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.942756665306158e-05,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.942756665306158e-05,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.942756665306158e-05,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.942756665306158e-05,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,354,,0.0,,1.344614863395691,,0.03952089697122574,,0.047090813517570496,,0.7788481116294861,,0.4270364046096802,,0.16792163252830505,,0.09391017258167267,,0.07964882254600525,,0.06081773340702057,,0.04804632067680359,,0.03837133198976517,,0.035877980291843414,,0.038859784603118896,,1.3908164501190186,,0.28891900181770325,,0.2917037010192871,,0.4573148488998413,,0.4052705764770508,,0.33083945512771606,,0.28736793994903564,,0.2855716347694397,,0.28523775935173035,,0.28858664631843567,,0.2852722406387329,,0.2846209406852722,,0.28305307030677795,,,0.21922191977500916,,0.0461549237370491,,0.04568810760974884,,0.059871260076761246,,0.06947590410709381,,0.05481738969683647,,0.044495999813079834,,0.04591440409421921,,0.045688509941101074,,0.046221256256103516,,0.04473654180765152,,0.04636073857545853,,0.044361501932144165,,,0.23966427147388458,0.23966427147388458,9.657476425170898,,0.3217361569404602,,0.3972749710083008,,0.06253911554813385
,4.9421992409175095e-05,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.9421992409175095e-05,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.9421992409175095e-05,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
