population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count,order_count
protocol_b_43_masters_3_orders,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,native,2,129,lag1-route-then-class-iou-v1,lag1,0,322,322,620,0,620,7,305,0,0.5193548387096775,N/A,N/A,N/A,0.022950819672131147,0.5193548387096775,6,43,129
protocol_b_43_masters_3_orders,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,native,3,129,lag1-route-then-class-iou-v1,lag1,2,633,817,1473,275,1256,20,676,144,0.5546503733876442,0.013888888888888888,0.5236363636363637,0.007272727272727273,0.029585798816568046,0.5039808917197452,6,43,129
protocol_b_43_masters_3_orders,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,native,4,129,lag1-route-then-class-iou-v1,lag1,5,945,1409,2448,705,1910,37,1076,369,0.5755718954248366,0.013550135501355014,0.5234042553191489,0.0070921985815602835,0.03438661710037175,0.49476439790575916,6,43,129
protocol_b_43_masters_3_orders,FH-MATCH,42c94da7bfa55f949cd9520201126afbe47223f6f3b5cc8660198e08ffc65c79,45,45,native,5,129,lag1-route-then-class-iou-v1,lag1,7,1242,1989,3479,1101,2595,56,1546,588,0.5717160103478011,0.011904761904761904,0.5340599455040872,0.006357856494096276,0.03622250970245795,0.47861271676300576,6,43,129
