population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,2,47,commit0,mean,0.6296303272247314,0.6534132361412048,0.5917250514030457,0.5200894474983215,0.8953133821487427,0.7326058149337769,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,3,47,commit0,mean,0.6096256375312805,0.6468400955200195,0.5125650763511658,0.4433387219905853,0.802443265914917,0.645455539226532,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,4,47,commit0,mean,0.5827121138572693,0.6418938636779785,0.4634866714477539,0.38757285475730896,0.7417082786560059,0.5947180986404419,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,5,47,commit0,mean,0.5754836797714233,0.6602628827095032,0.41798651218414307,0.34726688265800476,0.6966087818145752,0.5465016961097717,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,2,47,lag1,latest,0.6566226482391357,0.6607509851455688,0.6281086206436157,0.5405763387680054,0.913286566734314,0.7517856955528259,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,3,47,lag1,latest,0.609338104724884,0.6469128131866455,0.5415940880775452,0.43532291054725647,0.8067757487297058,0.6489559412002563,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,4,47,lag1,latest,0.5876062512397766,0.6585310697555542,0.4794301390647888,0.3750806748867035,0.7610026597976685,0.5946758985519409,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,5,47,lag1,latest,0.5793437957763672,0.6669633984565735,0.43561992049217224,0.331584095954895,0.7143317461013794,0.5495346188545227,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,2,47,lag1,max,0.6566226482391357,0.6607509851455688,0.6281086206436157,0.5405763387680054,0.913286566734314,0.7517856955528259,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,3,47,lag1,max,0.609630823135376,0.6280165910720825,0.5415940880775452,0.4322897493839264,0.8153150677680969,0.649253249168396,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,4,47,lag1,max,0.5905303359031677,0.6387550830841064,0.4794301390647888,0.37132272124290466,0.7719111442565918,0.5949262976646423,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,5,47,lag1,max,0.5845581293106079,0.645313024520874,0.43561992049217224,0.329774409532547,0.7264571785926819,0.5461907386779785,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,2,47,lag1,mean,0.6566226482391357,0.6607509851455688,0.6281086206436157,0.5405763387680054,0.913286566734314,0.7517856955528259,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,3,47,lag1,mean,0.6190367937088013,0.6490200757980347,0.5415940880775452,0.4474563002586365,0.8124101758003235,0.6571336984634399,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,4,47,lag1,mean,0.5977904796600342,0.6521429419517517,0.4794301390647888,0.3936005234718323,0.7671173214912415,0.6082949638366699,8,47
development_common_h5_canonical,Q-TALA,3ac698368835d50c34be35f33a516592b8ce3f6511e20d649dee8ea1644c2b40,45,45,5,47,lag1,mean,0.6055939197540283,0.65793776512146,0.43561992049217224,0.3694342374801636,0.7452561259269714,0.5786277055740356,8,47
