variant,checkpoint_global_step,checkpoint_sha256,reducer,t_mAP_T2,t_mAP_T3,t_mAP_T4,t_mAP_T5,minimum_t_mAP,mean_t_mAP,selected_update
C0,0,35d85a5b1ded57534cbf055a0a5bc41f4b735a35910ad4e5eb9f98d5a275f5c6,mean,0.4923645257949829,0.3825123906135559,0.3642094135284424,0.3353528380393982,0.3353528380393982,0.39360979199409485,False
C0,100,0f55233f2083adf467ddee137f76299e87063c22370142fea5ce2ecfb94629e0,mean,0.4974200427532196,0.3769479990005493,0.34416601061820984,0.3161734342575073,0.3161734342575073,0.3836768716573715,False
C0,200,989ce71cc222e9d455f69e66ff0f9724e57342aba2aa86bd0181b0c772e53c86,mean,0.4928453862667084,0.38571879267692566,0.36061015725135803,0.337236225605011,0.337236225605011,0.39410264045000076,False
C0,300,249f2cb3eb86c63805c54777b2a2fda2b81fb672c59d01ce439aba84573dd33b,mean,0.5069867968559265,0.396945059299469,0.36978796124458313,0.3323885202407837,0.3323885202407837,0.4015270844101906,False
C0,400,574ea496db467f1208eea934d2aa29595b36057c7bad27dcd5cadc88793cdb25,mean,0.5071358680725098,0.38912686705589294,0.36517083644866943,0.33494579792022705,0.33494579792022705,0.3990948423743248,True
