population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,2,47,commit0,mean,0.6050851345062256,0.6459323167800903,0.582246720790863,0.5016680955886841,0.8591628670692444,0.7093497514724731,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,3,47,commit0,mean,0.587958574295044,0.6475850939750671,0.5102989673614502,0.4290761649608612,0.7921689748764038,0.6347591876983643,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,4,47,commit0,mean,0.5779076814651489,0.6444167494773865,0.4601069986820221,0.3823486566543579,0.7441319823265076,0.5901735424995422,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,5,47,commit0,mean,0.5834690928459167,0.6546570658683777,0.4241911768913269,0.3534710109233856,0.7028557062149048,0.5573515295982361,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,2,47,lag1,mean,0.6403472423553467,0.6528903245925903,0.6206561326980591,0.5302463173866272,0.9103559255599976,0.7495740652084351,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,3,47,lag1,mean,0.6344814896583557,0.649120569229126,0.5556032061576843,0.4659697115421295,0.8475624322891235,0.6917241215705872,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,4,47,lag1,mean,0.6093863248825073,0.6533769369125366,0.49408572912216187,0.41487327218055725,0.7859945297241211,0.6432228684425354,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,5,47,lag1,mean,0.6139299869537354,0.6606253981590271,0.4504683315753937,0.38623058795928955,0.7550770044326782,0.6064106225967407,8,47
