population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,policy,reducer,relative_t_mAP_retention,t2_t_mAP,t_mAP,reference_count,master_count
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,2,commit0,mean,1.0,0.5016680955886841,0.5016680955886841,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,3,commit0,mean,0.855298889313183,0.5016680955886841,0.4290761649608612,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,4,commit0,mean,0.7621546197903808,0.5016680955886841,0.3823486566543579,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,5,commit0,mean,0.7045913703334151,0.5016680955886841,0.3534710109233856,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,2,lag1,mean,1.0,0.5302463173866272,0.5302463173866272,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,3,lag1,mean,0.878779722297193,0.5302463173866272,0.4659697115421295,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,4,lag1,mean,0.782416131101678,0.5302463173866272,0.41487327218055725,8,47
development_common_h5_canonical,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,5,lag1,mean,0.7283984353967157,0.5302463173866272,0.38623058795928955,8,47
