population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count,order_count
additional_native_refs,FH-CONT,6672569c9524d38a0f932c9d8351d6606b9b26a574236a59d4799f225178d4f5,45,45,native,2,111,lag1-route-then-class-iou-v1,lag1,0,293,293,633,0,633,15,355,0,0.4628751974723539,N/A,N/A,N/A,0.04225352112676056,0.4628751974723539,40,111,111
additional_native_refs,FH-CONT,6672569c9524d38a0f932c9d8351d6606b9b26a574236a59d4799f225178d4f5,45,45,native,3,77,lag1-route-then-class-iou-v1,lag1,1,410,456,936,55,870,23,503,38,0.48717948717948717,0.02631578947368421,0.6909090909090909,0.01818181818181818,0.04572564612326044,0.47126436781609193,23,77,77
additional_native_refs,FH-CONT,6672569c9524d38a0f932c9d8351d6606b9b26a574236a59d4799f225178d4f5,45,45,native,4,32,lag1-route-then-class-iou-v1,lag1,1,271,273,608,27,572,15,350,14,0.44901315789473684,0.07142857142857142,0.5185185185185185,0.037037037037037035,0.04285714285714286,0.4737762237762238,8,32,32
