population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,policy,reducer,relative_t_mAP_retention,t2_t_mAP,t_mAP,reference_count,master_count
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,2,commit0,mean,1.0,0.4942243993282318,0.4942243993282318,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,3,commit0,mean,0.8740548616663427,0.4942243993282318,0.431979238986969,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,4,commit0,mean,0.8077380183181767,0.4942243993282318,0.3992038369178772,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,5,commit0,mean,0.7158627542366264,0.4942243993282318,0.3537968397140503,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,2,lag1,latest,1.0,0.5340831875801086,0.5340831875801086,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,3,lag1,latest,0.8500931149613484,0.5340831875801086,0.4540204405784607,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,4,lag1,latest,0.7680353250943677,0.5340831875801086,0.4101947546005249,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,5,lag1,latest,0.6961272166767908,0.5340831875801086,0.3717898428440094,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,2,lag1,max,1.0,0.5340831875801086,0.5340831875801086,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,3,lag1,max,0.8536490272954566,0.5340831875801086,0.4559195935726166,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,4,lag1,max,0.7679156879653865,0.5340831875801086,0.4101308584213257,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,5,lag1,max,0.7124927277477451,0.5340831875801086,0.38053038716316223,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,2,lag1,mean,1.0,0.5340831875801086,0.5340831875801086,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,3,lag1,mean,0.8671626659839613,0.5340831875801086,0.4631370007991791,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,4,lag1,mean,0.782613198542168,0.5340831875801086,0.4179805517196655,8,47
development_common_h5_canonical,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,5,lag1,mean,0.7355641119415153,0.5340831875801086,0.39285242557525635,8,47
