tracker,score_reducer,reference_scene_id,order_id,horizon,sequence_count,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,trajectory_current_slice_AP,trajectory_current_slice_AP50,trajectory_current_slice_AP25,trajectory_current_slice_REC,local_current_AP,local_current_AP50,local_current_AP25,local_current_REC,inference_unit
B2,max,10b17940-3938-2467-8a7a-958300ba83d3,sha256_seed45,4,10,0.12713207304477692,0.16905145347118378,0.1723921298980713,0.22344151139259338,0.2848640978336334,0.33301225304603577,0.568103015422821,0.711037814617157,0.7384424209594727,0.7341532707214355,0.5642074942588806,0.6871211528778076,0.7289514541625977,0.7341532707214355,reference_scene_id
B2,max,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,4,12,0.06167849525809288,0.15042296051979065,0.19988635182380676,0.1736508011817932,0.3032817542552948,0.30773526430130005,0.4482160210609436,0.7557749152183533,0.7967259287834167,0.6132815480232239,0.47949516773223877,0.7584185600280762,0.7979655265808105,0.6132815480232239,reference_scene_id
B2,max,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,4,5,0.1128472238779068,0.265625,0.2718749940395355,0.1597222238779068,0.3125,0.3857142925262451,0.3258928656578064,0.6190476417541504,0.8824405074119568,0.4404761791229248,0.3735119104385376,0.6190476417541504,0.8824405074119568,0.4404761791229248,reference_scene_id
B2,max,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,4,5,0.23456789553165436,0.4444444477558136,0.6666666865348816,0.23456789553165436,0.4444444477558136,0.6666666865348816,0.2864583432674408,0.5989583730697632,0.8489583730697632,0.460317462682724,0.2864583432674408,0.5989583730697632,0.8489583730697632,0.460317462682724,reference_scene_id
B2,max,8eabc45f-5af7-2f32-8528-640861d2a135,sha256_seed45,4,5,0.1533574014902115,0.2700892686843872,0.3906249701976776,0.2361111342906952,0.3958333432674408,0.4583333432674408,0.4922240078449249,0.7526785731315613,0.992968738079071,0.5868055820465088,0.48701566457748413,0.7526785731315613,0.992968738079071,0.5868055820465088,reference_scene_id
B2,max,ddc73797-765b-241a-9e2c-097c5989baf6,sha256_seed45,4,6,0.013487575575709343,0.04383128508925438,0.15405020117759705,0.05029502511024475,0.1039215698838234,0.24105392396450043,0.5007244348526001,0.7558248043060303,0.8406639099121094,0.5863610506057739,0.4771590828895569,0.737598180770874,0.8262032270431519,0.5863610506057739,reference_scene_id
B2,max,10b17940-3938-2467-8a7a-958300ba83d3,sha256_seed45,5,10,0.10454516857862473,0.14436785876750946,0.1469980925321579,0.17992010712623596,0.2330065369606018,0.2700435519218445,0.5924849510192871,0.6847488880157471,0.6986377239227295,0.7120370268821716,0.6436281204223633,0.7474701404571533,0.7613590359687805,0.7120370268821716,reference_scene_id
B2,max,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,5,12,0.028862370178103447,0.1021624431014061,0.12862545251846313,0.09106013178825378,0.20327772200107574,0.20327772200107574,0.3338233530521393,0.5505810976028442,0.642177164554596,0.44462764263153076,0.3350999057292938,0.5326281785964966,0.658012866973877,0.44462764263153076,reference_scene_id
B2,max,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,5,5,0.1284722238779068,0.265625,0.265625,0.1597222238779068,0.3125,0.3571428656578064,0.6327160596847534,0.7407407760620117,0.9101851582527161,0.7160494327545166,0.6697531342506409,0.7824074625968933,0.9518518447875977,0.7160494327545166,reference_scene_id
B2,max,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,5,5,0.12345679104328156,0.3333333432674408,0.5555555820465088,0.12345679104328156,0.3333333432674408,0.5555555820465088,0.5010287761688232,0.7407407760620117,0.9351851940155029,0.5679012537002563,0.5010287761688232,0.7407407760620117,0.9351851940155029,0.5679012537002563,reference_scene_id
B2,max,8eabc45f-5af7-2f32-8528-640861d2a135,sha256_seed45,5,5,0.00930301658809185,0.01766173727810383,0.1420394480228424,0.08564814925193787,0.1666666716337204,0.2291666716337204,0.5828835964202881,0.7595238089561462,0.9085034132003784,0.6216931343078613,0.5741534233093262,0.726190447807312,0.9085034132003784,0.6216931343078613,reference_scene_id
B2,max,ddc73797-765b-241a-9e2c-097c5989baf6,sha256_seed45,5,6,0.015775088220834732,0.04138985648751259,0.15747976303100586,0.053455453366041183,0.09988988935947418,0.23334577679634094,0.3458811938762665,0.647637665271759,0.881877601146698,0.43932539224624634,0.35635247826576233,0.6369386911392212,0.8660841584205627,0.43932539224624634,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,canonical,2,10,0.35849374532699585,0.5271307826042175,0.549732506275177,0.5463483929634094,0.6961400508880615,0.7262986898422241,0.5457904934883118,0.7316709160804749,0.7669227719306946,0.7352715730667114,0.556598961353302,0.7414668202400208,0.7678972482681274,0.7352715730667114,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,canonical,2,12,0.2839776277542114,0.47922900319099426,0.5483017563819885,0.42203962802886963,0.5948969125747681,0.6485943794250488,0.423360675573349,0.6480449438095093,0.7553536295890808,0.5646557807922363,0.43916022777557373,0.6590098142623901,0.756643533706665,0.5646557807922363,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,2,5,0.32083094120025635,0.5094568133354187,0.615204930305481,0.36858969926834106,0.573693037033081,0.6931288838386536,0.5438188314437866,0.7909188270568848,0.9210600852966309,0.6228996515274048,0.5483886003494263,0.7878963947296143,0.9180539846420288,0.6228996515274048,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,2,5,0.23097798228263855,0.3486284017562866,0.649183988571167,0.3203703463077545,0.4888888895511627,0.7777777910232544,0.42752060294151306,0.6113448143005371,0.8814213871955872,0.5172839760780334,0.4240644872188568,0.6305913329124451,0.8853012919425964,0.5172839760780334,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,canonical,2,5,0.2850290536880493,0.37975120544433594,0.5739552974700928,0.4538649916648865,0.6193958520889282,0.7599116563796997,0.49519026279449463,0.6621469855308533,0.867719292640686,0.58858722448349,0.512006402015686,0.6815729141235352,0.8832219839096069,0.58858722448349,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,canonical,2,6,0.18322141468524933,0.3403850495815277,0.46265438199043274,0.2704974114894867,0.4594576060771942,0.6059186458587646,0.31612735986709595,0.5285235047340393,0.6958598494529724,0.4312182664871216,0.3218107521533966,0.5354750156402588,0.6925543546676636,0.4312182664871216,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,canonical,3,10,0.2210255116224289,0.3195837438106537,0.3304077982902527,0.435933381319046,0.5569023489952087,0.5741863250732422,0.5246925354003906,0.7180404663085938,0.7596662044525146,0.7352715730667114,0.556598961353302,0.7414668202400208,0.7678972482681274,0.7352715730667114,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,canonical,3,12,0.1260158121585846,0.21479381620883942,0.27789562940597534,0.27776896953582764,0.3952809274196625,0.43868371844291687,0.4358232915401459,0.644302487373352,0.7556350827217102,0.5646557807922363,0.43916022777557373,0.6590098142623901,0.756643533706665,0.5646557807922363,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,3,5,0.2645995020866394,0.4370080828666687,0.5510849356651306,0.30323076248168945,0.4910539388656616,0.5913235545158386,0.5320782661437988,0.7969450354576111,0.9244065880775452,0.6228996515274048,0.5483886003494263,0.7878963947296143,0.9180539846420288,0.6228996515274048,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,3,5,0.1881481409072876,0.31462961435317993,0.6357407569885254,0.24938271939754486,0.4000000059604645,0.7111111283302307,0.40598222613334656,0.5945348143577576,0.894443929195404,0.5172839760780334,0.4240644872188568,0.6305913329124451,0.8853012919425964,0.5172839760780334,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,canonical,3,5,0.11423741281032562,0.15671859681606293,0.3292430341243744,0.30884531140327454,0.40849927067756653,0.5461416840553284,0.5059661269187927,0.6780034303665161,0.8852300643920898,0.586394190788269,0.512006402015686,0.6815729141235352,0.8832219839096069,0.58858722448349,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,canonical,3,6,0.08876261115074158,0.1866053193807602,0.25806012749671936,0.18101079761981964,0.3175208568572998,0.43335941433906555,0.31681400537490845,0.5413850545883179,0.6901248097419739,0.4312182664871216,0.3218107521533966,0.5354750156402588,0.6925543546676636,0.4312182664871216,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,canonical,4,10,0.1469600647687912,0.21781836450099945,0.21993768215179443,0.29434192180633545,0.3864996135234833,0.3920551538467407,0.5157456398010254,0.6919901371002197,0.7370960116386414,0.7211623191833496,0.556598961353302,0.7414668202400208,0.7678972482681274,0.7352715730667114,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,canonical,4,12,0.04736144095659256,0.08470133692026138,0.14082510769367218,0.18118387460708618,0.24866069853305817,0.28338295221328735,0.4357583224773407,0.6393698453903198,0.7554039359092712,0.5646557807922363,0.43916022777557373,0.6590098142623901,0.756643533706665,0.5646557807922363,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,4,5,0.23908410966396332,0.41178178787231445,0.5061548948287964,0.2663888931274414,0.45124998688697815,0.5462499856948853,0.525824785232544,0.7929784655570984,0.9203776121139526,0.6228996515274048,0.5483886003494263,0.7878963947296143,0.9180539846420288,0.6228996515274048,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,4,5,0.09179012477397919,0.20537036657333374,0.5366666316986084,0.1876543015241623,0.35555556416511536,0.6444444060325623,0.3993682265281677,0.6062522530555725,0.8828102946281433,0.5172839760780334,0.4240644872188568,0.6305913329124451,0.8853012919425964,0.5172839760780334,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,canonical,4,5,0.04940561205148697,0.06255805492401123,0.21404147148132324,0.18924008309841156,0.24331121146678925,0.37947192788124084,0.5077846050262451,0.6785547733306885,0.8941682577133179,0.5923721790313721,0.512006402015686,0.6815729141235352,0.8832219839096069,0.58858722448349,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,canonical,4,6,0.03309499844908714,0.06250687688589096,0.10813166201114655,0.1151445060968399,0.18704907596111298,0.2948683500289917,0.3198350965976715,0.5260519981384277,0.6751036047935486,0.4312182664871216,0.3218107521533966,0.5354750156402588,0.6925543546676636,0.4312182664871216,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,canonical,5,10,0.11228299140930176,0.1745663285255432,0.17457880079746246,0.23848003149032593,0.31080129742622375,0.31080129742622375,0.551425576210022,0.7238518595695496,0.7639448046684265,0.7355655431747437,0.556598961353302,0.7414668202400208,0.7678972482681274,0.7352715730667114,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,canonical,5,12,0.016856053844094276,0.03587280958890915,0.08594626188278198,0.1116797924041748,0.16851550340652466,0.21191829442977905,0.43545758724212646,0.6440904140472412,0.7547979950904846,0.5646557807922363,0.43916022777557373,0.6590098142623901,0.756643533706665,0.5646557807922363,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,5,5,0.14358139038085938,0.266175776720047,0.3294539451599121,0.1852777600288391,0.33500000834465027,0.4475000202655792,0.519088625907898,0.7825509309768677,0.9188973903656006,0.6228996515274048,0.5483886003494263,0.7878963947296143,0.9180539846420288,0.6228996515274048,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,5,5,0.06358907371759415,0.1923545002937317,0.48476192355155945,0.14814816415309906,0.31111109256744385,0.5777777433395386,0.40253016352653503,0.6210669875144958,0.9087362289428711,0.5172839760780334,0.4240644872188568,0.6305913329124451,0.8853012919425964,0.5172839760780334,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,canonical,5,5,0.029637476429343224,0.032098907977342606,0.17945221066474915,0.13148148357868195,0.15000000596046448,0.2958333492279053,0.49924972653388977,0.6660551428794861,0.8772954940795898,0.586394190788269,0.512006402015686,0.6815729141235352,0.8832219839096069,0.58858722448349,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,canonical,5,6,0.008771456778049469,0.0173965934664011,0.04287444055080414,0.06309597194194794,0.10356635600328445,0.20177073776721954,0.3035160303115845,0.5195369720458984,0.6691577434539795,0.4312182664871216,0.3218107521533966,0.5354750156402588,0.6925543546676636,0.4312182664871216,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,reverse,2,10,0.3252454698085785,0.44617483019828796,0.4852600693702698,0.490796834230423,0.6304833889007568,0.6808441877365112,0.5678431987762451,0.708867073059082,0.7735582590103149,0.7370067834854126,0.5698769092559814,0.7052192091941833,0.7748087644577026,0.7370067834854126,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,reverse,2,12,0.2877238988876343,0.49762028455734253,0.570271372795105,0.40702760219573975,0.6264941096305847,0.6763721704483032,0.44357672333717346,0.6678962111473083,0.7647807002067566,0.5412804484367371,0.44865015149116516,0.6767132878303528,0.765070378780365,0.5412804484367371,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,2,5,0.32304930686950684,0.5109713673591614,0.5678456425666809,0.46879953145980835,0.6910160183906555,0.7756433486938477,0.46036195755004883,0.703103244304657,0.7806861400604248,0.6348447203636169,0.46210023760795593,0.702285647392273,0.7861071825027466,0.6348447203636169,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,2,5,0.26989197731018066,0.39261317253112793,0.6596401929855347,0.3314814865589142,0.4777778089046478,0.7444444298744202,0.43543270230293274,0.6316497921943665,0.8398290872573853,0.5209876298904419,0.43646499514579773,0.5996549129486084,0.8403284549713135,0.5209876298904419,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,reverse,2,5,0.26697269082069397,0.3698278069496155,0.5838655829429626,0.4469815492630005,0.6267385482788086,0.7799437046051025,0.4784499704837799,0.7151279449462891,0.9044386148452759,0.5651194453239441,0.48918405175209045,0.7060542702674866,0.8988305926322937,0.5651194453239441,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,reverse,2,6,0.18428625166416168,0.369671493768692,0.4747265875339508,0.2633574306964874,0.4629298448562622,0.6080203056335449,0.3417651951313019,0.5823051929473877,0.7067392468452454,0.4830830991268158,0.3428148031234741,0.5776262879371643,0.7006441354751587,0.4830830991268158,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,reverse,3,10,0.1737111657857895,0.2217814177274704,0.24817609786987305,0.34295424818992615,0.43647587299346924,0.48237937688827515,0.5535082221031189,0.7021780014038086,0.755821943283081,0.7408280372619629,0.5698769092559814,0.7052192091941833,0.7748087644577026,0.7370067834854126,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,reverse,3,12,0.13239111006259918,0.2509084939956665,0.3237980306148529,0.25458580255508423,0.42250630259513855,0.47719383239746094,0.44071751832962036,0.6684662103652954,0.7625276446342468,0.5412804484367371,0.44865015149116516,0.6767132878303528,0.765070378780365,0.5412804484367371,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,3,5,0.2650628387928009,0.42154884338378906,0.46236521005630493,0.4050441086292267,0.6294304132461548,0.6783193349838257,0.4418085217475891,0.691118061542511,0.7836246490478516,0.6348447203636169,0.46210023760795593,0.702285647392273,0.7861071825027466,0.6348447203636169,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,3,5,0.19020576775074005,0.29185187816619873,0.5821957588195801,0.2074074000120163,0.3333333432674408,0.6222221851348877,0.4420822858810425,0.6739141941070557,0.8438470363616943,0.5209876298904419,0.43646499514579773,0.5996549129486084,0.8403284549713135,0.5209876298904419,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,reverse,3,5,0.09396996349096298,0.13557223975658417,0.29966670274734497,0.2852855324745178,0.4009818136692047,0.559778094291687,0.48927509784698486,0.7040889859199524,0.8889362215995789,0.5673124194145203,0.48918405175209045,0.7060542702674866,0.8988305926322937,0.5651194453239441,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,reverse,3,6,0.07041220366954803,0.17124336957931519,0.23733019828796387,0.15952660143375397,0.32527050375938416,0.43565404415130615,0.3310873210430145,0.5846784710884094,0.7110527157783508,0.4830830991268158,0.3428148031234741,0.5776262879371643,0.7006441354751587,0.4830830991268158,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,reverse,4,10,0.09817470610141754,0.12340184301137924,0.1359846144914627,0.2128647416830063,0.2712121605873108,0.3150738477706909,0.5596637725830078,0.7258439660072327,0.7781683206558228,0.7370067834854126,0.5698769092559814,0.7052192091941833,0.7748087644577026,0.7370067834854126,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,reverse,4,12,0.052829742431640625,0.12326889485120773,0.1724744290113449,0.14869378507137299,0.28276291489601135,0.31624504923820496,0.44562864303588867,0.6703100204467773,0.7648761868476868,0.5412804484367371,0.44865015149116516,0.6767132878303528,0.765070378780365,0.5412804484367371,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,4,5,0.24859635531902313,0.39120519161224365,0.4181630611419678,0.36625003814697266,0.5785714387893677,0.618571400642395,0.43757200241088867,0.6974741220474243,0.7885088920593262,0.6348447203636169,0.46210023760795593,0.702285647392273,0.7861071825027466,0.6348447203636169,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,4,5,0.08637860417366028,0.19388890266418457,0.50812166929245,0.1308642029762268,0.2666666805744171,0.5555555820465088,0.4188332259654999,0.6309908628463745,0.8650352954864502,0.5209876298904419,0.43646499514579773,0.5996549129486084,0.8403284549713135,0.5209876298904419,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,reverse,4,5,0.029150042682886124,0.037349406629800797,0.17790479958057404,0.15680891275405884,0.20833970606327057,0.34271472692489624,0.49664661288261414,0.7131820917129517,0.903327226638794,0.5738426446914673,0.48918405175209045,0.7060542702674866,0.8988305926322937,0.5651194453239441,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,reverse,4,6,0.02862401492893696,0.07317501306533813,0.11907931417226791,0.09696169197559357,0.20797258615493774,0.3107864260673523,0.34119221568107605,0.589120626449585,0.7193614840507507,0.4830830991268158,0.3428148031234741,0.5776262879371643,0.7006441354751587,0.4830830991268158,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,reverse,5,10,0.0674271434545517,0.08239582180976868,0.08962687104940414,0.16625075042247772,0.20421868562698364,0.23120278120040894,0.5837390422821045,0.7512261271476746,0.8012352585792542,0.7408280372619629,0.5698769092559814,0.7052192091941833,0.7748087644577026,0.7370067834854126,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,reverse,5,12,0.02585771307349205,0.06696557253599167,0.10361185669898987,0.09712201356887817,0.19964149594306946,0.22245894372463226,0.44137272238731384,0.6603091955184937,0.7630549669265747,0.5412804484367371,0.44865015149116516,0.6767132878303528,0.765070378780365,0.5412804484367371,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,5,5,0.15964290499687195,0.26704472303390503,0.2751953899860382,0.2904687523841858,0.48571428656578064,0.5057142972946167,0.44279658794403076,0.6825072765350342,0.7798594236373901,0.6348447203636169,0.46210023760795593,0.702285647392273,0.7861071825027466,0.6348447203636169,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,5,5,0.03588477894663811,0.12740741670131683,0.46888890862464905,0.08641975373029709,0.24444444477558136,0.5111110806465149,0.413801372051239,0.6255387663841248,0.8648555278778076,0.5209876298904419,0.43646499514579773,0.5996549129486084,0.8403284549713135,0.5209876298904419,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,reverse,5,5,0.013803353533148766,0.017488354817032814,0.15296484529972076,0.10462962836027145,0.13750000298023224,0.25,0.4938654899597168,0.7059492468833923,0.8957849144935608,0.5629264116287231,0.48918405175209045,0.7060542702674866,0.8988305926322937,0.5651194453239441,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,reverse,5,6,0.01098434254527092,0.025553230196237564,0.05327470600605011,0.05415719747543335,0.09821327775716782,0.1961299479007721,0.3388742506504059,0.5831782221794128,0.7226826548576355,0.4830830991268158,0.3428148031234741,0.5776262879371643,0.7006441354751587,0.4830830991268158,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,sha256_seed45,2,10,0.3916589319705963,0.5242809057235718,0.5518906116485596,0.5127279758453369,0.6423838138580322,0.7053467631340027,0.5117009878158569,0.679552435874939,0.7681689858436584,0.6455222368240356,0.5121320486068726,0.6820292472839355,0.7724541425704956,0.6455222368240356,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,2,12,0.3332253694534302,0.5416738986968994,0.5809803605079651,0.4357694387435913,0.6543108224868774,0.676506519317627,0.49927806854248047,0.6695282459259033,0.7737528681755066,0.5830585956573486,0.5218499302864075,0.6875860691070557,0.7716923952102661,0.5830585956573486,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,2,5,0.31954777240753174,0.4380580484867096,0.520312488079071,0.4404761791229248,0.6428571343421936,0.7285714149475098,0.5034722685813904,0.8333333134651184,1.0,0.5648148059844971,0.5308642387390137,0.8333333134651184,1.0,0.5648148059844971,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,2,5,0.40740740299224854,0.5555555820465088,0.7777777910232544,0.40740740299224854,0.5555555820465088,0.7777777910232544,0.5469135642051697,0.7777777910232544,0.9768518805503845,0.5802469253540039,0.5469135642051697,0.7777777910232544,0.9768518805503845,0.5802469253540039,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,sha256_seed45,2,5,0.28333336114883423,0.4121527671813965,0.53025883436203,0.37222227454185486,0.6291666626930237,0.6541666984558105,0.3923611044883728,0.53125,0.65625,0.4027777910232544,0.4027777910232544,0.625,0.75,0.4027777910232544,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,sha256_seed45,2,6,0.06269285827875137,0.09324643760919571,0.24826686084270477,0.20330287516117096,0.31199750304222107,0.5454030632972717,0.27996504306793213,0.35530513525009155,0.4869333505630493,0.39844363927841187,0.2940201759338379,0.372346431016922,0.4991859197616577,0.39844363927841187,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,sha256_seed45,3,10,0.21712623536586761,0.287436842918396,0.30592572689056396,0.3715830445289612,0.46439462900161743,0.5072517991065979,0.5215237140655518,0.680767297744751,0.7267811894416809,0.7767489552497864,0.526994526386261,0.6850413084030151,0.7361992001533508,0.7767489552497864,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,3,12,0.15837427973747253,0.3700160086154938,0.3839031159877777,0.28388574719429016,0.508380651473999,0.5307765007019043,0.5310924053192139,0.7717592120170593,0.8425855040550232,0.6064261794090271,0.5347914099693298,0.7707216739654541,0.8400074243545532,0.6064261794090271,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,3,5,0.3331789970397949,0.4819444715976715,0.5669270753860474,0.4404761791229248,0.6428571343421936,0.7285714149475098,0.6177983283996582,1.0,1.0,0.6820988059043884,0.6177983283996582,1.0,1.0,0.6820988059043884,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,3,5,0.3086419701576233,0.5555555820465088,0.7777777910232544,0.3086419701576233,0.5555555820465088,0.7777777910232544,0.38831016421318054,0.7135416269302368,0.9635416269302368,0.4722222089767456,0.39178240299224854,0.7239583730697632,0.9739583730697632,0.4722222089767456,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,sha256_seed45,3,5,0.2799968719482422,0.4095486104488373,0.5278724431991577,0.3638889193534851,0.6291666626930237,0.6541666984558105,0.48043981194496155,0.5260416269302368,0.5685763955116272,0.5555555820465088,0.48043981194496155,0.5260416269302368,0.5685763955116272,0.5555555820465088,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,sha256_seed45,3,6,0.05000954493880272,0.09112875163555145,0.20695796608924866,0.09592436254024506,0.15496991574764252,0.30267539620399475,0.3685854375362396,0.5885389447212219,0.662321925163269,0.4834766387939453,0.39620086550712585,0.5903145670890808,0.655419111251831,0.4834766387939453,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,sha256_seed45,4,10,0.1366911232471466,0.1874750852584839,0.19096770882606506,0.22344151139259338,0.2848640978336334,0.33301225304603577,0.5609955191612244,0.6949800252914429,0.7227768898010254,0.7341532707214355,0.5642074942588806,0.6871211528778076,0.7289514541625977,0.7341532707214355,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,4,12,0.03546031564474106,0.0954529345035553,0.14522314071655273,0.1736508011817932,0.3032817542552948,0.30773526430130005,0.457025408744812,0.7510738968849182,0.7918123006820679,0.6132815480232239,0.47949516773223877,0.7584185600280762,0.7979655265808105,0.6132815480232239,reference_scene_id
B2,mean,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,4,5,0.1128472238779068,0.265625,0.2718749940395355,0.1597222238779068,0.3125,0.3857142925262451,0.3258928656578064,0.6190476417541504,0.867559552192688,0.4404761791229248,0.3735119104385376,0.6190476417541504,0.8824405074119568,0.4404761791229248,reference_scene_id
B2,mean,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,4,5,0.23456789553165436,0.4444444477558136,0.6666666865348816,0.23456789553165436,0.4444444477558136,0.6666666865348816,0.2864583432674408,0.5989583730697632,0.8489583730697632,0.460317462682724,0.2864583432674408,0.5989583730697632,0.8489583730697632,0.460317462682724,reference_scene_id
B2,mean,8eabc45f-5af7-2f32-8528-640861d2a135,sha256_seed45,4,5,0.1533574014902115,0.2700892686843872,0.3906249701976776,0.2361111342906952,0.3958333432674408,0.4583333432674408,0.48701566457748413,0.7526785731315613,0.992968738079071,0.5868055820465088,0.48701566457748413,0.7526785731315613,0.992968738079071,0.5868055820465088,reference_scene_id
B2,mean,ddc73797-765b-241a-9e2c-097c5989baf6,sha256_seed45,4,6,0.01748894713819027,0.05227505788207054,0.16197150945663452,0.05029502511024475,0.1039215698838234,0.24105392396450043,0.4969889223575592,0.7477904558181763,0.835205614566803,0.5863610506057739,0.4771590828895569,0.737598180770874,0.8262032270431519,0.5863610506057739,reference_scene_id
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,sha256_seed45,5,10,0.107014499604702,0.14937719702720642,0.1523492932319641,0.17992010712623596,0.2330065369606018,0.2700435519218445,0.6048885583877563,0.7121402621269226,0.7260291576385498,0.7120370268821716,0.6436281204223633,0.7474701404571533,0.7613590359687805,0.7120370268821716,reference_scene_id
B2,mean,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,5,12,0.014544417150318623,0.05449637770652771,0.08098427951335907,0.09106013178825378,0.20327772200107574,0.20327772200107574,0.3402996063232422,0.5304535627365112,0.6451638340950012,0.44462764263153076,0.3350999057292938,0.5326281785964966,0.658012866973877,0.44462764263153076,reference_scene_id
