tracker,score_reducer,reference_scene_id,master_sequence_id,order_id,horizon,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,trajectory_current_slice_AP,trajectory_current_slice_AP50,trajectory_current_slice_AP25,trajectory_current_slice_REC,local_current_AP,local_current_AP50,local_current_AP25,local_current_REC,local_sidecar_sha256,trajectory_mask_sha256,trajectory_class_sha256,trajectory_key_sha256
B2,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,0.4215167462825775,0.6190476417541504,0.6190476417541504,0.5246913433074951,0.7222222089767456,0.7222222089767456,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,4d1ee96214d5088f7205ab419c704035408421dcaf87a6121c83cf39d4a00bcf,7739422f1df6d5eea65a1558c23005da1574f112bc32757d295ec7558b39a46e,5310ac281ec2d566a59a3d46dd6c8da3179dcf1c493762752068da553fd0e5b8,8dcf4a50db6a20286bcfcee2e273ff428004596fa9f4aedd1fa4a54140356ae3
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,0.4215167462825775,0.6190476417541504,0.6190476417541504,0.5246913433074951,0.7222222089767456,0.7222222089767456,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,4d1ee96214d5088f7205ab419c704035408421dcaf87a6121c83cf39d4a00bcf,7739422f1df6d5eea65a1558c23005da1574f112bc32757d295ec7558b39a46e,5310ac281ec2d566a59a3d46dd6c8da3179dcf1c493762752068da553fd0e5b8,8dcf4a50db6a20286bcfcee2e273ff428004596fa9f4aedd1fa4a54140356ae3
B3,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,0.4215167462825775,0.6190476417541504,0.6190476417541504,0.5246913433074951,0.7222222089767456,0.7222222089767456,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,4d1ee96214d5088f7205ab419c704035408421dcaf87a6121c83cf39d4a00bcf,7739422f1df6d5eea65a1558c23005da1574f112bc32757d295ec7558b39a46e,5310ac281ec2d566a59a3d46dd6c8da3179dcf1c493762752068da553fd0e5b8,8dcf4a50db6a20286bcfcee2e273ff428004596fa9f4aedd1fa4a54140356ae3
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,0.4215167462825775,0.6190476417541504,0.6190476417541504,0.5246913433074951,0.7222222089767456,0.7222222089767456,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,4d1ee96214d5088f7205ab419c704035408421dcaf87a6121c83cf39d4a00bcf,7739422f1df6d5eea65a1558c23005da1574f112bc32757d295ec7558b39a46e,5310ac281ec2d566a59a3d46dd6c8da3179dcf1c493762752068da553fd0e5b8,8dcf4a50db6a20286bcfcee2e273ff428004596fa9f4aedd1fa4a54140356ae3
B4,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,0.5850970149040222,0.841269850730896,0.841269850730896,0.6975308656692505,0.9444444179534912,0.9444444179534912,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,4d1ee96214d5088f7205ab419c704035408421dcaf87a6121c83cf39d4a00bcf,36effb42193a8ca30b85d1d5916488747a2314f971f187fda179efc2a3242a33,35c798702faaa4b90139379af2c931c8014b94cef7db0b5e2ea76fe61e140647,a7a517d3adcefdd678c95750b8d16d29c7094e48b38c66a85828f2e3336d049e
B4,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,0.5850970149040222,0.841269850730896,0.841269850730896,0.6975308656692505,0.9444444179534912,0.9444444179534912,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,4d1ee96214d5088f7205ab419c704035408421dcaf87a6121c83cf39d4a00bcf,36effb42193a8ca30b85d1d5916488747a2314f971f187fda179efc2a3242a33,35c798702faaa4b90139379af2c931c8014b94cef7db0b5e2ea76fe61e140647,a7a517d3adcefdd678c95750b8d16d29c7094e48b38c66a85828f2e3336d049e
B4,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,0.5850970149040222,0.841269850730896,0.841269850730896,0.6975308656692505,0.9444444179534912,0.9444444179534912,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,4d1ee96214d5088f7205ab419c704035408421dcaf87a6121c83cf39d4a00bcf,36effb42193a8ca30b85d1d5916488747a2314f971f187fda179efc2a3242a33,35c798702faaa4b90139379af2c931c8014b94cef7db0b5e2ea76fe61e140647,a7a517d3adcefdd678c95750b8d16d29c7094e48b38c66a85828f2e3336d049e
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,0.4135802388191223,0.6111111044883728,0.6111111044883728,0.4135802388191223,0.6111111044883728,0.6111111044883728,0.6111111044883728,0.75,0.75,0.6984127163887024,0.6111111044883728,0.75,0.75,0.6984127163887024,7cc42b3177af529626d346a7140ed9480c25f195f596e7931ff9161c4c6d7328,b29ac34901b91d8292f2274b7cbff9eda8e6a55219f2472cd615f633744de51d,6b80635b208787da91d5a5ca670c8cdeb5243c77285c0df7629f174e9ebf7258,fd9cd0dd2dcc657a6ef8ad68ec3db53eaa4b6533450f6035a3412d783b37bdb3
B2,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,0.40432098507881165,0.5277777910232544,0.5277777910232544,0.4135802388191223,0.6111111044883728,0.6111111044883728,0.6111111044883728,0.75,0.75,0.6984127163887024,0.6111111044883728,0.75,0.75,0.6984127163887024,7cc42b3177af529626d346a7140ed9480c25f195f596e7931ff9161c4c6d7328,b29ac34901b91d8292f2274b7cbff9eda8e6a55219f2472cd615f633744de51d,6b80635b208787da91d5a5ca670c8cdeb5243c77285c0df7629f174e9ebf7258,fd9cd0dd2dcc657a6ef8ad68ec3db53eaa4b6533450f6035a3412d783b37bdb3
B2,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,0.4135802388191223,0.6111111044883728,0.6111111044883728,0.4135802388191223,0.6111111044883728,0.6111111044883728,0.6111111044883728,0.75,0.75,0.6984127163887024,0.6111111044883728,0.75,0.75,0.6984127163887024,7cc42b3177af529626d346a7140ed9480c25f195f596e7931ff9161c4c6d7328,b29ac34901b91d8292f2274b7cbff9eda8e6a55219f2472cd615f633744de51d,6b80635b208787da91d5a5ca670c8cdeb5243c77285c0df7629f174e9ebf7258,fd9cd0dd2dcc657a6ef8ad68ec3db53eaa4b6533450f6035a3412d783b37bdb3
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,0.4135802388191223,0.6111111044883728,0.6111111044883728,0.4135802388191223,0.6111111044883728,0.6111111044883728,0.6111111044883728,0.75,0.75,0.6984127163887024,0.6111111044883728,0.75,0.75,0.6984127163887024,7cc42b3177af529626d346a7140ed9480c25f195f596e7931ff9161c4c6d7328,66aa3bd8d6fa2acd91cfd3d76808b61ef5a0bd983a53a064d861dc561739c146,6a20634d13bfec24925c928cf03f61836fa9c24a87653787a74ba8af90709a33,ba19f9f829a095e44adbc91e4f5015420805068c3894744b7784f6824e011112
B3,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,0.40432098507881165,0.5277777910232544,0.5277777910232544,0.4135802388191223,0.6111111044883728,0.6111111044883728,0.6111111044883728,0.75,0.75,0.6984127163887024,0.6111111044883728,0.75,0.75,0.6984127163887024,7cc42b3177af529626d346a7140ed9480c25f195f596e7931ff9161c4c6d7328,66aa3bd8d6fa2acd91cfd3d76808b61ef5a0bd983a53a064d861dc561739c146,6a20634d13bfec24925c928cf03f61836fa9c24a87653787a74ba8af90709a33,ba19f9f829a095e44adbc91e4f5015420805068c3894744b7784f6824e011112
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,0.4135802388191223,0.6111111044883728,0.6111111044883728,0.4135802388191223,0.6111111044883728,0.6111111044883728,0.6111111044883728,0.75,0.75,0.6984127163887024,0.6111111044883728,0.75,0.75,0.6984127163887024,7cc42b3177af529626d346a7140ed9480c25f195f596e7931ff9161c4c6d7328,66aa3bd8d6fa2acd91cfd3d76808b61ef5a0bd983a53a064d861dc561739c146,6a20634d13bfec24925c928cf03f61836fa9c24a87653787a74ba8af90709a33,ba19f9f829a095e44adbc91e4f5015420805068c3894744b7784f6824e011112
B4,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,0.43209877610206604,0.6388888955116272,0.6388888955116272,0.48765432834625244,0.7222222089767456,0.7222222089767456,0.6111111044883728,0.75,0.75,0.6984127163887024,0.6111111044883728,0.75,0.75,0.6984127163887024,7cc42b3177af529626d346a7140ed9480c25f195f596e7931ff9161c4c6d7328,f446b92bdb1c47b50feeac063966f773f5b97ed03b002e157199c85ba188f72c,a8984bdf9ffc4f8136e72788179454219c9e83d818d5ed1801cde5deda14d723,011e8bb57fc35b4aa22ccb14a8e633ee44ede7f4892053fb80be7e5ae7b68f1a
B4,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,0.4135802388191223,0.5416666865348816,0.5416666865348816,0.48765432834625244,0.7222222089767456,0.7222222089767456,0.6111111044883728,0.75,0.75,0.6984127163887024,0.6111111044883728,0.75,0.75,0.6984127163887024,7cc42b3177af529626d346a7140ed9480c25f195f596e7931ff9161c4c6d7328,f446b92bdb1c47b50feeac063966f773f5b97ed03b002e157199c85ba188f72c,a8984bdf9ffc4f8136e72788179454219c9e83d818d5ed1801cde5deda14d723,011e8bb57fc35b4aa22ccb14a8e633ee44ede7f4892053fb80be7e5ae7b68f1a
B4,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,0.48765432834625244,0.7222222089767456,0.7222222089767456,0.48765432834625244,0.7222222089767456,0.7222222089767456,0.6111111044883728,0.75,0.75,0.6984127163887024,0.6111111044883728,0.75,0.75,0.6984127163887024,7cc42b3177af529626d346a7140ed9480c25f195f596e7931ff9161c4c6d7328,f446b92bdb1c47b50feeac063966f773f5b97ed03b002e157199c85ba188f72c,a8984bdf9ffc4f8136e72788179454219c9e83d818d5ed1801cde5deda14d723,011e8bb57fc35b4aa22ccb14a8e633ee44ede7f4892053fb80be7e5ae7b68f1a
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,7827aa5700aeefdfb0d5eca8e04c9c1225d87216061ecb2a6a67d8d7688f6d40,910fe1a0a8be6377adde543c86013ebf67f24965903e72d7542c25c1be163ee2,4ec6f60669a68530d46d3eb07feff43ad1ad45c89932d3865b08413fb41e8c81,7fb0a4d97f050706e1c87de2f4f0d2b8774e0d9e1be1708676f06b14414536f4
B2,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,7827aa5700aeefdfb0d5eca8e04c9c1225d87216061ecb2a6a67d8d7688f6d40,910fe1a0a8be6377adde543c86013ebf67f24965903e72d7542c25c1be163ee2,4ec6f60669a68530d46d3eb07feff43ad1ad45c89932d3865b08413fb41e8c81,7fb0a4d97f050706e1c87de2f4f0d2b8774e0d9e1be1708676f06b14414536f4
B2,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,7827aa5700aeefdfb0d5eca8e04c9c1225d87216061ecb2a6a67d8d7688f6d40,910fe1a0a8be6377adde543c86013ebf67f24965903e72d7542c25c1be163ee2,4ec6f60669a68530d46d3eb07feff43ad1ad45c89932d3865b08413fb41e8c81,7fb0a4d97f050706e1c87de2f4f0d2b8774e0d9e1be1708676f06b14414536f4
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,7827aa5700aeefdfb0d5eca8e04c9c1225d87216061ecb2a6a67d8d7688f6d40,96a9992e0dd30234077ee202d0149cf0f5d510674cea58d0561d4162538f0e13,5f1bbde23741b295c71f915934e9ca20cc286afdce6487f7f85b9766b5440db2,42d04cf9b2c0c2ee8681f642ca69e2c7921656d0ed105d4e295c4182fb7568e5
B3,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,7827aa5700aeefdfb0d5eca8e04c9c1225d87216061ecb2a6a67d8d7688f6d40,96a9992e0dd30234077ee202d0149cf0f5d510674cea58d0561d4162538f0e13,5f1bbde23741b295c71f915934e9ca20cc286afdce6487f7f85b9766b5440db2,42d04cf9b2c0c2ee8681f642ca69e2c7921656d0ed105d4e295c4182fb7568e5
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,7827aa5700aeefdfb0d5eca8e04c9c1225d87216061ecb2a6a67d8d7688f6d40,96a9992e0dd30234077ee202d0149cf0f5d510674cea58d0561d4162538f0e13,5f1bbde23741b295c71f915934e9ca20cc286afdce6487f7f85b9766b5440db2,42d04cf9b2c0c2ee8681f642ca69e2c7921656d0ed105d4e295c4182fb7568e5
B4,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,0.17901234328746796,0.25,0.25,0.23456789553165436,0.3333333432674408,0.3333333432674408,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,7827aa5700aeefdfb0d5eca8e04c9c1225d87216061ecb2a6a67d8d7688f6d40,23862e3349a7ada3e37a210fa855680824df18bf3b80d5f29360411016edc1a5,10f054d4cc68d2e83b58cae92cc7af65df5c7d497194692765191954b07e328e,a8d2d2a193d84788d9f43fb970fadd4cb52f8ca554dea5ca2ff97376ab852a26
B4,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,0.17283950746059418,0.24074074625968933,0.24074074625968933,0.23456789553165436,0.3333333432674408,0.3333333432674408,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,7827aa5700aeefdfb0d5eca8e04c9c1225d87216061ecb2a6a67d8d7688f6d40,23862e3349a7ada3e37a210fa855680824df18bf3b80d5f29360411016edc1a5,10f054d4cc68d2e83b58cae92cc7af65df5c7d497194692765191954b07e328e,a8d2d2a193d84788d9f43fb970fadd4cb52f8ca554dea5ca2ff97376ab852a26
B4,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,0.23456789553165436,0.3333333432674408,0.3333333432674408,0.23456789553165436,0.3333333432674408,0.3333333432674408,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,7827aa5700aeefdfb0d5eca8e04c9c1225d87216061ecb2a6a67d8d7688f6d40,23862e3349a7ada3e37a210fa855680824df18bf3b80d5f29360411016edc1a5,10f054d4cc68d2e83b58cae92cc7af65df5c7d497194692765191954b07e328e,a8d2d2a193d84788d9f43fb970fadd4cb52f8ca554dea5ca2ff97376ab852a26
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,0.5185185074806213,0.5555555820465088,0.5555555820465088,0.5833333134651184,0.625,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0.6041666865348816,0.75,0.75,0.7142857313156128,9e87d6026efe91cd3a53491f86b1668d0932f940ec7932d37fce71aa24f75821,5ba091a4266a89c3461d954fad4f72231425cd735d1df7529e222b1c96f630fc,587ab7ca6f62070b1966a71f060a154e8081c358c1dcc3980d28a3c9423ea13c,8de62cb163970ad5ff6df3c1ee219fb2c5647875feb8279d810cff4452347d7e
B2,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,0.5185185074806213,0.5555555820465088,0.5555555820465088,0.5833333134651184,0.625,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0.6041666865348816,0.75,0.75,0.7142857313156128,9e87d6026efe91cd3a53491f86b1668d0932f940ec7932d37fce71aa24f75821,5ba091a4266a89c3461d954fad4f72231425cd735d1df7529e222b1c96f630fc,587ab7ca6f62070b1966a71f060a154e8081c358c1dcc3980d28a3c9423ea13c,8de62cb163970ad5ff6df3c1ee219fb2c5647875feb8279d810cff4452347d7e
B2,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,0.5185185074806213,0.5555555820465088,0.5555555820465088,0.5833333134651184,0.625,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0.6041666865348816,0.75,0.75,0.7142857313156128,9e87d6026efe91cd3a53491f86b1668d0932f940ec7932d37fce71aa24f75821,5ba091a4266a89c3461d954fad4f72231425cd735d1df7529e222b1c96f630fc,587ab7ca6f62070b1966a71f060a154e8081c358c1dcc3980d28a3c9423ea13c,8de62cb163970ad5ff6df3c1ee219fb2c5647875feb8279d810cff4452347d7e
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,0.5185185074806213,0.5555555820465088,0.5555555820465088,0.5833333134651184,0.625,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0.6041666865348816,0.75,0.75,0.7142857313156128,9e87d6026efe91cd3a53491f86b1668d0932f940ec7932d37fce71aa24f75821,5ba091a4266a89c3461d954fad4f72231425cd735d1df7529e222b1c96f630fc,587ab7ca6f62070b1966a71f060a154e8081c358c1dcc3980d28a3c9423ea13c,8de62cb163970ad5ff6df3c1ee219fb2c5647875feb8279d810cff4452347d7e
B3,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,0.5185185074806213,0.5555555820465088,0.5555555820465088,0.5833333134651184,0.625,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0.6041666865348816,0.75,0.75,0.7142857313156128,9e87d6026efe91cd3a53491f86b1668d0932f940ec7932d37fce71aa24f75821,5ba091a4266a89c3461d954fad4f72231425cd735d1df7529e222b1c96f630fc,587ab7ca6f62070b1966a71f060a154e8081c358c1dcc3980d28a3c9423ea13c,8de62cb163970ad5ff6df3c1ee219fb2c5647875feb8279d810cff4452347d7e
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,0.5185185074806213,0.5555555820465088,0.5555555820465088,0.5833333134651184,0.625,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0.6041666865348816,0.75,0.75,0.7142857313156128,9e87d6026efe91cd3a53491f86b1668d0932f940ec7932d37fce71aa24f75821,5ba091a4266a89c3461d954fad4f72231425cd735d1df7529e222b1c96f630fc,587ab7ca6f62070b1966a71f060a154e8081c358c1dcc3980d28a3c9423ea13c,8de62cb163970ad5ff6df3c1ee219fb2c5647875feb8279d810cff4452347d7e
B4,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,0.5185185074806213,0.5555555820465088,0.5555555820465088,0.5833333134651184,0.625,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0.6041666865348816,0.75,0.75,0.7142857313156128,9e87d6026efe91cd3a53491f86b1668d0932f940ec7932d37fce71aa24f75821,5ba091a4266a89c3461d954fad4f72231425cd735d1df7529e222b1c96f630fc,587ab7ca6f62070b1966a71f060a154e8081c358c1dcc3980d28a3c9423ea13c,8de62cb163970ad5ff6df3c1ee219fb2c5647875feb8279d810cff4452347d7e
B4,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,0.5185185074806213,0.5555555820465088,0.5555555820465088,0.5833333134651184,0.625,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0.6041666865348816,0.75,0.75,0.7142857313156128,9e87d6026efe91cd3a53491f86b1668d0932f940ec7932d37fce71aa24f75821,5ba091a4266a89c3461d954fad4f72231425cd735d1df7529e222b1c96f630fc,587ab7ca6f62070b1966a71f060a154e8081c358c1dcc3980d28a3c9423ea13c,8de62cb163970ad5ff6df3c1ee219fb2c5647875feb8279d810cff4452347d7e
B4,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,0.5185185074806213,0.5555555820465088,0.5555555820465088,0.5833333134651184,0.625,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0.6041666865348816,0.75,0.75,0.7142857313156128,9e87d6026efe91cd3a53491f86b1668d0932f940ec7932d37fce71aa24f75821,5ba091a4266a89c3461d954fad4f72231425cd735d1df7529e222b1c96f630fc,587ab7ca6f62070b1966a71f060a154e8081c358c1dcc3980d28a3c9423ea13c,8de62cb163970ad5ff6df3c1ee219fb2c5647875feb8279d810cff4452347d7e
B2,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,0.1975308656692505,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.25,0.25,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,fa94abbdff77337ec156219fc7ce02d2719709ccfa7cd2e0fba5e92203401869,22f5f4a7bd7d53862250dcd995817a9d6d06798def0f875a7e949804462b9547,d27f66d8d731e1025d58b4d6255a3900fc86555790e4e918f4463e507588af1a,c3619495792d84797b05820be1d43ba384dcfed2abaa937efcd5373907f33fcb
B2,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,0.1975308656692505,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.25,0.25,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,fa94abbdff77337ec156219fc7ce02d2719709ccfa7cd2e0fba5e92203401869,22f5f4a7bd7d53862250dcd995817a9d6d06798def0f875a7e949804462b9547,d27f66d8d731e1025d58b4d6255a3900fc86555790e4e918f4463e507588af1a,c3619495792d84797b05820be1d43ba384dcfed2abaa937efcd5373907f33fcb
B2,max,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,0.1975308656692505,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.25,0.25,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,fa94abbdff77337ec156219fc7ce02d2719709ccfa7cd2e0fba5e92203401869,22f5f4a7bd7d53862250dcd995817a9d6d06798def0f875a7e949804462b9547,d27f66d8d731e1025d58b4d6255a3900fc86555790e4e918f4463e507588af1a,c3619495792d84797b05820be1d43ba384dcfed2abaa937efcd5373907f33fcb
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,0.1975308656692505,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.25,0.25,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,fa94abbdff77337ec156219fc7ce02d2719709ccfa7cd2e0fba5e92203401869,22f5f4a7bd7d53862250dcd995817a9d6d06798def0f875a7e949804462b9547,d27f66d8d731e1025d58b4d6255a3900fc86555790e4e918f4463e507588af1a,c3619495792d84797b05820be1d43ba384dcfed2abaa937efcd5373907f33fcb
B3,latest,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,0.1975308656692505,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.25,0.25,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,fa94abbdff77337ec156219fc7ce02d2719709ccfa7cd2e0fba5e92203401869,22f5f4a7bd7d53862250dcd995817a9d6d06798def0f875a7e949804462b9547,d27f66d8d731e1025d58b4d6255a3900fc86555790e4e918f4463e507588af1a,c3619495792d84797b05820be1d43ba384dcfed2abaa937efcd5373907f33fcb
