population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,2,47,lag1-route-then-class-iou-v1,lag1,0,131,131,318,0,318,0,187,0,0.4119496855345912,N/A,N/A,N/A,0.0,0.4119496855345912,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,3,47,lag1-route-then-class-iou-v1,lag1,3,280,261,654,10,639,6,399,7,0.39908256880733944,0.42857142857142855,0.7,0.3,0.015037593984962405,0.4381846635367762,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,4,47,lag1-route-then-class-iou-v1,lag1,8,436,374,998,26,955,10,634,20,0.374749498997996,0.4,0.7692307692307693,0.3076923076923077,0.015772870662460567,0.45654450261780105,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,5,47,lag1-route-then-class-iou-v1,lag1,14,587,477,1342,42,1271,13,878,34,0.3554396423248882,0.4117647058823529,0.8095238095238095,0.3333333333333333,0.014806378132118452,0.4618410700236035,8,47
