population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,policy,reducer,relative_t_mAP_retention,t2_t_mAP,t_mAP,reference_count,master_count
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,2,commit0,mean,1.0,0.5085752606391907,0.5085752606391907,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,3,commit0,mean,0.847462466057629,0.5085752606391907,0.43099844455718994,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,4,commit0,mean,0.766472678449646,0.5085752606391907,0.3898090422153473,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,5,commit0,mean,0.6854791404653069,0.5085752606391907,0.3486177325248718,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,2,lag1,latest,1.0,0.5328823924064636,0.5328823924064636,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,3,lag1,latest,0.8489564592082823,0.5328823924064636,0.45239394903182983,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,4,lag1,latest,0.7558161749465873,0.5328823924064636,0.4027611315250397,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,5,lag1,latest,0.6873583308268877,0.5328823924064636,0.3662811517715454,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,2,lag1,max,1.0,0.5328823924064636,0.5328823924064636,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,3,lag1,max,0.8558518785143602,0.5328823924064636,0.45606839656829834,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,4,lag1,max,0.7509873009612783,0.5328823924064636,0.4001879096031189,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,5,lag1,max,0.6823537912614176,0.5328823924064636,0.3636143207550049,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,2,lag1,mean,1.0,0.5328823924064636,0.5328823924064636,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,3,lag1,mean,0.8705572854908508,0.5328823924064636,0.46390464901924133,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,4,lag1,mean,0.7688176090175222,0.5328823924064636,0.40968936681747437,8,47
development_common_h5_canonical,Q-TALA,41cba5668b1cabfd5dfc4026479a196d0b283ddb54878d5d963a42f1d51ac46d,45,45,5,lag1,mean,0.7164482377123856,0.5328823924064636,0.3817826509475708,8,47
