population_id,model,checkpoint_sha256,training_seed,evaluation_seed,method,reducer,T,t_mAP,t_mAP50,t_mAP25,t_REC,prefix_overall_mAP,local_current_AP,num_master,num_order_units,num_reference_clusters
development_train_holdout_47_masters_canonical,FH-adapt,99a92682eec0d0e8ebc8c108b02709691618592d12041c6a1c496df6a5aada1b,45,45,FullHistory,official,2,0.5013970732688904,0.7574903964996338,0.8986601233482361,0.587775468826294,0.6238077878952026,0.6343092918395996,47,47,8
development_train_holdout_47_masters_canonical,FH-adapt,99a92682eec0d0e8ebc8c108b02709691618592d12041c6a1c496df6a5aada1b,45,45,FullHistory,official,3,0.4659523367881775,0.732244610786438,0.8788596987724304,0.5548367500305176,0.6216092109680176,0.62324059009552,47,47,8
development_train_holdout_47_masters_canonical,FH-adapt,99a92682eec0d0e8ebc8c108b02709691618592d12041c6a1c496df6a5aada1b,45,45,FullHistory,official,4,0.4078739583492279,0.6524466276168823,0.8304855227470398,0.49843019247055054,0.6188457012176514,0.630471408367157,47,47,8
development_train_holdout_47_masters_canonical,FH-adapt,99a92682eec0d0e8ebc8c108b02709691618592d12041c6a1c496df6a5aada1b,45,45,FullHistory,official,5,0.37595686316490173,0.6188714504241943,0.8151999115943909,0.4571370482444763,0.6092078685760498,0.6159095168113708,47,47,8
