level_a_AP,level_a_AP25,level_a_AP50,level_a_REC,level_a_REC25,level_a_REC50,level_a_identity_correct_recoveries,level_a_identity_eligible_identity_count,level_a_identity_eligible_observation_count,level_a_identity_fragmentation_count,level_a_identity_gap_opportunities,level_a_identity_gap_recovery_accuracy,level_a_identity_gap_recovery_recall,level_a_identity_identity_switches,level_a_identity_matched_identity_transitions,level_a_identity_matched_observation_count,level_a_identity_merge_count,level_a_identity_normalized_id_switch_rate,level_a_identity_observation_coverage,level_a_identity_recovery_attempts,level_a_offline_reconstructed_t-REC,level_a_offline_reconstructed_t-REC25,level_a_offline_reconstructed_t-REC50,level_a_offline_reconstructed_t-mAP,level_a_offline_reconstructed_t-mAP25,level_a_offline_reconstructed_t-mAP50,level_a_offline_reconstructed_t_REC,level_a_offline_reconstructed_t_REC25,level_a_offline_reconstructed_t_REC50,level_a_offline_reconstructed_t_mAP,level_a_offline_reconstructed_t_mAP25,level_a_offline_reconstructed_t_mAP50,level_a_online_t-REC,level_a_online_t-REC25,level_a_online_t-REC50,level_a_online_t-mAP,level_a_online_t-mAP25,level_a_online_t-mAP50,level_a_online_t_REC,level_a_online_t_REC25,level_a_online_t_REC50,level_a_online_t_mAP,level_a_online_t_mAP25,level_a_online_t_mAP50,level_a_raw_local_AP,level_a_raw_local_AP25,level_a_raw_local_AP50,level_a_raw_local_REC,level_a_raw_local_REC25,level_a_raw_local_REC50,level_b_correct_recoveries,level_b_eligible_identity_count,level_b_eligible_observation_count,level_b_fragmentation_count,level_b_gap_opportunities,level_b_gap_recovery_accuracy,level_b_gap_recovery_recall,level_b_identity_switches,level_b_matched_identity_transitions,level_b_matched_observation_count,level_b_merge_count,level_b_normalized_id_switch_rate,level_b_observation_coverage,level_b_recovery_attempts,method,method_code,scene_id
0.007407407407407407,0.007407407407407407,0.007407407407407407,0.022222222222222223,0.022222222222222223,0.022222222222222223,0,15,45,0,0,0.0,0.0,0,0,1,0,0.0,0.022222222222222223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407407,0.007407407407407407,0.007407407407407407,0.022222222222222223,0.022222222222222223,0.022222222222222223,0,16,48,0,0,0.0,0.0,0,0,2,0,0.0,0.041666666666666664,0,EMA Temporal Association,B3,scene_h
0.007407407407407407,0.007407407407407407,0.007407407407407407,0.022222222222222223,0.022222222222222223,0.022222222222222223,0,15,45,0,0,0.0,0.0,0,0,1,0,0.0,0.022222222222222223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407407,0.007407407407407407,0.007407407407407407,0.022222222222222223,0.022222222222222223,0.022222222222222223,0,16,48,0,0,0.0,0.0,0,0,2,0,0.0,0.041666666666666664,0,Persist4D,B4,scene_h
0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,1,2,0,0.0,0.05128205128205128,0,Pairwise Feature Association,B1,scene_i
0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,1,2,0,0.0,0.05128205128205128,0,Pairwise Feature-Class Association,B2,scene_i
0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,1,2,0,0.0,0.05128205128205128,0,EMA Temporal Association,B3,scene_i
0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,1,2,0,0.0,0.05128205128205128,0,Persist4D,B4,scene_i
0.006530214424951267,0.023221247563352827,0.021271929824561404,0.007532956685499058,0.03389830508474576,0.025423728813559324,0,42,118,0,0,0.0,0.0,0,2,3,0,0.0,0.025423728813559324,0,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.006530214424951267,0.023221247563352827,0.021271929824561404,0.007532956685499058,0.03389830508474576,0.025423728813559324,0,42,118,0,0,0.0,0.0,0,2,4,0,0.0,0.03389830508474576,0,Pairwise Feature Association,B1,scene_j
0.006530214424951267,0.023221247563352827,0.021271929824561404,0.007532956685499058,0.03389830508474576,0.025423728813559324,0,42,118,0,0,0.0,0.0,0,2,3,0,0.0,0.025423728813559324,0,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.006530214424951267,0.023221247563352827,0.021271929824561404,0.007532956685499058,0.03389830508474576,0.025423728813559324,0,42,118,0,0,0.0,0.0,0,2,4,0,0.0,0.03389830508474576,0,Pairwise Feature-Class Association,B2,scene_j
0.006530214424951267,0.023221247563352827,0.021271929824561404,0.007532956685499058,0.03389830508474576,0.025423728813559324,0,42,118,0,0,0.0,0.0,0,2,3,0,0.0,0.025423728813559324,0,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.006530214424951267,0.023221247563352827,0.021271929824561404,0.007532956685499058,0.03389830508474576,0.025423728813559324,0,42,118,0,0,0.0,0.0,0,2,4,0,0.0,0.03389830508474576,0,EMA Temporal Association,B3,scene_j
0.006530214424951267,0.023221247563352827,0.021271929824561404,0.007532956685499058,0.03389830508474576,0.025423728813559324,0,42,118,0,0,0.0,0.0,0,2,3,0,0.0,0.025423728813559324,0,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.0026455026455026454,0.023809523809523808,0.023809523809523808,0.006530214424951267,0.023221247563352827,0.021271929824561404,0.007532956685499058,0.03389830508474576,0.025423728813559324,0,42,118,0,0,0.0,0.0,0,2,4,0,0.0,0.03389830508474576,0,Persist4D,B4,scene_j
0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.009900990099009901,0.009900990099009901,0.009900990099009901,0,35,101,0,0,0.0,0.0,0,0,1,0,0.0,0.009900990099009901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.009900990099009901,0.009900990099009901,0.009900990099009901,0,35,101,0,0,0.0,0.0,0,0,1,0,0.0,0.009900990099009901,0,Pairwise Feature Association,B1,scene_k
0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.009900990099009901,0.009900990099009901,0.009900990099009901,0,35,101,0,0,0.0,0.0,0,0,1,0,0.0,0.009900990099009901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.009900990099009901,0.009900990099009901,0.009900990099009901,0,35,101,0,0,0.0,0.0,0,0,1,0,0.0,0.009900990099009901,0,Pairwise Feature-Class Association,B2,scene_k
0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.009900990099009901,0.009900990099009901,0.009900990099009901,0,35,101,0,0,0.0,0.0,0,0,1,0,0.0,0.009900990099009901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.009900990099009901,0.009900990099009901,0.009900990099009901,0,35,101,0,0,0.0,0.0,0,0,1,0,0.0,0.009900990099009901,0,EMA Temporal Association,B3,scene_k
0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.009900990099009901,0.009900990099009901,0.009900990099009901,0,35,101,0,0,0.0,0.0,0,0,1,0,0.0,0.009900990099009901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.009900990099009901,0.009900990099009901,0.009900990099009901,0,35,101,0,0,0.0,0.0,0,0,1,0,0.0,0.009900990099009901,0,Persist4D,B4,scene_k
0.0763888888888889,0.1125,0.1125,0.08888888888888889,0.15,0.15,0,5,20,1,0,0.0,0.0,1,2,3,0,0.5,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763888888888889,0.1125,0.1125,0.08888888888888889,0.15,0.15,0,6,24,1,0,0.0,0.0,1,3,5,0,0.3333333333333333,0.20833333333333334,0,Pairwise Feature Association,B1,scene_l
0.0763888888888889,0.1125,0.1125,0.08888888888888889,0.15,0.15,0,5,20,1,0,0.0,0.0,1,2,3,0,0.5,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763888888888889,0.1125,0.1125,0.08888888888888889,0.15,0.15,0,6,24,1,0,0.0,0.0,1,3,5,0,0.3333333333333333,0.20833333333333334,0,Pairwise Feature-Class Association,B2,scene_l
0.0763888888888889,0.1125,0.1125,0.08888888888888889,0.15,0.15,0,5,20,1,0,0.0,0.0,1,2,3,0,0.5,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763888888888889,0.1125,0.1125,0.08888888888888889,0.15,0.15,0,6,24,1,0,0.0,0.0,1,3,5,0,0.3333333333333333,0.20833333333333334,0,EMA Temporal Association,B3,scene_l
0.0763888888888889,0.1125,0.1125,0.08888888888888889,0.15,0.15,0,5,20,0,0,0.0,0.0,0,2,3,0,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763888888888889,0.1125,0.1125,0.08888888888888889,0.15,0.15,0,6,24,0,0,0.0,0.0,0,3,5,0,0.0,0.20833333333333334,0,Persist4D,B4,scene_l
0.0012425845759179092,0.029052429052429052,0.003066378066378066,0.005937234944868533,0.03816793893129771,0.015267175572519083,0,46,131,0,0,0.0,0.0,0,1,2,0,0.0,0.015267175572519083,0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0012425845759179092,0.029052429052429052,0.003066378066378066,0.005937234944868533,0.03816793893129771,0.015267175572519083,0,47,134,0,0,0.0,0.0,0,1,3,0,0.0,0.022388059701492536,0,Pairwise Feature Association,B1,scene_m
0.0012425845759179092,0.029052429052429052,0.003066378066378066,0.005937234944868533,0.03816793893129771,0.015267175572519083,0,46,131,0,0,0.0,0.0,0,1,2,0,0.0,0.015267175572519083,0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0012425845759179092,0.029052429052429052,0.003066378066378066,0.005937234944868533,0.03816793893129771,0.015267175572519083,0,47,134,0,0,0.0,0.0,0,1,3,0,0.0,0.022388059701492536,0,Pairwise Feature-Class Association,B2,scene_m
0.0012425845759179092,0.029052429052429052,0.003066378066378066,0.005937234944868533,0.03816793893129771,0.015267175572519083,0,46,131,0,0,0.0,0.0,0,1,2,0,0.0,0.015267175572519083,0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0012425845759179092,0.029052429052429052,0.003066378066378066,0.005937234944868533,0.03816793893129771,0.015267175572519083,0,47,134,0,0,0.0,0.0,0,1,3,0,0.0,0.022388059701492536,0,EMA Temporal Association,B3,scene_m
0.0012425845759179092,0.029052429052429052,0.003066378066378066,0.005937234944868533,0.03816793893129771,0.015267175572519083,0,46,131,0,0,0.0,0.0,0,1,2,0,0.0,0.015267175572519083,0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0,0.043478260869565216,0.0,0.0,0.02898550724637681,0.0,0.0012425845759179092,0.029052429052429052,0.003066378066378066,0.005937234944868533,0.03816793893129771,0.015267175572519083,0,47,134,0,0,0.0,0.0,0,1,3,0,0.0,0.022388059701492536,0,Persist4D,B4,scene_m
