population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,M3-V-LAST,2f81237ed5dffe879c7eb17d06e7d8f9bced1e8ffb7fdc2895ddb67bd37209cd,45,45,2,47,lag1-route-then-class-iou-v1,lag1,0,129,129,314,0,314,0,185,0,0.410828025477707,N/A,N/A,N/A,0.0,0.410828025477707,8,47
development_common_h5_canonical,M3-V-LAST,2f81237ed5dffe879c7eb17d06e7d8f9bced1e8ffb7fdc2895ddb67bd37209cd,45,45,3,47,lag1-route-then-class-iou-v1,lag1,4,274,248,644,10,625,4,400,7,0.38509316770186336,0.5714285714285714,0.7,0.4,0.01,0.4384,8,47
development_common_h5_canonical,M3-V-LAST,2f81237ed5dffe879c7eb17d06e7d8f9bced1e8ffb7fdc2895ddb67bd37209cd,45,45,4,47,lag1-route-then-class-iou-v1,lag1,9,420,360,985,26,937,7,632,21,0.36548223350253806,0.42857142857142855,0.8076923076923077,0.34615384615384615,0.011075949367088608,0.44823906083244397,8,47
development_common_h5_canonical,M3-V-LAST,2f81237ed5dffe879c7eb17d06e7d8f9bced1e8ffb7fdc2895ddb67bd37209cd,45,45,5,47,lag1-route-then-class-iou-v1,lag1,15,557,465,1332,42,1251,9,876,34,0.3490990990990991,0.4411764705882353,0.8095238095238095,0.35714285714285715,0.010273972602739725,0.44524380495603516,8,47
