reference_scene_id,master_sequence_id,order_id,capacity,horizon,observation_sha256,peak_occupied_slots,mean_occupied_slots,endpoint_occupied_slots,peak_occupancy_ratio,mean_occupancy_ratio,peak_active_slots,mean_active_slots,endpoint_active_slots,peak_dormant_slots,mean_dormant_slots,endpoint_dormant_slots,birth_opportunities,accepted_births,rejected_births,birth_rejection_rate,state_bytes,mean_memory_update_latency_ms,mean_total_update_latency_ms,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,current_stage_AP,current_stage_AP50,current_stage_AP25,current_stage_REC,deployment_id_switches,identity_transition_opportunities,normalized_id_switch_rate,fragmentation_count,fragmentation_opportunities,fragmentation_rate,merge_count,merge_opportunities,merge_rate,gap_opportunities,recovery_attempts,correct_recoveries,gap_recovery_accuracy,gap_recovery_recall
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_03-scene0219_02-scene0219_01-scene0219_04-scene0219_00,sha256_seed45,100,3,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2,13,11.666666666666666,13,0.13,0.11666666666666665,12,11.333333333333334,12,1,0.3333333333333333,1,13,13,0,0.0,61008,0.686312,16.471314666666668,0.29012346267700195,0.5555555820465088,0.7777777910232544,0.3472222089767456,0.625,1.0,0.3611111044883728,0.625,0.875,0.4126984179019928,0,10,0.0,0,10,0.0,0,10,0.0,0,0,0,,
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,canonical,100,3,e3dd4b15aef3848b4312474123ccabe87dd36fa5611d0d111631e770bcd81e4c,13,11.666666666666666,13,0.13,0.11666666666666665,12,11.333333333333334,12,1,0.3333333333333333,1,13,13,0,0.0,61008,0.826493,18.655526333333334,0.25925925374031067,0.4444444477558136,0.6666666865348816,0.3333333432674408,0.5,0.8571428656578064,0.39814814925193787,0.5833333134651184,0.8055555820465088,0.5416666865348816,1,11,0.09090909090909091,1,11,0.09090909090909091,0,10,0.0,0,0,0,,
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,reverse,100,3,b75e217c75901efcc283446bba3438e14164aadc92de780e6cf6f7b5c98d74e1,12,10.333333333333334,12,0.12,0.10333333333333333,11,9.666666666666666,11,1,0.6666666666666666,1,12,12,0,0.0,61008,0.6979466666666667,14.027465666666666,0.12345679104328156,0.2222222238779068,0.6666666865348816,0.1388888955116272,0.25,0.75,0.4691357910633087,0.7777777910232544,0.8888888955116272,0.5277777910232544,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,sha256_seed45,100,3,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2,13,11.666666666666666,13,0.13,0.11666666666666665,12,11.333333333333334,12,1,0.3333333333333333,1,13,13,0,0.0,61008,0.6946996666666667,15.080301,0.29012346267700195,0.5555555820465088,0.7777777910232544,0.3472222089767456,0.625,1.0,0.3611111044883728,0.625,0.875,0.4126984179019928,0,10,0.0,0,10,0.0,0,10,0.0,0,0,0,,
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,100,3,d8d6cecbe2c8f071dd79c1ae3c38d64375c675dc34d63d3aafc3b575328521cd,17,16.666666666666668,17,0.17,0.16666666666666669,16,12.666666666666666,7,10,4.0,10,17,17,0,0.0,61008,0.6839973333333335,33.425021666666666,0.0694444477558136,0.125,0.2604166865348816,0.07042253762483597,0.1428571492433548,0.3333333432674408,0.3333333432674408,0.5,0.515625,0.4444444477558136,0,3,0.0,0,5,0.0,5,10,0.5,2,1,1,1.0,0.5
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,100,3,bce0d897f3894d3d5965f8038887e5617b4c3598bf0983e8dedc1ba18271ca7b,16,13.666666666666666,16,0.16,0.13666666666666666,14,9.333333333333334,5,11,4.333333333333333,11,16,16,0,0.0,61008,0.790314,15.614227999999999,0.37546294927597046,0.3791666626930237,0.5062500238418579,0.3777777850627899,0.4000000059604645,0.5249999761581421,0.4444444477558136,0.625,0.625,0.5925925970077515,2,2,1.0,2,4,0.5,4,6,0.6666666666666666,2,1,1,1.0,0.5
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,sha256_seed45,100,3,6d408758a6ec53e2c0f0c531de8f40b4326b7cbfe85da81157c86952bf9fa70c,17,15.333333333333334,17,0.17,0.15333333333333335,12,9.666666666666666,7,10,5.666666666666667,10,17,17,0,0.0,61008,0.6492523333333333,13.458371,0.2604166567325592,0.265625,0.515625,0.30000001192092896,0.3571428656578064,0.5625,0.4722222089767456,0.5,0.5,0.6296296119689941,1,3,0.3333333333333333,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0,0,,
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_01-scene0309_04-scene0309_03-scene0309_00-scene0309_02,canonical,100,3,aa045e7d996427ecc5d4bad400698ceea79dcc5460acdb6b4eecfadcfca29163,16,11.0,16,0.16,0.11,11,8.666666666666666,10,6,2.3333333333333335,6,16,16,0,0.0,61008,0.8211443333333334,16.02481166666667,0.2777777910232544,0.375,0.5052083134651184,0.2777777910232544,0.375,0.5208333134651184,0.3634259104728699,0.4583333432674408,0.4583333432674408,0.45370373129844666,1,1,1.0,2,3,0.6666666666666666,3,4,0.75,2,1,0,0.0,0.0
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_01-scene0309_04-scene0309_03-scene0309_00-scene0309_02,reverse,100,3,c5d237452c8dfd4db8dbcbf714cda71dc3e6b9868415e8b543e5e71ffaa0739d,18,17.333333333333332,18,0.18,0.1733333333333333,17,13.666666666666666,8,10,3.6666666666666665,10,18,18,0,0.0,61008,0.6563533333333332,29.485595666666665,0.12337962538003922,0.3500000238418579,0.4895833432674408,0.14835681021213531,0.4571428596973419,0.5499999523162842,0.4166666567325592,0.65625,0.65625,0.4583333432674408,0,9,0.0,0,9,0.0,5,14,0.35714285714285715,0,0,0,,
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_01-scene0309_04-scene0309_03-scene0309_00-scene0309_02,sha256_seed45,100,3,6d408758a6ec53e2c0f0c531de8f40b4326b7cbfe85da81157c86952bf9fa70c,17,15.333333333333334,17,0.17,0.15333333333333335,12,9.666666666666666,7,10,5.666666666666667,10,17,17,0,0.0,61008,0.7147943333333333,12.824257000000001,0.2604166567325592,0.265625,0.515625,0.30000001192092896,0.3571428656578064,0.5625,0.4722222089767456,0.5,0.5,0.6296296119689941,1,3,0.3333333333333333,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0,0,,
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,canonical,100,3,62ae344e93ad0616036aff6a307d74e8eae6c1610c2ec0f83ff6f1719e41ebd6,16,16.0,16,0.16,0.16,16,11.333333333333334,11,9,4.666666666666667,5,16,16,0,0.0,61008,0.6223106666666667,22.23535366666667,0.0173611119389534,0.03125,0.125,0.0694444477558136,0.125,0.1428571492433548,0.4826388955116272,0.625,0.78125,0.5515872836112976,0,1,0.0,0,5,0.0,6,11,0.5454545454545454,4,3,3,1.0,0.75
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,reverse,100,3,c9b0a423e5e0411adf733cc94f8637d3d854d0e084d82a0ddd097855aa208eaa,19,17.0,19,0.19,0.17,16,12.666666666666666,14,8,4.333333333333333,5,19,19,0,0.0,61008,0.7906420000000001,25.986339333333333,0.3325231671333313,0.5041666626930237,0.6916666626930237,0.3481481671333313,0.5041666626930237,0.6916666626930237,0.6005786657333374,0.6927083730697632,0.8177083730697632,0.6873015761375427,0,6,0.0,0,12,0.0,0,12,0.0,9,6,6,1.0,0.6666666666666666
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_02-scene0309_01-scene0309_04-scene0309_03-scene0309_00,sha256_seed45,100,3,6d408758a6ec53e2c0f0c531de8f40b4326b7cbfe85da81157c86952bf9fa70c,17,15.333333333333334,17,0.17,0.15333333333333335,12,9.666666666666666,7,10,5.666666666666667,10,17,17,0,0.0,61008,0.6495766666666667,13.635542666666666,0.2604166567325592,0.265625,0.515625,0.30000001192092896,0.3571428656578064,0.5625,0.4722222089767456,0.5,0.5,0.6296296119689941,1,3,0.3333333333333333,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0,0,,
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,canonical,100,3,2a73a637587c0f8020a22ba065b8a1985493123cc979c4010b977b07411bcec1,18,14.333333333333334,18,0.18,0.14333333333333334,15,13.0,15,3,1.3333333333333333,3,18,18,0,0.0,61008,0.8891546666666666,30.248497,0.09328704327344894,0.21458333730697632,0.38333332538604736,0.09671361744403839,0.2666666805744171,0.38333332538604736,0.5724537372589111,0.6312500238418579,0.824999988079071,0.5896713733673096,1,7,0.14285714285714285,1,7,0.14285714285714285,6,12,0.5,0,0,0,,
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,reverse,100,3,ee5dfe110e474f8fc6827efcd6fca1786f51dfd148df603252f7e7c14c6fc230,16,13.666666666666666,16,0.16,0.13666666666666666,15,10.666666666666666,15,8,3.0,1,16,16,0,0.0,61008,0.8566123333333334,21.668520666666666,0.02083333395421505,0.125,0.125,0.0416666679084301,0.125,0.1666666716337204,0.4604552686214447,0.6875,0.8125,0.5672042965888977,0,0,,0,4,0.0,7,11,0.6363636363636364,4,3,3,1.0,0.75
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_03-scene0309_00-scene0309_02-scene0309_01-scene0309_04,sha256_seed45,100,3,6d408758a6ec53e2c0f0c531de8f40b4326b7cbfe85da81157c86952bf9fa70c,17,15.333333333333334,17,0.17,0.15333333333333335,12,9.666666666666666,7,10,5.666666666666667,10,17,17,0,0.0,61008,0.6431923333333334,13.130401333333333,0.2604166567325592,0.265625,0.515625,0.30000001192092896,0.3571428656578064,0.5625,0.4722222089767456,0.5,0.5,0.6296296119689941,1,3,0.3333333333333333,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0,0,,
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,canonical,100,3,473db1ebe5aca4c1a8c62122556096daed7f1774430ad709af1d8eead2b08775,17,15.333333333333334,17,0.17,0.15333333333333335,15,12.333333333333334,15,7,3.0,2,17,17,0,0.0,61008,0.6739336666666667,22.518467666666666,0.1770833283662796,0.265625,0.390625,0.2083333283662796,0.3125,0.5,0.6144180297851562,0.8261904716491699,0.9238095283508301,0.6523809432983398,2,4,0.5,2,11,0.18181818181818182,3,12,0.25,9,6,5,0.8333333333333334,0.5555555555555556
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,reverse,100,3,709fe3016e2f02deed6d959a612402e987a0887c52e7d5cd4268dcb53311851c,18,13.333333333333334,18,0.18,0.13333333333333333,17,12.333333333333334,17,2,1.0,1,18,18,0,0.0,61008,0.7088833333333332,25.746013666666666,0.023148147389292717,0.1354166716337204,0.2604166865348816,0.051643192768096924,0.190476194024086,0.2916666865348816,0.5540123581886292,0.819444477558136,0.8571428656578064,0.5899471044540405,1,4,0.25,1,6,0.16666666666666666,6,11,0.5454545454545454,2,1,1,1.0,0.5
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,sha256_seed45,100,3,6d408758a6ec53e2c0f0c531de8f40b4326b7cbfe85da81157c86952bf9fa70c,17,15.333333333333334,17,0.17,0.15333333333333335,12,9.666666666666666,7,10,5.666666666666667,10,17,17,0,0.0,61008,0.7749516666666666,16.193224333333333,0.2604166567325592,0.265625,0.515625,0.30000001192092896,0.3571428656578064,0.5625,0.4722222089767456,0.5,0.5,0.6296296119689941,1,3,0.3333333333333333,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0,0,,
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,100,3,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0,24,22.0,24,0.24,0.22,23,19.666666666666668,17,7,2.3333333333333335,7,24,24,0,0.0,61008,0.8809146666666666,51.09794133333333,0.21342593431472778,0.4020833373069763,0.43541669845581055,0.26058200001716614,0.4595238268375397,0.5595238208770752,0.3142360746860504,0.5520833730697632,0.6145833730697632,0.46759259700775146,0,22,0.0,0,22,0.0,0,22,0.0,0,0,0,,
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,100,3,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a,15,10.333333333333334,15,0.15,0.10333333333333333,15,9.666666666666666,15,2,0.6666666666666666,0,15,15,0,0.0,61008,0.712602,19.427184999999998,0.0486111119389534,0.05781250074505806,0.12031249701976776,0.08148147165775299,0.10833332687616348,0.19166666269302368,0.22812502086162567,0.4947916865348816,0.5572916865348816,0.4080246686935425,2,5,0.4,2,5,0.4,1,4,0.25,5,0,0,,0.0
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,100,3,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c,18,12.333333333333334,18,0.18,0.12333333333333334,17,11.333333333333334,17,2,1.0,1,18,18,0,0.0,61008,0.7287189999999999,17.420359,0.02499999850988388,0.02500000037252903,0.02500000037252903,0.03333333134651184,0.03333333507180214,0.03333333507180214,0.4389275014400482,0.5322916507720947,0.5833333134651184,0.614814817905426,2,2,1.0,2,5,0.4,3,6,0.5,4,1,0,0.0,0.0
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,100,3,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a,20,13.666666666666666,20,0.2,0.13666666666666666,20,13.666666666666666,20,0,0.0,0,20,20,0,0.0,61008,0.8946563333333333,19.511190666666668,0.10339505970478058,0.1579861044883728,0.2975694537162781,0.1697530895471573,0.2222222238779068,0.45000001788139343,0.3930555284023285,0.5249999761581421,0.5645833015441895,0.6055555939674377,0,8,0.0,0,8,0.0,0,8,0.0,4,0,0,,0.0
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,100,3,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241,24,21.0,24,0.24,0.21,23,20.0,21,3,1.0,3,24,24,0,0.0,61008,0.8954453333333333,35.33078633333333,0.1632523238658905,0.33281251788139343,0.3984375,0.2034391462802887,0.39523813128471375,0.523809552192688,0.466242253780365,0.6538194417953491,0.6538194417953491,0.6512345671653748,5,21,0.23809523809523808,4,22,0.18181818181818182,1,19,0.05263157894736842,0,0,0,,
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,sha256_seed45,100,3,bbc1490a815e5cd9ec7603c364b6a7209937c22bc813529bf15909293cb89a81,18,14.0,18,0.18,0.14,17,13.333333333333334,16,2,0.6666666666666666,2,18,18,0,0.0,61008,0.8447396666666668,19.928848333333335,0.09432870149612427,0.1458333283662796,0.2708333432674408,0.13271604478359222,0.1944444328546524,0.3611111342906952,0.2860725224018097,0.555555522441864,0.555555522441864,0.5061728954315186,0,10,0.0,0,10,0.0,1,11,0.09090909090909091,0,0,0,,
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,canonical,100,3,04b5a05db98a60d7e097859af30e0cb6ca7460f5a5ff53bdc9059ca847847398,23,18.333333333333332,23,0.23,0.18333333333333332,23,18.333333333333332,23,0,0.0,0,23,23,0,0.0,61008,0.7683946666666667,33.51996466666667,0.20408950746059418,0.4079861044883728,0.4833333492279053,0.2539682686328888,0.4761905074119568,0.6047619581222534,0.47067901492118835,0.715624988079071,0.7543749809265137,0.5756613612174988,0,17,0.0,0,18,0.0,0,18,0.0,0,0,0,,
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,reverse,100,3,895490740fd149b85574f10a2b7575fbf183885f63c5adf32b4252356832f6b7,24,15.333333333333334,24,0.24,0.15333333333333335,23,15.0,23,1,0.3333333333333333,1,24,24,0,0.0,61008,0.7286779999999999,31.186783333333334,0.1675925850868225,0.3473958373069763,0.4572916626930237,0.22301587462425232,0.4238095283508301,0.5880952477455139,0.39297839999198914,0.5479166507720947,0.7229166626930237,0.49629631638526917,3,15,0.2,2,15,0.13333333333333333,0,13,0.0,0,0,0,,
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,sha256_seed45,100,3,45b3466b36e584863ceeebd7d1b8b659fa09f7d10cfb0b2610ce50cbc6c43ea4,22,17.0,22,0.22,0.17,22,15.0,16,6,2.0,6,22,22,0,0.0,61008,0.6573713333333333,17.284086,0.13032406568527222,0.35208332538604736,0.3776041865348816,0.20617283880710602,0.4833333492279053,0.5999999642372131,0.30227625370025635,0.602430522441864,0.602430522441864,0.5061728954315186,4,14,0.2857142857142857,2,15,0.13333333333333333,0,13,0.0,0,0,0,,
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,canonical,100,3,a9104d3742f6407b354d52a29b6ae6a3674c750993eeb6ff4ac9a8d74d764fa0,14,11.0,14,0.14,0.11,14,10.333333333333334,14,2,0.6666666666666666,0,14,14,0,0.0,61008,0.6768519999999999,9.021612333333334,0.013888888992369175,0.03125,0.046875,0.02222222276031971,0.05000000074505806,0.15000000596046448,0.25848764181137085,0.4357639253139496,0.4947916865348816,0.5481481552124023,1,1,1.0,1,5,0.2,1,5,0.2,4,1,1,1.0,0.25
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,reverse,100,3,79b1ccbd21b750b13bc661b74f8fb1df0072c61a9c546fc2f53b48edc97baf46,22,20.666666666666668,22,0.22,0.20666666666666667,21,18.333333333333332,16,6,2.3333333333333335,6,22,22,0,0.0,61008,0.8479473333333334,30.192329,0.1789351999759674,0.48055556416511536,0.5176388621330261,0.2679012715816498,0.6638889312744141,0.7305555939674377,0.3051697611808777,0.6284722089767456,0.6284722089767456,0.5061728954315186,2,21,0.09523809523809523,1,21,0.047619047619047616,0,20,0.0,0,0,0,,
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,sha256_seed45,100,3,cd002370d1197133b2f3aeaafbae844cb316576488a68adc11d5e971a1961438,18,12.333333333333334,18,0.18,0.12333333333333334,17,11.333333333333334,17,2,1.0,1,18,18,0,0.0,61008,0.8453866666666666,17.262841666666667,0.02499999850988388,0.02500000037252903,0.02500000037252903,0.03333333134651184,0.03333333507180214,0.03333333507180214,0.4389275014400482,0.5322916507720947,0.5833333134651184,0.614814817905426,2,2,1.0,2,5,0.4,3,6,0.5,4,1,0,0.0,0.0
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,canonical,100,3,9d1d15eb6505c983ee445e2297d2a378cd6650aef35678976bd574fcd75cbd5a,19,18.666666666666668,19,0.19,0.18666666666666668,18,14.333333333333334,8,11,4.333333333333333,11,19,19,0,0.0,61008,0.6748249999999999,28.709934,0.21649305522441864,0.518750011920929,0.581250011920929,0.2730158865451813,0.5928571820259094,0.6642857193946838,0.37037035822868347,0.5,0.6666666865348816,0.47777777910232544,0,14,0.0,0,15,0.0,0,15,0.0,0,0,0,,
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,reverse,100,3,391631c66271d714c6a9fcad9d540f74d6e807db3517eef8fc05d622f72c235c,17,15.333333333333334,17,0.17,0.15333333333333335,12,10.0,7,10,5.333333333333333,10,17,17,0,0.0,61008,0.6856866666666667,9.956940333333334,0.013888888992369175,0.03125,0.03125,0.02222222276031971,0.05000000074505806,0.05000000074505806,0.40740740299224854,0.4583333432674408,0.5416666865348816,0.6222222447395325,1,1,1.0,1,4,0.25,1,4,0.25,4,1,1,1.0,0.25
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,sha256_seed45,100,3,51d4aa18670941f78464a339ce5fcee859345139f579b4ae7ca89b95a03bc14a,14,11.0,14,0.14,0.11,14,10.333333333333334,14,2,0.6666666666666666,0,14,14,0,0.0,61008,0.7252613333333334,9.484982,0.013888888992369175,0.03125,0.046875,0.02222222276031971,0.05000000074505806,0.15000000596046448,0.25848764181137085,0.4357639253139496,0.4947916865348816,0.5481481552124023,1,1,1.0,1,5,0.2,1,5,0.2,4,1,1,1.0,0.25
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,canonical,100,3,322c629b5e2cecb140b1c166a887dc626dac08a13c204c08356b8704408412d0,17,16.666666666666668,17,0.17,0.16666666666666669,16,11.333333333333334,10,9,5.333333333333333,7,17,17,0,0.0,61008,0.6603686666666667,19.181155,0.04444444552063942,0.05000000074505806,0.23749999701976776,0.059259261935949326,0.06666667014360428,0.3166666626930237,0.0396825410425663,0.0714285746216774,0.2142857164144516,0.07352941483259201,2,5,0.4,2,5,0.4,2,5,0.4,5,0,0,,0.0
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,reverse,100,3,e1b12447f1dbc798fbac9c88fcdcb16842aa6e9af59fc791aca901f318d57484,20,19.666666666666668,20,0.2,0.19666666666666668,19,15.333333333333334,11,9,4.333333333333333,9,20,20,0,0.0,61008,0.713514,17.513525,0.09606481343507767,0.1458333283662796,0.2708333432674408,0.1419752985239029,0.1944444328546524,0.3611111342906952,0.0317460335791111,0.0714285746216774,0.2142857164144516,0.05882352963089943,1,11,0.09090909090909091,1,11,0.09090909090909091,2,12,0.16666666666666666,4,0,0,,0.0
ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,sha256_seed45,100,3,a9011f3445845d2cf6786deb1f41052cda45b5b57f4222838c0ad10aa03532f6,18,12.333333333333334,18,0.18,0.12333333333333334,17,11.333333333333334,17,2,1.0,1,18,18,0,0.0,61008,0.719312,15.690216333333334,0.02499999850988388,0.02500000037252903,0.02500000037252903,0.03333333134651184,0.03333333507180214,0.03333333507180214,0.4389275014400482,0.5322916507720947,0.5833333134651184,0.614814817905426,2,2,1.0,2,5,0.4,3,6,0.5,4,1,0,0.0,0.0
10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,canonical,100,4,741def744dbed7e1a6250e68b04bc0adc6208d17e03b2a778e25a32fb136005f,12,11.5,12,0.12,0.115,10,8.25,6,6,3.25,6,12,12,0,0.0,61008,0.644124,12.336004,0.2839506268501282,0.5,0.5138888955116272,0.3194444477558136,0.5625,0.625,0.5,0.6666666865348816,0.6666666865348816,0.6000000238418579,0,12,0.0,0,14,0.0,0,14,0.0,2,2,2,1.0,1.0
10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,reverse,100,4,ce6852330395c3c0e4caaa666d8b9c0d87ceecb73ed838c1619f61200e16d24b,13,11.75,13,0.13,0.1175,10,8.5,7,6,3.25,6,13,13,0,0.0,61008,0.79961675,10.554603,0.29629629850387573,0.4444444477558136,0.4444444477558136,0.3333333432674408,0.5,0.5,0.5753968358039856,0.6785714030265808,0.6785714030265808,0.7685185074806213,0,10,0.0,0,13,0.0,1,14,0.07142857142857142,4,3,3,1.0,0.75
10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,sha256_seed45,100,4,c91ff7909b071242da05a73c93196f8bb6773833f1f64c0156b1e8e85bbfc336,14,12.5,14,0.14,0.125,11,9.0,11,7,3.5,3,14,14,0,0.0,61008,0.67269825,12.21018475,0.3256172835826874,0.4583333432674408,0.5,0.4027777910232544,0.5625,0.5625,0.5123456716537476,0.6805555820465088,0.7777777910232544,0.6180555820465088,0,11,0.0,1,16,0.0625,1,16,0.0625,5,5,4,0.8,0.8
10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,100,4,b11724e056d8bcf7ea4bb184e5c62fd53b010181dc83e2d9d52783aee0522358,12,11.0,12,0.12,0.11,10,7.0,6,6,4.0,6,12,12,0,0.0,61008,0.8020675,10.32060625,0.4753086566925049,0.6111111044883728,0.6111111044883728,0.5347222089767456,0.6875,0.6875,0.5694444179534912,0.625,0.625,0.9111111164093018,0,11,0.0,0,11,0.0,0,11,0.0,3,0,0,,0.0
10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,100,4,471cc97e93867391e61a84f3f3ea4d30cd2b28cfde27cc3af84d155f711716dd,10,8.75,10,0.1,0.0875,7,6.25,6,4,2.5,4,10,10,0,0.0,61008,0.64393625,8.4579235,0.1975308656692505,0.2222222238779068,0.2222222238779068,0.29629629850387573,0.3333333432674408,0.3333333432674408,0.6296296119689941,0.6666666865348816,0.6666666865348816,0.9444444179534912,0,8,0.0,0,10,0.0,0,10,0.0,3,0,0,,0.0
10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,sha256_seed45,100,4,b3da19bc7ac9aa8451c40e0030221dcc287194a46fca1bb7fe4ccf1d1849c3a3,14,12.0,14,0.14,0.12,10,8.25,6,8,3.75,8,14,14,0,0.0,61008,0.68723825,8.904892,0.16049382090568542,0.2222222238779068,0.2222222238779068,0.1805555522441864,0.25,0.25,0.5694444179534912,0.625,0.625,0.9111111164093018,2,8,0.25,1,10,0.1,0,9,0.0,2,0,0,,0.0
10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,canonical,100,4,325867949dc1ea7a94caeb4fd8fb319a1064e30cb6e2b12e7a94297653636988,13,9.5,13,0.13,0.095,11,8.0,11,3,1.5,2,13,13,0,0.0,61008,0.6694175,9.631456,0.32098764181137085,0.4444444477558136,0.4444444477558136,0.3611111044883728,0.5,0.5,0.658730149269104,0.7142857313156128,0.7142857313156128,0.7685185074806213,1,10,0.1,2,13,0.15384615384615385,2,13,0.15384615384615385,4,3,2,0.6666666666666666,0.5
