population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count,order_count
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,2,129,lag1-route-then-class-iou-v1,lag1,0,366,366,646,0,646,14,294,0,0.56656346749226,N/A,N/A,N/A,0.047619047619047616,0.56656346749226,6,43,129
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,3,129,lag1-route-then-class-iou-v1,lag1,46,725,825,1524,272,1313,32,731,133,0.5413385826771654,0.3458646616541353,0.4889705882352941,0.16911764705882354,0.04377564979480164,0.5521706016755522,6,43,129
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,4,129,lag1-route-then-class-iou-v1,lag1,119,1110,1313,2496,696,1980,75,1258,353,0.5260416666666666,0.3371104815864023,0.507183908045977,0.17097701149425287,0.05961844197138315,0.5606060606060606,6,43,129
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,5,129,lag1-route-then-class-iou-v1,lag1,186,1492,1771,3528,1093,2661,109,1866,569,0.501984126984127,0.3268892794376098,0.5205855443732845,0.17017383348581885,0.05841371918542337,0.5606914693724164,6,43,129
