population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,policy,reducer,relative_t_mAP_retention,t2_t_mAP,t_mAP,reference_count,master_count,order_count
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,2,commit0,mean,1.0,0.20465748012065887,0.20465748012065887,6,43,129
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,3,commit0,mean,0.5884952823694143,0.20465748012065887,0.12043996155261993,6,43,129
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,4,commit0,mean,0.31200336587198896,0.20465748012065887,0.06385382264852524,6,43,129
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,5,commit0,mean,0.20289282747008208,0.20465748012065887,0.041523534804582596,6,43,129
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,2,lag1,mean,1.0,0.22317181527614594,0.22317181527614594,6,43,129
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,3,lag1,mean,0.6074626587629793,0.22317181527614594,0.1355685442686081,6,43,129
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,4,lag1,mean,0.30293997245207205,0.22317181527614594,0.06760766357183456,6,43,129
protocol_b_43_masters_3_orders,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,5,lag1,mean,0.1725057951270922,0.22317181527614594,0.03849843144416809,6,43,129
