population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,2,111,lag1-route-then-class-iou-v1,lag1,0,341,341,641,0,641,21,321,0,0.53198127925117,N/A,N/A,N/A,0.06542056074766354,0.53198127925117,40,111
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,3,77,lag1-route-then-class-iou-v1,lag1,14,466,475,924,54,855,33,482,38,0.5140692640692641,0.3684210526315789,0.7037037037037037,0.25925925925925924,0.06846473029045644,0.5450292397660819,23,77
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,4,32,lag1-route-then-class-iou-v1,lag1,5,306,276,615,27,577,20,359,13,0.44878048780487806,0.38461538461538464,0.48148148148148145,0.18518518518518517,0.055710306406685235,0.5303292894280762,8,32
