population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,2,111,commit0,mean,0.33287373185157776,0.4168633818626404,0.3614715337753296,0.23790806531906128,0.5376901626586914,0.4259098470211029,40,111
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,2,111,lag1,latest,0.3827629089355469,0.41945794224739075,0.4132434129714966,0.2800518274307251,0.6522366404533386,0.5190904140472412,40,111
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,2,111,lag1,max,0.3827629089355469,0.41945794224739075,0.4132434129714966,0.2800518274307251,0.6522366404533386,0.5190904140472412,40,111
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,2,111,lag1,mean,0.3827629089355469,0.41945794224739075,0.4132434129714966,0.2800518274307251,0.6522366404533386,0.5190904140472412,40,111
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,3,77,commit0,mean,0.31481480598449707,0.48282742500305176,0.28988534212112427,0.1609279215335846,0.3907884657382965,0.2604500353336334,23,77
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,3,77,lag1,latest,0.38098451495170593,0.49229514598846436,0.37530407309532166,0.24608202278614044,0.4897972047328949,0.3664773404598236,23,77
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,3,77,lag1,max,0.3817407190799713,0.48296603560447693,0.37530407309532166,0.24575231969356537,0.50105220079422,0.36459746956825256,23,77
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,3,77,lag1,mean,0.384661465883255,0.49053987860679626,0.37530407309532166,0.25093474984169006,0.49515044689178467,0.36997929215431213,23,77
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,4,32,commit0,mean,0.3811221122741699,0.508608877658844,0.280526727437973,0.17030379176139832,0.48003000020980835,0.27526381611824036,8,32
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,4,32,lag1,latest,0.3743061423301697,0.5100815296173096,0.30227580666542053,0.17177100479602814,0.457843154668808,0.2801905870437622,8,32
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,4,32,lag1,max,0.39084190130233765,0.49255165457725525,0.30227580666542053,0.17899975180625916,0.48405492305755615,0.2948848009109497,8,32
additional_native_refs,Q-TALA,a75c3e28b2fa3895414f1c1a1e35b1a9ca8d65ac5cc03e96e609e99511ef2b06,45,45,4,32,lag1,mean,0.38899514079093933,0.5272611379623413,0.30227580666542053,0.1841309517621994,0.4831119179725647,0.30066385865211487,8,32
