method_id,method,reference_scene_id,master_sequence_id,order_id,horizon,tracker_initialization_horizon,task_metric_source,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,current_stage_AP,current_stage_AP50,current_stage_AP25,current_stage_REC,deployment_id_switches,identity_transition_opportunities,fragmentation_count,fragmentation_opportunities,merge_count,merge_opportunities,gap_opportunities,recovery_attempts,correct_recoveries,normalized_id_switch_rate,fragmentation_rate,merge_rate,gap_recovery_accuracy,gap_recovery_recall
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,4,2,adapted_checkpoint_cache,0.19855967164039612,0.2870370149612427,0.3009259104728699,0.2777777910232544,0.3888888955116272,0.4444444477558136,0.6964285969734192,0.8214285969734192,0.8214285969734192,0.7857142686843872,6,6,7,7,0,0,0,0,0,1.0,1.0,,,
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,4,2,frozen_full_history_cache,0.21720679104328156,0.2951388955116272,0.3055555522441864,0.3333333432674408,0.4444444477558136,0.4444444477558136,0.7182539701461792,0.8214285969734192,0.8214285969734192,0.8015872836112976,0,6,0,7,0,7,0,0,0,0.0,0.0,0.0,,
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,4,2,frozen_full_history_cache,0.21720679104328156,0.2951388955116272,0.3055555522441864,0.3333333432674408,0.4444444477558136,0.4444444477558136,0.7182539701461792,0.8214285969734192,0.8214285969734192,0.8015872836112976,6,6,7,7,1,1,0,0,0,1.0,1.0,1.0,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,4,1,frozen_persist4d_cache,0.22376543283462524,0.3472222089767456,0.3611111044883728,0.2936508059501648,0.5,0.5714285969734192,0.4960317313671112,0.5357142686843872,0.6071428656578064,0.8111110925674438,0,10,0,11,0,11,2,0,0,0.0,0.0,0.0,,0.0
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,5,2,adapted_checkpoint_cache,0.16049382090568542,0.2222222238779068,0.2361111044883728,0.16049382090568542,0.2222222238779068,0.2777777910232544,0.6053240895271301,0.8888888955116272,0.9074073433876038,0.6111111044883728,0,9,3,13,0,10,2,2,0,0.0,0.23076923076923078,0.0,0.0,0.0
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,5,2,adapted_checkpoint_cache,0.16049382090568542,0.2222222238779068,0.2361111044883728,0.16049382090568542,0.2222222238779068,0.2777777910232544,0.6053240895271301,0.8888888955116272,0.9074073433876038,0.6111111044883728,9,9,13,13,1,1,2,2,0,1.0,1.0,1.0,0.0,0.0
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,5,2,frozen_full_history_cache,0.07407407462596893,0.1111111119389534,0.125,0.07407407462596893,0.1111111119389534,0.1666666716337204,0.6234567761421204,0.8888888955116272,1.0,0.6234567761421204,0,10,2,14,0,12,2,2,1,0.0,0.14285714285714285,0.0,0.5,0.5
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,5,2,frozen_full_history_cache,0.07407407462596893,0.1111111119389534,0.125,0.07407407462596893,0.1111111119389534,0.1666666716337204,0.6234567761421204,0.8888888955116272,1.0,0.6234567761421204,9,10,13,14,2,3,2,2,0,0.9,0.9285714285714286,0.6666666666666666,0.0,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,5,1,frozen_persist4d_cache,0.2854938209056854,0.4583333432674408,0.4583333432674408,0.3263888955116272,0.5625,0.5625,0.422839492559433,0.5833333134651184,0.6666666865348816,0.7592592835426331,0,15,0,18,0,18,4,2,2,0.0,0.0,0.0,1.0,0.5
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,2,2,adapted_checkpoint_cache,0.3888888955116272,0.6111111044883728,0.6259258985519409,0.4375,0.6875,0.75,0.5992063283920288,0.6785714030265808,0.7202380895614624,0.8240740895271301,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,2,2,adapted_checkpoint_cache,0.3888888955116272,0.6111111044883728,0.6259258985519409,0.4375,0.6875,0.75,0.5992063283920288,0.6785714030265808,0.7202380895614624,0.8240740895271301,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,2,2,frozen_full_history_cache,0.41378599405288696,0.6111111044883728,0.7546296119689941,0.4197530746459961,0.6111111044883728,0.7777777910232544,0.6970899701118469,0.8214285969734192,0.8928571343421936,0.817460298538208,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,2,2,frozen_full_history_cache,0.41378599405288696,0.6111111044883728,0.7546296119689941,0.4197530746459961,0.6111111044883728,0.7777777910232544,0.6970899701118469,0.8214285969734192,0.8928571343421936,0.817460298538208,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,2,1,frozen_persist4d_cache,0.43518519401550293,0.6388888955116272,0.6388888955116272,0.6428571343421936,0.9285714030265808,0.9285714030265808,0.5753968358039856,0.6785714030265808,0.6785714030265808,0.7685185074806213,0,5,0,5,0,5,0,0,0,0.0,0.0,0.0,,
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,3,2,adapted_checkpoint_cache,0.17901234328746796,0.3333333432674408,0.3472222089767456,0.17901234328746796,0.3333333432674408,0.4444444477558136,0.5204732418060303,0.7546296119689941,0.9074073433876038,0.6296296119689941,0,4,0,4,0,4,0,0,0,0.0,0.0,0.0,,
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,3,2,adapted_checkpoint_cache,0.17901234328746796,0.3333333432674408,0.3472222089767456,0.17901234328746796,0.3333333432674408,0.4444444477558136,0.5204732418060303,0.7546296119689941,0.9074073433876038,0.6296296119689941,4,4,4,4,2,2,0,0,0,1.0,1.0,1.0,,
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,3,2,frozen_full_history_cache,0.14699074625968933,0.2916666567325592,0.3194444477558136,0.18518517911434174,0.3333333432674408,0.4444444477558136,0.5411522388458252,0.7777777910232544,0.9166666865348816,0.654321014881134,0,5,0,5,0,5,0,0,0,0.0,0.0,0.0,,
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,3,2,frozen_full_history_cache,0.14699074625968933,0.2916666567325592,0.3194444477558136,0.18518517911434174,0.3333333432674408,0.4444444477558136,0.5411522388458252,0.7777777910232544,0.9166666865348816,0.654321014881134,5,5,5,5,1,1,0,0,0,1.0,1.0,1.0,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,3,1,frozen_persist4d_cache,0.3641975224018097,0.7222222089767456,0.7222222089767456,0.4097222089767456,0.8125,0.8125,0.5185185074806213,0.8333333134651184,0.8333333134651184,0.5833333134651184,0,10,0,12,0,12,2,2,2,0.0,0.0,0.0,1.0,1.0
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,4,2,adapted_checkpoint_cache,0.16049382090568542,0.3472222089767456,0.36574074625968933,0.1975308656692505,0.3888888955116272,0.5,0.6109259128570557,0.824999988079071,0.8500000238418579,0.6888889074325562,0,8,0,8,0,8,0,0,0,0.0,0.0,0.0,,
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,4,2,adapted_checkpoint_cache,0.16049382090568542,0.3472222089767456,0.36574074625968933,0.1975308656692505,0.3888888955116272,0.5,0.6109259128570557,0.824999988079071,0.8500000238418579,0.6888889074325562,7,8,7,8,2,3,0,0,0,0.875,0.875,0.6666666666666666,,
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,4,2,frozen_full_history_cache,0.14814814925193787,0.2916666567325592,0.3240740895271301,0.18518517911434174,0.3333333432674408,0.5,0.6694444417953491,0.824999988079071,0.8333333134651184,0.800000011920929,0,9,0,9,0,9,0,0,0,0.0,0.0,0.0,,
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,4,2,frozen_full_history_cache,0.14814814925193787,0.2916666567325592,0.3240740895271301,0.18518517911434174,0.3333333432674408,0.5,0.6694444417953491,0.824999988079071,0.8333333134651184,0.800000011920929,9,9,9,9,1,1,0,0,0,1.0,1.0,1.0,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,4,1,frozen_persist4d_cache,0.31481480598449707,0.6111111044883728,0.6111111044883728,0.3541666567325592,0.6875,0.6875,0.5111111402511597,0.6000000238418579,0.6000000238418579,0.8518518805503845,0,13,0,15,0,15,2,2,2,0.0,0.0,0.0,1.0,1.0
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,5,2,adapted_checkpoint_cache,0.12654320895671844,0.2361111044883728,0.2361111044883728,0.1358024626970291,0.2777777910232544,0.2777777910232544,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,1,12,1,12,0,11,2,0,0,0.08333333333333333,0.08333333333333333,0.0,,0.0
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,5,2,adapted_checkpoint_cache,0.12654320895671844,0.2361111044883728,0.2361111044883728,0.1358024626970291,0.2777777910232544,0.2777777910232544,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,11,12,11,12,2,3,2,0,0,0.9166666666666666,0.9166666666666666,0.6666666666666666,,0.0
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,5,2,frozen_full_history_cache,0.07407407462596893,0.1111111119389534,0.125,0.07407407462596893,0.1111111119389534,0.1666666716337204,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0,13,0,13,0,13,2,0,0,0.0,0.0,0.0,,0.0
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,5,2,frozen_full_history_cache,0.07407407462596893,0.1111111119389534,0.125,0.07407407462596893,0.1111111119389534,0.1666666716337204,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,13,13,13,13,1,1,2,0,0,1.0,1.0,1.0,,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,reverse,5,1,frozen_persist4d_cache,0.25925925374031067,0.4444444477558136,0.4444444477558136,0.2916666567325592,0.5,0.5,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.800000011920929,0,16,0,19,0,19,4,2,2,0.0,0.0,0.0,1.0,0.5
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,2,2,adapted_checkpoint_cache,0.5447531342506409,0.6203703284263611,0.6203703284263611,0.604938268661499,0.6666666865348816,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.5714285969734192,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,2,2,adapted_checkpoint_cache,0.5447531342506409,0.6203703284263611,0.6203703284263611,0.604938268661499,0.6666666865348816,0.6666666865348816,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.5714285969734192,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,2,2,frozen_full_history_cache,0.48816874623298645,0.6203703284263611,0.6203703284263611,0.5617284178733826,0.6666666865348816,0.6666666865348816,0.4642857015132904,0.4642857015132904,0.4642857015132904,0.6666666865348816,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,2,2,frozen_full_history_cache,0.48816874623298645,0.6203703284263611,0.6203703284263611,0.5617284178733826,0.6666666865348816,0.6666666865348816,0.4642857015132904,0.4642857015132904,0.4642857015132904,0.6666666865348816,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,2,1,frozen_persist4d_cache,0.28703704476356506,0.3611111044883728,0.4444444477558136,0.4761904776096344,0.5714285969734192,0.5714285969734192,0.4642857015132904,0.4642857015132904,0.4642857015132904,1.0,1,3,1,3,1,3,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,3,2,adapted_checkpoint_cache,0.13012424111366272,0.2222222238779068,0.2222222238779068,0.1419753134250641,0.2222222238779068,0.2222222238779068,0.5679011940956116,0.7962962985038757,0.9074073433876038,0.6604938507080078,1,3,1,3,1,3,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,3,2,adapted_checkpoint_cache,0.13012424111366272,0.2222222238779068,0.2222222238779068,0.1419753134250641,0.2222222238779068,0.2222222238779068,0.5679011940956116,0.7962962985038757,0.9074073433876038,0.6604938507080078,3,3,3,3,0,0,0,0,0,1.0,1.0,,,
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,3,2,frozen_full_history_cache,0.1388888955116272,0.1805555522441864,0.2361111044883728,0.14814814925193787,0.2222222238779068,0.2777777910232544,0.4991769790649414,0.6722221970558167,0.8240740299224854,0.6975308656692505,1,3,1,3,1,3,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,3,2,frozen_full_history_cache,0.1388888955116272,0.1805555522441864,0.2361111044883728,0.14814814925193787,0.2222222238779068,0.2777777910232544,0.4991769790649414,0.6722221970558167,0.8240740299224854,0.6975308656692505,3,3,3,3,0,0,0,0,0,1.0,1.0,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,3,1,frozen_persist4d_cache,0.1358024626970291,0.2222222238779068,0.2222222238779068,0.1746031790971756,0.2857142984867096,0.2857142984867096,0.43209877610206604,0.6111111044883728,0.6666666865348816,0.5555555820465088,2,7,1,9,1,9,3,1,1,0.2857142857142857,0.1111111111111111,0.1111111111111111,1.0,0.3333333333333333
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,4,2,adapted_checkpoint_cache,0.07962962239980698,0.11666665971279144,0.230158731341362,0.12962962687015533,0.1666666716337204,0.3333333432674408,0.4277777671813965,0.6499999761581421,0.8500000238418579,0.4444444477558136,1,5,2,6,2,6,0,0,0,0.2,0.3333333333333333,0.3333333333333333,,
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,4,2,adapted_checkpoint_cache,0.07962962239980698,0.11666665971279144,0.230158731341362,0.12962962687015533,0.1666666716337204,0.3333333432674408,0.4277777671813965,0.6499999761581421,0.8500000238418579,0.4444444477558136,5,5,6,6,0,0,0,0,0,1.0,1.0,,,
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,4,2,frozen_full_history_cache,0.07407407462596893,0.1111111119389534,0.18981480598449707,0.07407407462596893,0.1111111119389534,0.2222222238779068,0.43611112236976624,0.625,1.0,0.5333333611488342,1,5,2,6,1,5,0,0,0,0.2,0.3333333333333333,0.2,,
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,4,2,frozen_full_history_cache,0.07407407462596893,0.1111111119389534,0.18981480598449707,0.07407407462596893,0.1111111119389534,0.2222222238779068,0.43611112236976624,0.625,1.0,0.5333333611488342,5,5,6,6,0,0,0,0,0,1.0,1.0,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,4,1,frozen_persist4d_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1428571492433548,0.1428571492433548,0.5111111402511597,0.6000000238418579,0.6000000238418579,0.8518518805503845,2,10,1,12,1,12,3,1,1,0.2,0.08333333333333333,0.08333333333333333,1.0,0.3333333333333333
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,5,2,adapted_checkpoint_cache,0.14814814925193787,0.2222222238779068,0.2361111044883728,0.14814814925193787,0.2222222238779068,0.2777777910232544,0.6984127163887024,0.8214285969734192,0.8214285969734192,0.7936508059501648,1,8,3,10,2,9,3,1,0,0.125,0.3,0.2222222222222222,0.0,0.0
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,5,2,adapted_checkpoint_cache,0.14814814925193787,0.2222222238779068,0.2361111044883728,0.14814814925193787,0.2222222238779068,0.2777777910232544,0.6984127163887024,0.8214285969734192,0.8214285969734192,0.7936508059501648,8,8,10,10,1,1,3,1,0,1.0,1.0,1.0,0.0,0.0
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,5,2,frozen_full_history_cache,0.07777776569128036,0.11666665971279144,0.1180555522441864,0.12962962687015533,0.1666666716337204,0.1666666716337204,0.7123016119003296,0.8214285969734192,0.8214285969734192,0.8015872836112976,1,8,3,10,1,8,3,1,0,0.125,0.3,0.125,0.0,0.0
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,5,2,frozen_full_history_cache,0.07777776569128036,0.11666665971279144,0.1180555522441864,0.12962962687015533,0.1666666716337204,0.1666666716337204,0.7123016119003296,0.8214285969734192,0.8214285969734192,0.8015872836112976,8,8,10,10,1,1,3,1,0,1.0,1.0,1.0,0.0,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,sha256_seed45,5,1,frozen_persist4d_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1428571492433548,0.1428571492433548,0.579365074634552,0.6428571343421936,0.6428571343421936,0.8111110925674438,2,12,1,17,1,17,7,2,2,0.16666666666666666,0.058823529411764705,0.058823529411764705,1.0,0.2857142857142857
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_09-scene0069_05-scene0069_08-scene0069_07-scene0069_00,canonical,2,2,adapted_checkpoint_cache,0.2191358059644699,0.3611111044883728,0.3611111044883728,0.2874999940395355,0.5,0.5,0.5555555820465088,0.625,0.625,0.6349206566810608,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_09-scene0069_05-scene0069_08-scene0069_07-scene0069_00,canonical,2,2,adapted_checkpoint_cache,0.2191358059644699,0.3611111044883728,0.3611111044883728,0.2874999940395355,0.5,0.5,0.5555555820465088,0.625,0.625,0.6349206566810608,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_09-scene0069_05-scene0069_08-scene0069_07-scene0069_00,canonical,2,2,frozen_full_history_cache,0.2561728358268738,0.3611111044883728,0.3611111044883728,0.3611111044883728,0.5,0.5,0.6111111044883728,0.75,0.75,0.6984127163887024,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_09-scene0069_05-scene0069_08-scene0069_07-scene0069_00,canonical,2,2,frozen_full_history_cache,0.2561728358268738,0.3611111044883728,0.3611111044883728,0.3611111044883728,0.5,0.5,0.6111111044883728,0.75,0.75,0.6984127163887024,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_09-scene0069_05-scene0069_08-scene0069_07-scene0069_00,canonical,2,1,frozen_persist4d_cache,0.3827160596847534,0.4444444477558136,0.4444444477558136,0.5740740895271301,0.6666666865348816,0.6666666865348816,0.3784722089767456,0.40625,0.40625,0.9444444179534912,0,2,0,2,0,2,0,0,0,0.0,0.0,0.0,,
FullHistoryAdaptedB2,ReScene4D T2-to-T3 Horizon-Adapted + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_09-scene0069_05-scene0069_08-scene0069_07-scene0069_00,canonical,3,2,adapted_checkpoint_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.0972222238779068,0.125,0.125,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,
FullHistoryAdaptedNative,ReScene4D T2-to-T3 Horizon-Adapted (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_09-scene0069_05-scene0069_08-scene0069_07-scene0069_00,canonical,3,2,adapted_checkpoint_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.0972222238779068,0.125,0.125,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,3,3,3,3,0,0,0,0,0,1.0,1.0,,,
FullHistoryFrozenB2,ReScene4D T2-Frozen + B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_09-scene0069_05-scene0069_08-scene0069_07-scene0069_00,canonical,3,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.08749999850988388,0.125,0.125,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,
FullHistoryFrozenNative,ReScene4D T2-Frozen (Native IDs),10b17940-3938-2467-8a7a-958300ba83d3,scene0069_09-scene0069_05-scene0069_08-scene0069_07-scene0069_00,canonical,3,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.08749999850988388,0.125,0.125,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,3,3,3,3,0,0,0,0,0,1.0,1.0,,,
