reference_scene_id,master_sequence_id,order_id,T,gt_id,gt_class,gt_point_count,official_valid,b4_best_any_iou,b4_best_class_compatible_iou,full_history_best_class_compatible_iou,no_candidate,mask_insufficient,class_change,full_history_success_b4_failure,fragmentation_event,merge_event,trajectory_worst_b4_iou,first_b4_below_0_25_T,first_b4_below_0_50_T,t1_cold_start_failure,t1_cold_start_contributes
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,3,48,11,132,True,0.17032967507839203,0.17032967507839203,0.0,False,True,False,False,False,False,0.17032967507839203,3,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,3,8,3660,True,0.6185823678970337,0.6185823678970337,0.8741805553436279,False,False,False,False,False,False,0.6185823678970337,,,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,5,39,1187,True,0.24680578708648682,0.24680578708648682,0.6184631586074829,False,True,False,True,False,False,0.24680578708648682,3,2,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,6,16,34113,True,0.859889030456543,0.859889030456543,0.8865959048271179,False,False,False,False,False,False,0.8196086883544922,,,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,7,9,138,True,0.020549582317471504,0.0,0.0,False,False,False,False,False,False,0.0,3,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,8,39,7390,True,0.3863423764705658,0.3863423764705658,0.9348438382148743,False,True,False,True,True,False,0.33301687240600586,,4,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,10,8,5056,True,0.3484937846660614,0.3484937846660614,0.5742835998535156,False,True,False,True,True,True,0.27163904905319214,,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,12,3,4091,True,0.23703573644161224,0.23703573644161224,0.42508313059806824,False,True,False,False,False,False,0.21875505149364471,4,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,13,3,3863,True,0.17636102437973022,0.17636102437973022,0.3997924327850342,False,True,False,False,False,False,0.17636102437973022,3,2,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,14,3,3438,True,0.2731815576553345,0.2731815576553345,0.38679996132850647,False,True,False,False,False,False,0.20680958032608032,5,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,15,3,3536,True,0.27209579944610596,0.27209579944610596,0.4031926989555359,False,True,False,False,False,True,0.21158502995967865,5,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,16,3,6217,True,0.4225432574748993,0.4225432574748993,0.5067269802093506,False,True,False,True,True,True,0.4225432574748993,,4,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,20,39,2144,True,0.5415111780166626,0.5415111780166626,0.4309576749801636,False,False,False,False,False,False,0.5415111780166626,,,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,21,39,1989,True,0.37204626202583313,0.37204626202583313,0.37204626202583313,False,True,False,False,False,False,0.37204626202583313,,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,22,3,4259,True,0.6110408902168274,0.6110408902168274,0.5282707214355469,False,False,False,False,False,False,0.2879121005535126,,2,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,23,11,15,False,0.054347824305295944,0.054347824305295944,0.05988023802638054,False,True,False,False,False,False,0.054347824305295944,3,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,25,11,1229,True,0.917479395866394,0.917479395866394,0.9210526347160339,False,False,False,False,False,False,0.8864809274673462,,,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,29,11,170,True,0.5362775921821594,0.5362775921821594,0.42288556694984436,False,False,False,False,False,False,0.49059560894966125,,5,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,30,6,14086,True,0.7693784236907959,0.7693784236907959,0.7382965683937073,False,False,False,False,False,False,0.7693784236907959,,,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,31,7,852,True,0.5793721675872803,0.5793721675872803,0.5825155973434448,False,False,False,False,False,False,0.0,2,2,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,45,11,176,True,0.5681818127632141,0.5681818127632141,0.5552050471305847,False,False,False,False,False,False,0.4184100329875946,,5,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,46,11,107,True,0.06849315017461777,0.06849315017461777,0.6016949415206909,False,True,False,True,False,False,0.06849315017461777,3,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,47,11,120,True,0.0,0.0,0.0,True,False,False,False,False,False,0.0,3,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,48,11,132,True,0.17032967507839203,0.17032967507839203,0.23157894611358643,False,True,False,False,False,False,0.17032967507839203,3,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,3,8,4477,True,0.6642459630966187,0.6642459630966187,0.8995165228843689,False,False,False,False,False,False,0.6185823678970337,,,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,5,39,1667,True,0.30613020062446594,0.30613020062446594,0.6103174686431885,False,True,False,True,False,False,0.24680578708648682,3,2,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,6,16,49721,True,0.8989928960800171,0.8989928960800171,0.929959237575531,False,False,False,False,False,False,0.8196086883544922,,,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,7,9,138,True,0.020549582317471504,0.0,0.06646216660737991,False,False,False,False,False,False,0.0,3,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,8,39,9759,True,0.33301687240600586,0.33301687240600586,0.9222543239593506,False,True,False,True,False,False,0.33301687240600586,,4,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,10,8,6493,True,0.27163904905319214,0.27163904905319214,0.5165137648582458,False,True,False,True,False,False,0.27163904905319214,,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,12,3,5045,True,0.21875505149364471,0.21875505149364471,0.4360791742801666,False,True,False,False,False,False,0.21875505149364471,4,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,13,3,4728,True,0.20658612251281738,0.20658612251281738,0.40515607595443726,False,True,False,False,False,False,0.17636102437973022,3,2,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,14,3,4594,True,0.20680958032608032,0.20680958032608032,0.41373366117477417,False,True,False,False,False,False,0.20680958032608032,5,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,15,3,4730,True,0.21158502995967865,0.21158502995967865,0.4303520917892456,False,True,False,False,False,False,0.21158502995967865,5,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,16,3,10415,True,0.48179444670677185,0.48179444670677185,0.6766794323921204,False,True,False,True,False,False,0.4225432574748993,,4,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,20,39,2144,True,0.5415111780166626,0.5415111780166626,0.5032509565353394,False,False,False,False,False,False,0.5415111780166626,,,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,21,39,1989,True,0.37204626202583313,0.37204626202583313,0.3685269057750702,False,True,False,False,False,False,0.37204626202583313,,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,22,3,7568,True,0.4997081160545349,0.4997081160545349,0.811476469039917,False,True,False,True,False,False,0.2879121005535126,,2,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,23,11,146,True,0.09149277955293655,0.09149277955293655,0.02958579920232296,False,True,False,False,False,False,0.054347824305295944,3,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,24,11,105,True,0.10878661274909973,0.10878661274909973,0.08609271794557571,False,True,False,False,False,False,0.10878661274909973,5,5,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,25,11,1229,True,0.917479395866394,0.917479395866394,0.9150375723838806,False,False,False,False,False,False,0.8864809274673462,,,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,29,11,331,True,0.49059560894966125,0.49059560894966125,0.22249093651771545,False,True,False,False,False,False,0.49059560894966125,,5,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,30,6,17953,True,0.7977038025856018,0.7977038025856018,0.7802730798721313,False,False,False,False,False,False,0.7693784236907959,,,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,31,7,961,True,0.5277777910232544,0.5277777910232544,0.5349593758583069,False,False,False,False,False,False,0.0,2,2,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,45,11,239,True,0.4184100329875946,0.4184100329875946,0.628947377204895,False,True,False,True,False,False,0.4184100329875946,,5,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,46,11,107,True,0.06849315017461777,0.06849315017461777,0.1569230705499649,False,True,False,False,False,False,0.06849315017461777,3,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,47,11,120,True,0.0,0.0,0.0,True,False,False,False,False,False,0.0,3,3,False,False
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,48,11,132,True,0.17032967507839203,0.17032967507839203,0.0,False,True,False,False,False,False,0.17032967507839203,3,3,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,2,6,7094,True,0.8074482083320618,0.8074482083320618,0.8073515295982361,False,False,False,False,False,False,0.8074482083320618,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,5,16,2574,True,0.722841203212738,0.722841203212738,0.583434522151947,False,False,False,False,False,False,0.40938669443130493,,4,True,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,6,9,27437,True,0.8519585728645325,0.8519585728645325,0.8298925161361694,False,False,False,False,False,False,0.8089101910591125,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,10,7,1484,True,0.9674054980278015,0.9674054980278015,0.9674054980278015,False,False,False,False,False,False,0.9483960866928101,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,12,16,2888,True,0.9103295207023621,0.9103295207023621,0.9074777960777283,False,False,False,False,False,False,0.8081547021865845,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,13,9,8903,True,0.8116423487663269,0.8116423487663269,0.8103619813919067,False,False,False,False,False,False,0.8034541606903076,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,14,16,4019,True,0.8268317580223083,0.8268317580223083,0.8416736721992493,False,False,False,False,False,False,0.8046023845672607,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,15,5,2204,True,0.5068058371543884,0.5068058371543884,0.5385369062423706,False,False,False,False,False,False,0.5068058371543884,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,20,39,2923,True,0.46717989444732666,0.46717989444732666,0.39760974049568176,False,True,False,False,False,False,0.19612178206443787,5,2,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,23,5,1980,True,0.7337534427642822,0.7337534427642822,0.6959999799728394,False,False,False,False,False,False,0.5828555226325989,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,24,5,803,True,0.32713937759399414,0.32713937759399414,0.7213459610939026,False,True,False,True,False,False,0.28911834955215454,,2,True,True
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,27,5,697,True,0.8461538553237915,0.8461538553237915,0.8461538553237915,False,False,False,False,False,False,0.8461538553237915,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,29,3,940,True,0.8234714269638062,0.8234714269638062,0.8165680766105652,False,False,False,False,False,False,0.7669934630393982,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,30,3,4684,True,0.8236803412437439,0.8236803412437439,0.8534646034240723,False,False,False,False,False,False,0.8236803412437439,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,31,39,617,True,0.5533632040023804,0.0,0.0,False,False,True,False,False,False,0.0,2,2,True,True
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,32,7,761,True,0.4548022747039795,0.4548022747039795,0.8341968655586243,False,True,False,True,False,False,0.4548022747039795,,2,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,38,16,105,True,0.30434781312942505,0.30434781312942505,0.30434781312942505,False,True,False,False,False,False,0.30434781312942505,,2,True,True
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,39,16,242,True,0.1746031790971756,0.1746031790971756,0.06507125496864319,False,True,False,False,False,False,0.1703025996685028,2,2,True,True
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,2,41,11,142,True,0.6666666865348816,0.6666666865348816,0.6666666865348816,False,False,False,False,False,False,0.3130590319633484,,5,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,2,6,10835,True,0.8288834095001221,0.8288834095001221,0.8307619094848633,False,False,False,False,False,False,0.8074482083320618,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,5,16,4737,True,0.6096616983413696,0.6096616983413696,0.5821242928504944,False,False,False,False,False,False,0.40938669443130493,,4,True,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,6,9,38392,True,0.8089101910591125,0.8089101910591125,0.7695145606994629,False,False,False,False,False,False,0.8089101910591125,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,10,7,2599,True,0.9701381325721741,0.9701381325721741,0.9694144129753113,False,False,False,False,False,False,0.9483960866928101,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,12,16,4240,True,0.9210296869277954,0.9210296869277954,0.888357937335968,False,False,False,False,False,False,0.8081547021865845,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,13,9,13498,True,0.8454992175102234,0.8454992175102234,0.8531289100646973,False,False,False,False,False,False,0.8034541606903076,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,14,16,5920,True,0.8245967626571655,0.8245967626571655,0.8495976328849792,False,False,False,False,False,False,0.8046023845672607,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,15,5,3221,True,0.5074501633644104,0.5074501633644104,0.6534031629562378,False,False,False,False,False,False,0.5068058371543884,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,20,39,4404,True,0.35935795307159424,0.35935795307159424,0.5300377011299133,False,True,False,True,False,False,0.19612178206443787,5,2,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,23,5,1980,True,0.7337534427642822,0.7337534427642822,0.5557875633239746,False,False,False,False,False,False,0.5828555226325989,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,24,5,803,True,0.32713937759399414,0.32713937759399414,0.6705882549285889,False,True,False,True,False,False,0.28911834955215454,,2,True,True
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,27,5,697,True,0.8461538553237915,0.8461538553237915,0.921875,False,False,False,False,False,False,0.8461538553237915,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,29,3,940,True,0.8234714269638062,0.8234714269638062,0.8165680766105652,False,False,False,False,False,False,0.7669934630393982,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,30,3,4684,True,0.8236803412437439,0.8236803412437439,0.8291512727737427,False,False,False,False,False,False,0.8236803412437439,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,31,39,617,True,0.5533632040023804,0.0,0.0,False,False,True,False,False,False,0.0,2,2,True,True
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,32,7,761,True,0.4548022747039795,0.4548022747039795,0.6687434911727905,False,True,False,True,False,False,0.4548022747039795,,2,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,38,16,953,True,0.7801287770271301,0.7801287770271301,0.6297188997268677,False,False,False,False,False,False,0.30434781312942505,,2,True,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,39,16,277,True,0.1703025996685028,0.1703025996685028,0.04060392826795578,False,True,False,False,False,False,0.1703025996685028,2,2,True,True
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,3,41,11,175,True,0.7113820910453796,0.7113820910453796,1.0,False,False,False,False,False,False,0.3130590319633484,,5,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,2,6,14315,True,0.816408097743988,0.816408097743988,0.8109499216079712,False,False,False,False,False,False,0.8074482083320618,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,5,16,4737,True,0.4828016757965088,0.4828016757965088,0.4606523811817169,False,True,False,False,False,False,0.40938669443130493,,4,True,True
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,6,9,41906,True,0.8115680813789368,0.8115680813789368,0.7495441436767578,False,False,False,False,False,False,0.8089101910591125,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,10,7,3499,True,0.9514192342758179,0.9514192342758179,0.9579554796218872,False,False,False,False,False,False,0.9483960866928101,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,12,16,5548,True,0.8476269841194153,0.8476269841194153,0.8327736854553223,False,False,False,False,False,False,0.8081547021865845,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,13,9,18932,True,0.839268147945404,0.839268147945404,0.8521513938903809,False,False,False,False,False,False,0.8034541606903076,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,14,16,7340,True,0.8256016969680786,0.8256016969680786,0.8602317571640015,False,False,False,False,False,False,0.8046023845672607,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,15,5,4204,True,0.5827621817588806,0.5827621817588806,0.7564684748649597,False,False,False,False,False,False,0.5068058371543884,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,20,39,5971,True,0.34257128834724426,0.28882765769958496,0.5147567987442017,False,True,False,True,False,False,0.19612178206443787,5,2,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,23,5,1980,True,0.7337534427642822,0.7337534427642822,0.7624584436416626,False,False,False,False,False,False,0.5828555226325989,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,24,5,803,True,0.32713937759399414,0.32713937759399414,0.22719010710716248,False,True,False,False,False,False,0.28911834955215454,,2,True,True
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,27,5,697,True,0.8461538553237915,0.8461538553237915,0.921875,False,False,False,False,False,False,0.8461538553237915,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,29,3,940,True,0.8234714269638062,0.8234714269638062,0.8234714269638062,False,False,False,False,False,False,0.7669934630393982,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,30,3,4684,True,0.8236803412437439,0.8236803412437439,0.8823875784873962,False,False,False,False,False,False,0.8236803412437439,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,31,39,617,True,0.5533632040023804,0.0,0.0,False,False,True,False,False,False,0.0,2,2,True,True
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,32,7,761,True,0.4548022747039795,0.4548022747039795,0.6646026968955994,False,True,False,True,False,False,0.4548022747039795,,2,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,38,16,953,True,0.7801287770271301,0.7801287770271301,0.6891566514968872,False,False,False,False,False,False,0.30434781312942505,,2,True,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,39,16,1670,True,0.609055757522583,0.609055757522583,0.1941634714603424,False,False,False,False,False,True,0.1703025996685028,2,2,True,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,41,11,175,True,0.6205673813819885,0.6205673813819885,0.686274528503418,False,False,False,False,False,False,0.3130590319633484,,5,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,60,11,36,False,0.12765957415103912,0.12765957415103912,0.260869562625885,False,True,False,False,False,True,0.06185567006468773,4,4,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,2,6,18492,True,0.8214584589004517,0.8214584589004517,0.8101698160171509,False,False,False,False,False,False,0.8074482083320618,,,False,False
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,5,16,4773,True,0.40938669443130493,0.40938669443130493,0.4145621061325073,False,True,False,False,False,False,0.40938669443130493,,4,True,True
