population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,2,47,commit0,mean,0.5945637226104736,0.6553146839141846,0.5737124085426331,0.4851020276546478,0.8297387361526489,0.690397322177887,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,3,47,commit0,mean,0.5747652053833008,0.6519520282745361,0.5025273561477661,0.41792404651641846,0.7670974731445312,0.6236786842346191,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,4,47,commit0,mean,0.5451667308807373,0.6465851664543152,0.4458554983139038,0.3433893322944641,0.6811642646789551,0.5420168042182922,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,5,47,commit0,mean,0.5458898544311523,0.6432345509529114,0.4037778079509735,0.3196961581707001,0.6393920183181763,0.5109277367591858,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,2,47,lag1,latest,0.6389232873916626,0.65911465883255,0.6131144165992737,0.5283279418945312,0.9089332818984985,0.7480969429016113,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,3,47,lag1,latest,0.6205549240112305,0.6569967269897461,0.5438599586486816,0.44916948676109314,0.8276538848876953,0.6775903701782227,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,4,47,lag1,latest,0.5961791276931763,0.6616957187652588,0.48382657766342163,0.39352262020111084,0.7623933553695679,0.6211649775505066,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,5,47,lag1,latest,0.5807602405548096,0.6640510559082031,0.43539777398109436,0.3481648862361908,0.7022538185119629,0.563285768032074,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,2,47,lag1,max,0.6389232873916626,0.65911465883255,0.6131144165992737,0.5283279418945312,0.9089332818984985,0.7480969429016113,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,3,47,lag1,max,0.6260029673576355,0.6546757221221924,0.5438599586486816,0.4505321681499481,0.8336089849472046,0.6781768202781677,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,4,47,lag1,max,0.6032434105873108,0.6467171311378479,0.48382657766342163,0.3949516713619232,0.7767001390457153,0.6275762319564819,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,5,47,lag1,max,0.5947375893592834,0.6425082683563232,0.43539777398109436,0.3576856255531311,0.709832489490509,0.5746397972106934,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,2,47,lag1,mean,0.6389232873916626,0.65911465883255,0.6131144165992737,0.5283279418945312,0.9089332818984985,0.7480969429016113,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,3,47,lag1,mean,0.6252386569976807,0.6553998589515686,0.5438599586486816,0.4552399218082428,0.8299497365951538,0.6792939305305481,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,4,47,lag1,mean,0.5917746424674988,0.6547256112098694,0.48382657766342163,0.3927398920059204,0.7595917582511902,0.6163516044616699,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,5,47,lag1,mean,0.581317663192749,0.651810348033905,0.43539777398109436,0.3645731210708618,0.7075480222702026,0.569075345993042,8,47
