population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,2,47,lag1-route-then-class-iou-v1,lag1,0,113,113,315,0,315,2,204,0,0.35873015873015873,N/A,N/A,N/A,0.00980392156862745,0.35873015873015873,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,3,47,lag1-route-then-class-iou-v1,lag1,4,232,215,647,10,628,6,438,7,0.3323029366306028,0.5714285714285714,0.7,0.4,0.0136986301369863,0.36942675159235666,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,4,47,lag1-route-then-class-iou-v1,lag1,10,352,312,990,26,942,12,690,21,0.3151515151515151,0.47619047619047616,0.8076923076923077,0.38461538461538464,0.017391304347826087,0.37367303609341823,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,5,47,lag1-route-then-class-iou-v1,lag1,16,494,418,1334,42,1259,17,933,35,0.31334332833583206,0.45714285714285713,0.8333333333333334,0.38095238095238093,0.01822079314040729,0.39237490071485304,8,47
