population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,policy,reducer,relative_t_mAP_retention,t2_t_mAP,t_mAP,reference_count,master_count
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,2,commit0,mean,1.0,0.4851020276546478,0.4851020276546478,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,3,commit0,mean,0.8615178306653988,0.4851020276546478,0.41792404651641846,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,4,commit0,mean,0.7078703297833434,0.4851020276546478,0.3433893322944641,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,5,commit0,mean,0.6590286990065872,0.4851020276546478,0.3196961581707001,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,2,lag1,latest,1.0,0.5283279418945312,0.5283279418945312,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,3,lag1,latest,0.850171742100969,0.5283279418945312,0.44916948676109314,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,4,lag1,latest,0.7448453678031451,0.5283279418945312,0.39352262020111084,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,5,lag1,latest,0.658993891157273,0.5283279418945312,0.3481648862361908,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,2,lag1,max,1.0,0.5283279418945312,0.5283279418945312,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,3,lag1,max,0.8527509760971278,0.5283279418945312,0.4505321681499481,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,4,lag1,max,0.747550224100709,0.5283279418945312,0.3949516713619232,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,5,lag1,max,0.6770144018325175,0.5283279418945312,0.3576856255531311,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,2,lag1,mean,1.0,0.5283279418945312,0.5283279418945312,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,3,lag1,mean,0.8616616417746105,0.5283279418945312,0.4552399218082428,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,4,lag1,mean,0.7433638482144147,0.5283279418945312,0.3927398920059204,8,47
development_common_h5_canonical,Q-INDEP,2b991f9f881f7bcb4414dba90974bd7879997442d797da8a8d2b98a95ff5a8dc,45,45,5,lag1,mean,0.690050803982729,0.5283279418945312,0.3645731210708618,8,47
