population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count,order_count
protocol_b_43_masters_3_orders,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,native,2,129,lag1-route-then-class-iou-v1,lag1,0,358,358,661,0,661,15,318,0,0.5416036308623298,N/A,N/A,N/A,0.04716981132075472,0.5416036308623298,6,43,129
protocol_b_43_masters_3_orders,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,native,3,129,lag1-route-then-class-iou-v1,lag1,2,703,875,1533,272,1334,24,682,135,0.5707762557077626,0.014814814814814815,0.4963235294117647,0.007352941176470588,0.03519061583577713,0.5269865067466267,6,43,129
protocol_b_43_masters_3_orders,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,native,4,129,lag1-route-then-class-iou-v1,lag1,5,1047,1459,2518,696,2024,48,1107,352,0.579428117553614,0.014204545454545454,0.5057471264367817,0.007183908045977011,0.04336043360433604,0.517292490118577,6,43,129
protocol_b_43_masters_3_orders,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,native,5,129,lag1-route-then-class-iou-v1,lag1,6,1363,2057,3554,1093,2714,71,1568,566,0.5787844682048396,0.01060070671378092,0.5178408051235133,0.0054894784995425435,0.04528061224489796,0.502210759027266,6,43,129
