population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count,order_count
additional_native_refs,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,2,111,commit0,mean,0.3447183072566986,0.4173540771007538,0.36725151538848877,0.24988900125026703,0.5650231242179871,0.4391257166862488,40,111,111
additional_native_refs,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,2,111,lag1,mean,0.3824367821216583,0.4251202642917633,0.4163825511932373,0.27774110436439514,0.6480162739753723,0.5058278441429138,40,111,111
additional_native_refs,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,3,77,commit0,mean,0.3125947415828705,0.48223763704299927,0.3040882647037506,0.16111136972904205,0.41154664754867554,0.25156915187835693,23,77,77
additional_native_refs,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,3,77,lag1,mean,0.3820089101791382,0.48935943841934204,0.37050923705101013,0.2450646311044693,0.5164725184440613,0.3633017838001251,23,77,77
additional_native_refs,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,4,32,commit0,mean,0.3974440395832062,0.4875102639198303,0.2864808440208435,0.18859317898750305,0.5236581563949585,0.29809823632240295,8,32,32
additional_native_refs,M3-V-CORE,1b883db3faf26f168274853857719786125d640e24377f99d427d2b8aec7793f,45,45,native,4,32,lag1,mean,0.4201680123806,0.5070092678070068,0.296640545129776,0.20307870209217072,0.5454643964767456,0.34094148874282837,8,32,32
