method,reference_id,master_sequence_id,order_id,T,scope,repeat,state_snapshot_sha256,latency_ms,loaded_model_allocated_bytes,peak_allocated_bytes,incremental_peak_bytes,peak_reserved_bytes,cpu_state_bytes,visual_state_bytes,lag1_buffer_bytes,archive_bytes,point_count,superpoint_count,occupied_count,query_count,precision,source_commit
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,cumulative_T1_to_T,1,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,10096.442524,559363072,2405616640,1846253568,5024776192,62616,427200,2919499,8394784,100742,4190,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,cumulative_T1_to_T,2,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,10542.994501,559363072,2405644800,1846281728,5024776192,62616,427200,2919499,8394784,100742,4190,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,cumulative_T1_to_T,3,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,9406.553818,559363072,2405598208,1846235136,5024776192,62616,427200,2919499,8394784,100742,4190,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,cumulative_T1_to_T,4,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,9273.861078,559363072,2405573120,1846210048,5024776192,62616,427200,2919499,8394784,100742,4190,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,cumulative_T1_to_T,5,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,11149.493939,559363072,2405644800,1846281728,5024776192,62616,427200,2919499,8394784,100742,4190,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,cumulative_T1_to_T,6,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,10074.568083,559363072,2404502016,1845138944,5024776192,62616,427200,2919499,8394784,100742,4190,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,cumulative_T1_to_T,7,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,9479.223607,559363072,2405588992,1846225920,5024776192,62616,427200,2919499,8394784,100742,4190,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,cumulative_T1_to_T,8,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,9094.416047,559363072,2405579264,1846216192,5024776192,62616,427200,2919499,8394784,100742,4190,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,4,cumulative_T1_to_T,9,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,9974.405875,559363072,2405610496,1846247424,5024776192,62616,427200,2919499,8394784,100742,4190,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,model_update,0,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3501.794059,559363072,2414663680,1855300608,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,model_update,1,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,2932.08102,559363072,2414679552,1855316480,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,model_update,2,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3166.481101,559363072,2414674944,1855311872,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,model_update,3,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3344.469527,559363072,2414678528,1855315456,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,model_update,4,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3351.388938,559363072,2414717440,1855354368,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,model_update,5,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3063.688065,559363072,2414651904,1855288832,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,model_update,6,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,4660.5814,559363072,2412391424,1853028352,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,model_update,7,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,2858.695993,559363072,2414722048,1855358976,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,model_update,8,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3194.834104,559363072,2414667264,1855304192,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,model_update,9,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3460.060355,559363072,2414639616,1855276544,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,end_to_end_update,0,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3684.431945,559363072,2414674944,1855311872,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,end_to_end_update,1,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3649.828248,559363072,2414769152,1855406080,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,end_to_end_update,2,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3728.78978,559363072,2414683136,1855320064,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,end_to_end_update,3,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3713.182722,559363072,2414683136,1855320064,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,end_to_end_update,4,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3364.80883,559363072,2414776320,1855413248,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,end_to_end_update,5,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3459.480364,559363072,2414705664,1855342592,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,end_to_end_update,6,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3732.889477,559363072,2412368384,1853005312,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,end_to_end_update,7,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,4078.017801,559363072,2414706688,1855343616,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,end_to_end_update,8,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,3669.461195,559363072,2414646784,1855283712,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,end_to_end_update,9,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,4095.944412,559363072,2414663680,1855300608,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,output_materialization,0,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,8.728587,559363072,592923648,33560576,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,output_materialization,1,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,8.801758,559363072,592923648,33560576,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,output_materialization,2,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,8.685993,559363072,592923648,33560576,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,output_materialization,3,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,8.676456,559363072,592923648,33560576,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,output_materialization,4,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,8.68837,559363072,592923648,33560576,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,output_materialization,5,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,8.698524,559363072,592923648,33560576,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,output_materialization,6,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,8.655042,559363072,592923648,33560576,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,output_materialization,7,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,8.656623,559363072,592923648,33560576,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,output_materialization,8,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,9.041617,559363072,592923648,33560576,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,output_materialization,9,9ff95df5aee4bd1665cc4aae95191881ae1182cda435b35e00f0d9591a2469e2,9.161105,559363072,592923648,33560576,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,cumulative_T1_to_T,0,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,14311.557646,559363072,2413976064,1854612992,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,cumulative_T1_to_T,1,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,13061.960249,559363072,2413967872,1854604800,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,cumulative_T1_to_T,2,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,12774.739327,559363072,2411844608,1852481536,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,cumulative_T1_to_T,3,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,14265.40411,559363072,2411695104,1852332032,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,cumulative_T1_to_T,4,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,12914.186277,559363072,2413967872,1854604800,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,cumulative_T1_to_T,5,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,13170.077971,559363072,2413940224,1854577152,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,cumulative_T1_to_T,6,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,13491.997597,559363072,2411734016,1852370944,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,cumulative_T1_to_T,7,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,13341.27544,559363072,2411662848,1852299776,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,cumulative_T1_to_T,8,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,13660.518564,559363072,2411734016,1852370944,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,5,cumulative_T1_to_T,9,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,13576.983766,559363072,2411779072,1852416000,5024776192,62616,427200,3879330,11354656,130500,6369,46,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,model_update,0,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1496.606488,559363072,1736242176,1176879104,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,model_update,1,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1516.189339,559363072,1736328704,1176965632,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,model_update,2,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1574.373859,559363072,1736288768,1176925696,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,model_update,3,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,2148.933326,559363072,1736242176,1176879104,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,model_update,4,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1593.663784,559363072,1736222208,1176859136,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,model_update,5,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1587.528708,559363072,1736255488,1176892416,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,model_update,6,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1524.211473,559363072,1736282112,1176919040,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,model_update,7,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1491.724465,559363072,1736302080,1176939008,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,model_update,8,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1514.210505,559363072,1736295424,1176932352,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,model_update,9,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1513.585825,559363072,1736262144,1176899072,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,end_to_end_update,0,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1786.137138,559363072,1736228864,1176865792,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,end_to_end_update,1,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1748.311038,559363072,1736262144,1176899072,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,end_to_end_update,2,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1747.208947,559363072,1736328704,1176965632,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,end_to_end_update,3,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1734.939644,559363072,1736295424,1176932352,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,end_to_end_update,4,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1756.26327,559363072,1736242176,1176879104,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,end_to_end_update,5,4e731edb819e0fc1169c8f0cc30ed7ea5a63cb6c48361c752c26c0b6b90932d8,1740.651372,559363072,1736308736,1176945664,5024776192,62616,427200,2231478,6455072,81299,2186,13,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
