population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,2,47,lag1-route-then-class-iou-v1,lag1,0,125,125,319,0,319,1,195,0,0.39184952978056425,N/A,N/A,N/A,0.005128205128205128,0.39184952978056425,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,3,47,lag1-route-then-class-iou-v1,lag1,4,261,240,653,10,637,4,417,7,0.3675344563552833,0.5714285714285714,0.7,0.4,0.009592326139088728,0.4097331240188383,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,4,47,lag1-route-then-class-iou-v1,lag1,10,392,343,995,26,956,7,659,19,0.34472361809045227,0.5263157894736842,0.7307692307692307,0.38461538461538464,0.010622154779969651,0.4100418410041841,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,5,47,lag1-route-then-class-iou-v1,lag1,15,532,450,1339,42,1268,10,899,32,0.33607169529499625,0.46875,0.7619047619047619,0.35714285714285715,0.011123470522803115,0.4195583596214511,8,47
