population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,2,47,lag1,latest,0.6561501622200012,0.6496043801307678,0.6171120405197144,0.5296375751495361,0.9080119132995605,0.7560063004493713,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,3,47,lag1,latest,0.6406332850456238,0.6565184593200684,0.563859760761261,0.4678405225276947,0.8326328992843628,0.681637167930603,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,4,47,lag1,latest,0.6038609147071838,0.6576115489006042,0.5195162296295166,0.41266757249832153,0.7765932083129883,0.6223269104957581,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,5,47,lag1,latest,0.5710861682891846,0.6637387871742249,0.4688987731933594,0.3558279573917389,0.6938720941543579,0.5431371927261353,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,2,47,lag1,max,0.6561501622200012,0.6496043801307678,0.6171120405197144,0.5296375751495361,0.9080119132995605,0.7560063004493713,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,3,47,lag1,max,0.6455814838409424,0.6424560546875,0.563859760761261,0.46600791811943054,0.841554582118988,0.6802700757980347,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,4,47,lag1,max,0.61687833070755,0.6492482423782349,0.5195162296295166,0.42114102840423584,0.7892739176750183,0.6306090950965881,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,5,47,lag1,max,0.5919886231422424,0.6418778300285339,0.4688987731933594,0.3652767241001129,0.7157119512557983,0.5570018887519836,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,2,47,lag1,mean,0.6561501622200012,0.6496043801307678,0.6171120405197144,0.5296375751495361,0.9080119132995605,0.7560063004493713,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,3,47,lag1,mean,0.648252010345459,0.6531387567520142,0.563859760761261,0.47808149456977844,0.8413862586021423,0.6910772919654846,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,4,47,lag1,mean,0.6183911561965942,0.6458979845046997,0.5195162296295166,0.42532238364219666,0.7821072340011597,0.6274940371513367,8,47
development_common_h5_canonical,Q-INDEP,629ff7624dcac15e6022906e808e2e05b3ec61c60a1116ab0e278f0cfd2368dd,45,45,5,47,lag1,mean,0.5792990326881409,0.6644505262374878,0.4688987731933594,0.37292709946632385,0.7076601982116699,0.5545697212219238,8,47
