population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,policy,reducer,relative_t_mAP_retention,t2_t_mAP,t_mAP,reference_count,master_count
development_common_h5_canonical,M3-V-LAST,1f0a61f436854292992e694ac05c60ad9aaf8b3cfd040452285d16d79d9f44ab,45,45,2,commit0,mean,1.0,0.503309965133667,0.503309965133667,8,47
development_common_h5_canonical,M3-V-LAST,1f0a61f436854292992e694ac05c60ad9aaf8b3cfd040452285d16d79d9f44ab,45,45,3,commit0,mean,0.875709486105157,0.503309965133667,0.440753310918808,8,47
development_common_h5_canonical,M3-V-LAST,1f0a61f436854292992e694ac05c60ad9aaf8b3cfd040452285d16d79d9f44ab,45,45,4,commit0,mean,0.8002101457342015,0.503309965133667,0.4027537405490875,8,47
development_common_h5_canonical,M3-V-LAST,1f0a61f436854292992e694ac05c60ad9aaf8b3cfd040452285d16d79d9f44ab,45,45,5,commit0,mean,0.7426598801062039,0.503309965133667,0.37378811836242676,8,47
development_common_h5_canonical,M3-V-LAST,1f0a61f436854292992e694ac05c60ad9aaf8b3cfd040452285d16d79d9f44ab,45,45,2,lag1,mean,1.0,0.525489330291748,0.525489330291748,8,47
development_common_h5_canonical,M3-V-LAST,1f0a61f436854292992e694ac05c60ad9aaf8b3cfd040452285d16d79d9f44ab,45,45,3,lag1,mean,0.8674881877188573,0.525489330291748,0.4558557868003845,8,47
development_common_h5_canonical,M3-V-LAST,1f0a61f436854292992e694ac05c60ad9aaf8b3cfd040452285d16d79d9f44ab,45,45,4,lag1,mean,0.7822519284847704,0.525489330291748,0.4110650420188904,8,47
development_common_h5_canonical,M3-V-LAST,1f0a61f436854292992e694ac05c60ad9aaf8b3cfd040452285d16d79d9f44ab,45,45,5,lag1,mean,0.7371643243248148,0.525489330291748,0.3873719871044159,8,47
