event_type,logical_unit_id,reference_id,parent,selector,score_mode,absolute_stage,gt_id,tau,old_best_iou,new_best_iou,selected_best_iou,selected_minus_new_iou,transition,old_choice_count,new_choice_count,new_only_count,old_only_dropped_count
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,D0,M-score,SYSTEM_SELECTED_SCORE,4,10,0.25,0.8907755851307939,0.88022028453419,0.8907755851307939,0.010555300596603923,both_strong,8,17,41,16
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,D0,M-score,SYSTEM_SELECTED_SCORE,4,10,0.5,0.8907755851307939,0.88022028453419,0.8907755851307939,0.010555300596603923,both_strong,8,17,41,16
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,D0,M-score,SYSTEM_SELECTED_SCORE,4,10,0.75,0.8907755851307939,0.88022028453419,0.8907755851307939,0.010555300596603923,both_strong,8,17,41,16
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,D0,M-score,SYSTEM_SELECTED_SCORE,4,13,0.25,0.8649093904448105,0.8888888888888888,0.8888888888888888,0.0,both_strong,8,17,41,16
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,D0,M-score,SYSTEM_SELECTED_SCORE,4,13,0.5,0.8649093904448105,0.8888888888888888,0.8888888888888888,0.0,both_strong,8,17,41,16
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,D0,M-score,SYSTEM_SELECTED_SCORE,4,13,0.75,0.8649093904448105,0.8888888888888888,0.8888888888888888,0.0,both_strong,8,17,41,16
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,5,0.25,0.9680908599242833,0.9756766642282371,0.9756766642282371,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,5,0.5,0.9680908599242833,0.9756766642282371,0.9756766642282371,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,5,0.75,0.9680908599242833,0.9756766642282371,0.9756766642282371,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,6,0.25,0.9958246346555324,0.986410635155096,0.986410635155096,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,6,0.5,0.9958246346555324,0.986410635155096,0.986410635155096,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,6,0.75,0.9958246346555324,0.986410635155096,0.986410635155096,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,7,0.25,0.8413333333333334,0.836,0.836,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,7,0.5,0.8413333333333334,0.836,0.836,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,7,0.75,0.8413333333333334,0.836,0.836,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,8,0.25,0.9728682170542635,0.9658817876021144,0.9658817876021144,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,8,0.5,0.9728682170542635,0.9658817876021144,0.9658817876021144,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,8,0.75,0.9728682170542635,0.9658817876021144,0.9658817876021144,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,10,0.25,0.9374217772215269,0.9305381727158949,0.9305381727158949,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,10,0.5,0.9374217772215269,0.9305381727158949,0.9305381727158949,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,10,0.75,0.9374217772215269,0.9305381727158949,0.9305381727158949,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,13,0.25,0.9422110552763819,0.9422110552763819,0.9422110552763819,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,13,0.5,0.9422110552763819,0.9422110552763819,0.9422110552763819,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,1,13,0.75,0.9422110552763819,0.9422110552763819,0.9422110552763819,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,5,0.25,0.9423881557772771,0.9417444480205986,0.9417444480205986,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,5,0.5,0.9423881557772771,0.9417444480205986,0.9417444480205986,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,5,0.75,0.9423881557772771,0.9417444480205986,0.9417444480205986,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,6,0.25,0.9936788874841972,0.9962216624685138,0.9962216624685138,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,6,0.5,0.9936788874841972,0.9962216624685138,0.9962216624685138,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,6,0.75,0.9936788874841972,0.9962216624685138,0.9962216624685138,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,7,0.25,0.9572713643178411,0.9842578710644677,0.9842578710644677,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,7,0.5,0.9572713643178411,0.9842578710644677,0.9842578710644677,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,7,0.75,0.9572713643178411,0.9842578710644677,0.9842578710644677,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,8,0.25,0.8495238095238096,0.8643809523809524,0.8643809523809524,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,8,0.5,0.8495238095238096,0.8643809523809524,0.8643809523809524,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,8,0.75,0.8495238095238096,0.8643809523809524,0.8643809523809524,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,10,0.25,0.9353258206761391,0.9385447394296952,0.9385447394296952,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,10,0.5,0.9353258206761391,0.9385447394296952,0.9385447394296952,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,2,10,0.75,0.9353258206761391,0.9385447394296952,0.9385447394296952,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,5,0.25,0.9236641221374046,0.9112466124661247,0.9112466124661247,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,5,0.5,0.9236641221374046,0.9112466124661247,0.9112466124661247,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,5,0.75,0.9236641221374046,0.9112466124661247,0.9112466124661247,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,6,0.25,0.997254632807138,0.997254632807138,0.997254632807138,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,6,0.5,0.997254632807138,0.997254632807138,0.997254632807138,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,6,0.75,0.997254632807138,0.997254632807138,0.997254632807138,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,7,0.25,1.0,0.9912087912087912,0.9912087912087912,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,7,0.5,1.0,0.9912087912087912,0.9912087912087912,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,7,0.75,1.0,0.9912087912087912,0.9912087912087912,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,8,0.25,0.7933363349842414,0.7944896115627823,0.7944896115627823,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,8,0.5,0.7933363349842414,0.7944896115627823,0.7944896115627823,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,8,0.75,0.7933363349842414,0.7944896115627823,0.7944896115627823,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,10,0.25,0.9512317747611865,0.9445831253120319,0.9445831253120319,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,10,0.5,0.9512317747611865,0.9445831253120319,0.9445831253120319,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,10,0.75,0.9512317747611865,0.9445831253120319,0.9445831253120319,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,13,0.25,0.8961038961038961,0.8812785388127854,0.8812785388127854,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,13,0.5,0.8961038961038961,0.8812785388127854,0.8812785388127854,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,3,13,0.75,0.8961038961038961,0.8812785388127854,0.8812785388127854,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,5,0.25,0.9351587754325917,0.9415260736196319,0.9415260736196319,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,5,0.5,0.9351587754325917,0.9415260736196319,0.9415260736196319,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,5,0.75,0.9351587754325917,0.9415260736196319,0.9415260736196319,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,6,0.25,0.9484126984126984,0.9649167087329632,0.9649167087329632,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,6,0.5,0.9484126984126984,0.9649167087329632,0.9649167087329632,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,6,0.75,0.9484126984126984,0.9649167087329632,0.9649167087329632,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,7,0.25,0.8846675712347354,0.8846675712347354,0.8846675712347354,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,7,0.5,0.8846675712347354,0.8846675712347354,0.8846675712347354,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,7,0.75,0.8846675712347354,0.8846675712347354,0.8846675712347354,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,8,0.25,0.9482288828337875,0.9342156481121059,0.9342156481121059,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,8,0.5,0.9482288828337875,0.9342156481121059,0.9342156481121059,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,8,0.75,0.9482288828337875,0.9342156481121059,0.9342156481121059,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,10,0.25,0.8907755851307939,0.88022028453419,0.88022028453419,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,10,0.5,0.8907755851307939,0.88022028453419,0.88022028453419,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,10,0.75,0.8907755851307939,0.88022028453419,0.88022028453419,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,13,0.25,0.8649093904448105,0.8888888888888888,0.8888888888888888,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,13,0.5,0.8649093904448105,0.8888888888888888,0.8888888888888888,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,MASK_ONLY_FIXED_SCORE,4,13,0.75,0.8649093904448105,0.8888888888888888,0.8888888888888888,0.0,both_strong,0,32,34,9
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,5,0.25,0.9680908599242833,0.9756766642282371,0.9756766642282371,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,5,0.5,0.9680908599242833,0.9756766642282371,0.9756766642282371,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,5,0.75,0.9680908599242833,0.9756766642282371,0.9756766642282371,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,6,0.25,0.9958246346555324,0.986410635155096,0.986410635155096,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,6,0.5,0.9958246346555324,0.986410635155096,0.986410635155096,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,6,0.75,0.9958246346555324,0.986410635155096,0.986410635155096,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,7,0.25,0.8413333333333334,0.836,0.836,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,7,0.5,0.8413333333333334,0.836,0.836,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,7,0.75,0.8413333333333334,0.836,0.836,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,8,0.25,0.9728682170542635,0.9658817876021144,0.9658817876021144,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,8,0.5,0.9728682170542635,0.9658817876021144,0.9658817876021144,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,8,0.75,0.9728682170542635,0.9658817876021144,0.9658817876021144,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,10,0.25,0.9374217772215269,0.9305381727158949,0.9305381727158949,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,10,0.5,0.9374217772215269,0.9305381727158949,0.9305381727158949,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,10,0.75,0.9374217772215269,0.9305381727158949,0.9305381727158949,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,13,0.25,0.9422110552763819,0.9422110552763819,0.9422110552763819,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,13,0.5,0.9422110552763819,0.9422110552763819,0.9422110552763819,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,1,13,0.75,0.9422110552763819,0.9422110552763819,0.9422110552763819,0.0,both_strong,0,43,11,8
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,5,0.25,0.9423881557772771,0.9417444480205986,0.9417444480205986,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,5,0.5,0.9423881557772771,0.9417444480205986,0.9417444480205986,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,5,0.75,0.9423881557772771,0.9417444480205986,0.9417444480205986,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,6,0.25,0.9936788874841972,0.9962216624685138,0.9962216624685138,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,6,0.5,0.9936788874841972,0.9962216624685138,0.9962216624685138,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,6,0.75,0.9936788874841972,0.9962216624685138,0.9962216624685138,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,7,0.25,0.9572713643178411,0.9842578710644677,0.9842578710644677,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,7,0.5,0.9572713643178411,0.9842578710644677,0.9842578710644677,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,7,0.75,0.9572713643178411,0.9842578710644677,0.9842578710644677,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,8,0.25,0.8495238095238096,0.8643809523809524,0.8643809523809524,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,8,0.5,0.8495238095238096,0.8643809523809524,0.8643809523809524,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,8,0.75,0.8495238095238096,0.8643809523809524,0.8643809523809524,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,10,0.25,0.9353258206761391,0.9385447394296952,0.9385447394296952,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,10,0.5,0.9353258206761391,0.9385447394296952,0.9385447394296952,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,2,10,0.75,0.9353258206761391,0.9385447394296952,0.9385447394296952,0.0,both_strong,0,33,17,12
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,3,5,0.25,0.9236641221374046,0.9112466124661247,0.9112466124661247,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,3,5,0.5,0.9236641221374046,0.9112466124661247,0.9112466124661247,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,3,5,0.75,0.9236641221374046,0.9112466124661247,0.9112466124661247,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,3,6,0.25,0.997254632807138,0.997254632807138,0.997254632807138,0.0,both_strong,0,51,15,10
GT_REVISION,DEV-SEL:00022,2e36952b-e133-204c-911e-7644cb34e8b2,A1-default,M-new,SYSTEM_SELECTED_SCORE,3,6,0.5,0.997254632807138,0.997254632807138,0.997254632807138,0.0,both_strong,0,51,15,10
