population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,policy,reducer,relative_t_mAP_retention,t2_t_mAP,t_mAP,reference_count,master_count
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,2,commit0,mean,1.0,0.009326877072453499,0.009326877072453499,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,3,commit0,mean,0.9592172793119845,0.009326877072453499,0.008946501649916172,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,4,commit0,mean,0.847105612593061,0.009326877072453499,0.007900849916040897,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,5,commit0,mean,1.0138378165285324,0.009326877072453499,0.009455940686166286,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,2,lag1,latest,1.0,0.5316164493560791,0.5316164493560791,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,3,lag1,latest,0.796369880000592,0.5316164493560791,0.4233633279800415,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,4,lag1,latest,0.6522163698261831,0.5316164493560791,0.34672895073890686,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,5,lag1,latest,0.5399525442412887,0.5316164493560791,0.2870476543903351,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,2,lag1,max,1.0,0.5316164493560791,0.5316164493560791,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,3,lag1,max,0.801303928986111,0.5316164493560791,0.4259863495826721,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,4,lag1,max,0.6790820854791164,0.5316164493560791,0.36101120710372925,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,5,lag1,max,0.5853105444933336,0.5316164493560791,0.31116071343421936,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,2,lag1,mean,1.0,0.5316164493560791,0.5316164493560791,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,3,lag1,mean,0.7905524964334742,0.5316164493560791,0.420270711183548,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,4,lag1,mean,0.6708562038711772,0.5316164493560791,0.35663819313049316,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,5,lag1,mean,0.5707345989099281,0.5316164493560791,0.30341190099716187,8,47
