population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,2,47,commit0,mean,0.0432707853615284,0.6584715247154236,0.05818856507539749,0.009326877072453499,0.011250508949160576,0.010805106721818447,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,3,47,commit0,mean,0.011868217028677464,0.6556990146636963,0.04919503629207611,0.008946501649916172,0.010171765461564064,0.009985697455704212,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,4,47,commit0,mean,0.01079989317804575,0.659986138343811,0.037094805389642715,0.007900849916040897,0.008877583779394627,0.008816137909889221,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,5,47,commit0,mean,0.010639136657118797,0.6627126336097717,0.0414251908659935,0.009455940686166286,0.01062004454433918,0.010576297529041767,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,2,47,lag1,latest,0.6490949988365173,0.6584715247154236,0.6174349784851074,0.5316164493560791,0.9154347777366638,0.7492095232009888,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,3,47,lag1,latest,0.5934509038925171,0.6556990146636963,0.5527346134185791,0.4233633279800415,0.7970775961875916,0.6398882865905762,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,4,47,lag1,latest,0.535003662109375,0.659986138343811,0.48676517605781555,0.34672895073890686,0.6422185301780701,0.5187910199165344,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,5,47,lag1,latest,0.4628712832927704,0.6627126336097717,0.42823266983032227,0.2870476543903351,0.534656822681427,0.43836289644241333,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,2,47,lag1,max,0.6490949988365173,0.6584715247154236,0.6174349784851074,0.5316164493560791,0.9154347777366638,0.7492095232009888,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,3,47,lag1,max,0.588921308517456,0.6135680675506592,0.5527346134185791,0.4259863495826721,0.7813803553581238,0.6280975341796875,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,4,47,lag1,max,0.5447315573692322,0.6086459159851074,0.48676517605781555,0.36101120710372925,0.6620389819145203,0.54316645860672,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,5,47,lag1,max,0.4994887113571167,0.6034659147262573,0.42823266983032227,0.31116071343421936,0.5781946182250977,0.47796642780303955,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,2,47,lag1,mean,0.6490949988365173,0.6584715247154236,0.6174349784851074,0.5316164493560791,0.9154347777366638,0.7492095232009888,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,3,47,lag1,mean,0.5820184350013733,0.6375395059585571,0.5527346134185791,0.420270711183548,0.7928821444511414,0.628334641456604,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,4,47,lag1,mean,0.5343465805053711,0.6354915499687195,0.48676517605781555,0.35663819313049316,0.6685730218887329,0.5388429164886475,8,47
development_common_h5_canonical,W-BASE,06f9e1e1efca088ffda2888a6eeaa4aa67830d2f3a5798dee0c6ebaca93ac8e6,45,45,5,47,lag1,mean,0.4745640158653259,0.6349115967750549,0.42823266983032227,0.30341190099716187,0.5596372485160828,0.4494681656360626,8,47
