population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,Q-INDEP,d3a08be1b2e1dea59542d1d770c2a66b9089d63dbda29f6b77e40af1e14b2a1c,45,45,2,47,lag1-route-then-class-iou-v1,lag1,0,102,102,315,0,315,1,214,0,0.3238095238095238,N/A,N/A,N/A,0.004672897196261682,0.3238095238095238,8,47
development_common_h5_canonical,Q-INDEP,d3a08be1b2e1dea59542d1d770c2a66b9089d63dbda29f6b77e40af1e14b2a1c,45,45,3,47,lag1-route-then-class-iou-v1,lag1,4,214,195,650,10,632,3,458,7,0.3,0.5714285714285714,0.7,0.4,0.006550218340611353,0.33860759493670883,8,47
development_common_h5_canonical,Q-INDEP,d3a08be1b2e1dea59542d1d770c2a66b9089d63dbda29f6b77e40af1e14b2a1c,45,45,4,47,lag1-route-then-class-iou-v1,lag1,10,326,283,997,26,952,6,720,20,0.283851554663992,0.5,0.7692307692307693,0.38461538461538464,0.008333333333333333,0.34243697478991597,8,47
development_common_h5_canonical,Q-INDEP,d3a08be1b2e1dea59542d1d770c2a66b9089d63dbda29f6b77e40af1e14b2a1c,45,45,5,47,lag1-route-then-class-iou-v1,lag1,16,441,366,1346,42,1273,12,992,34,0.27191679049034173,0.47058823529411764,0.8095238095238095,0.38095238095238093,0.012096774193548387,0.34642576590730556,8,47
