population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count
development_common_h5_canonical,Q-INDEP,7e8d439981dce440d1fd0c52e0a77fd35ceacef94796a8b87304f70d4f07f6df,45,45,2,47,lag1-route-then-class-iou-v1,lag1,0,117,117,312,0,312,0,195,0,0.375,N/A,N/A,N/A,0.0,0.375,8,47
development_common_h5_canonical,Q-INDEP,7e8d439981dce440d1fd0c52e0a77fd35ceacef94796a8b87304f70d4f07f6df,45,45,3,47,lag1-route-then-class-iou-v1,lag1,2,249,229,646,10,629,4,421,7,0.3544891640866873,0.2857142857142857,0.7,0.2,0.009501187648456057,0.3958664546899841,8,47
development_common_h5_canonical,Q-INDEP,7e8d439981dce440d1fd0c52e0a77fd35ceacef94796a8b87304f70d4f07f6df,45,45,4,47,lag1-route-then-class-iou-v1,lag1,8,368,321,990,26,946,10,679,21,0.3242424242424242,0.38095238095238093,0.8076923076923077,0.3076923076923077,0.014727540500736377,0.3890063424947146,8,47
development_common_h5_canonical,Q-INDEP,7e8d439981dce440d1fd0c52e0a77fd35ceacef94796a8b87304f70d4f07f6df,45,45,5,47,lag1-route-then-class-iou-v1,lag1,15,483,405,1333,42,1259,14,942,35,0.3038259564891223,0.42857142857142855,0.8333333333333334,0.35714285714285715,0.014861995753715499,0.3836378077839555,8,47
