master_sequence_id,reference_scene_id,order_id,history_scan_ids,candidate_count_full,candidate_count_local,masks_equal,classes_equal,score_max_abs_diff,scores_allclose,full_current_stage_AP,local_current_stage_AP,AP_abs_diff,parity_pass,raw_observation_fingerprint,sidecar_content_sha256,full_history_content_sha256,fresh_raw_content_sha256,frozen_v1_raw_content_sha256,frozen_v1_raw_reproduced,frozen_v1_full_history_content_sha256,frozen_v1_full_history_reproduced
scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_00"",""scene0079_09""]",100,100,True,True,0.0,True,0.7088889479637146,0.7088889479637146,0.0,True,29fb9c9d918a6258d5070267ef2c8713a3a6d901efc87009b0299251f42d1c83,63ca8c6dcf98f8a5263f19c35751af239fd8b115250dd706ec5aac7bd14bcb35,ee714288416468309f430e577ed4033118a4f52097a059198f61ce1f8bb8003f,6a43fd076ee6fd1828f5c3ff5217ec6a570e519570fab8a52fd007a197b5519f,07283e3896e59bc5e9f100658b548c9bb7fb6b67985465c2c0008942c83eddbe,False,d4ee6e4f9253025d62a7026c1de0cdb9dfc72522b1392ac93390412ac723a215,False
scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_03"",""scene0079_04""]",100,100,True,True,0.0,True,0.7648148536682129,0.7648148536682129,0.0,True,c68e0ae0669264f1083ed55262677f752cf86588be42dad4ced2fbb6bf605b5b,50f6454558c5f752c102d6ff20680f48621f5931e462a6e318f6d190aa6bd5ee,3396419a3b18a5061b7f8056d1eb009f8810183ff9f64432bf579a56a833c76c,f165187793023e6d67fd9675a9a0aca2e4ac11dbd7990c0fd688d71383c208b5,9e122af4c9aaf73826a56875fe0258e247363c8070d32f84328b8bd274f8d956,False,0be75c24c4d57f785d48cf22512701724a0300d28413005dc1efdab3a118f117,False
scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_03"",""scene0079_05""]",100,100,True,True,0.0,True,0.5773810148239136,0.5773810148239136,0.0,True,fda2c3eb0d5437e0e2e067b812ec6a6881334ecca7f172df305e6c99d1b50cd2,8bb315bb7912f6b5754fc09c11024ca0a46caf21e05601c25f9df951a093ff98,87c20da19cd308611cb4259f6b2913407edee651fd151b87f44797713003098c,7a0e013782a3aa5d413c46777dd6263f2be93a14121ed9761f29787f6126d2bd,13e22ff072f6d1e2b8f1f9ec77c1d08db7d4faef7284213afc79b842d9c3c4a8,False,56a31170fa24ad0c9e6a2d488fdfb5a4d245b0da06e516a9569245177ebcad59,False
scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_01"",""scene0079_06""]",100,100,True,True,0.0,True,0.6592592597007751,0.6592592597007751,0.0,True,0685c8fc64de64128495c6116ff8aaea405ebed6741967b772da69e1a24a8da7,22a93f66ddec819bac7ce698606abc2fdfd67341284c2897222bb82d4537ed6e,832444395957b66fddee195a1ed152fabd24b96efceb92e47dd3361ffa78e605,64d84900926380a56e13d9a2b57cc0b41e190df9c8ff497cf879ecc4455443b2,9ff20a34bdab261997159ccd942baf394bb68011b7ae616192cbb757dfe9c90e,False,5d5936a267d6ec5c2d6e2579f58e3ccfe018a2ae0c9ac8ed7ba0f2181863efd2,False
scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_02"",""scene0079_10""]",100,100,True,True,0.0,True,0.5844907760620117,0.5844907760620117,0.0,True,7bca412d43a42239dd721f62a7164fd95b1ef8145db0867348683f927f592baa,22fbdf65c9d45e3f95c556cdd05ea691a1519d146b9a3349e9c4f75831ec192b,637a6b4b120f02dc1aa6380d77d5ef943ec6120b387e49fb8a256ec4e069ef30,3837c8974b9a5493a684a0297250dcecfb5cbeec1d625133fe3903ec9b660774,5bf7f720b13662a18d028562bd0ac698e329346bbeb1ddd702b875704612f916,False,c64fe653129090024b513774fa4762f9bed8f9c7cabcbff490f2f8e47e0b8b67,False
scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_10"",""scene0079_01""]",100,100,True,True,0.0,True,0.6698148250579834,0.6698148250579834,0.0,True,68c1e38701578af5c45084c823c423e4d57c194ec30df45769e40f6bc332a773,7640e93528ff840a37638eec8215271171c018714bc5481802f634ed67c29f17,f233119facb975837c994e5d9c4abef872924bdf20637401c0e4262c1ae94b09,36327a74b16ea510c8fd3f9cd10bb9bb4e1f2994458cd61ee4ebc0e5020e7f44,dfdf6d6900ea9039907d7dfa62230f171a53aaf120553d8fb7984d08e871b76c,False,dab45b13f42ba123a4bfb28c0ae38adfdd2f22a7e00cc452f8138b559c44bfc5,False
scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_02"",""scene0079_08""]",100,100,True,True,0.0,True,0.5859788656234741,0.5859788656234741,0.0,True,184e3bf2014788aa615ad5c09f328cbd11159926264bb5df9612f3ebfe9b6c27,e51d269b49aad0f591bafa163117e84ca6e59ec2cd86fd60dee3e1a94d765a8e,e2ccd99047b4cb160d2a013bd11d1e617bd99aadc89d0ed7a17d314314e2905d,83164045882234743d5eec592f11244e504b560563423732d0f595f319fc9870,b05077276a1feb370f15d9c02dcf3bc3c318f60eb895ca1644b71290c7a57cbc,False,76245b2cfc384c0a3924b29c4ba8ec535cd6236bc8d4f3965f2a4136bbe30572,False
scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_05"",""scene0079_09""]",100,100,True,True,0.0,True,0.6499999761581421,0.6499999761581421,0.0,True,bf9f0a979cb4420f424e771d621439f1e446f72ed342c405fb731c20f955f4d7,22359bdcd9c69c915a8cb6f28c9bde620ba0dd0a04ca2fd091fa313fd540dbe5,f51736c155a41ba24245f100c3e92c161898fed8c23024b4aec1e0ec2f75bbf7,4df31698c5b2cf8860a637a809a736aa9db879534f1ec3d43291694c7881151f,de9c5f78fe03ea51445d06b6af75304e74d10e87154b36a8572d673246c2bf72,False,4de380db081d8c2816e940f8a4875027f2251c8742a7cd3d3d1e2844409b1128,False
scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_05"",""scene0079_02""]",100,100,True,True,0.0,True,0.379232794046402,0.379232794046402,0.0,True,e179848862ea12744fd137118da6b8a4208410630c0241a064d5838c9328f2ea,3ec1a688e47c800f4e4fade8117a31353b49d0d58d5e3ab0a68297ed91f8f1cf,14e597223ac168111830004cceb5f1c4b2a3ecf1da33838f369382205a90856f,9a457d50a89b4f9af88fb421e27bb313aaeed73a0c5fdbb4aef6b3d1f0e9de00,2b0ba6846c583d25285a1f794d068fa2aa6c105cf77406f4ff1b67054ebc50f4,False,fbe4f3d7719aceb36288dd94609f6fd575e997a5d9ea04880d17de9817d9ead8,False
scene0079_03-scene0079_07-scene0079_01-scene0079_06-scene0079_11,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_03"",""scene0079_07""]",100,100,True,True,0.0,True,0.8246913552284241,0.8246913552284241,0.0,True,db41367aacb01724e2f7efb839c857fd0c4fb2687e4372e06d3c0e138b36e0f1,1758636121109dae2034f4f59464261fc3dfcd526b23f74f066b9f7ea385995f,58efb98dcc9a78acf43a1c936ed9d69fb1113c9bd989ca136a91fc877de2f562,30071f9269f1c7f69d474ee00a16f077dbca46973bf8d488e248c1d6cf58185b,8c2543529418d7a22fecbeebd44223c84a7d3fda4bf55b451955fa2eab57c656,False,02f81b835d1072d25d2b239bc472ef373ca004db40b731e321d2e696c52f7b16,False
scene0079_03-scene0079_07-scene0079_01-scene0079_06-scene0079_11,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_11"",""scene0079_06""]",100,100,True,True,0.0,True,0.668518602848053,0.668518602848053,0.0,True,4575f97599a2545845b9e172958163d4d2bb00262b638dde42b87038d8db2081,07d67a71133b6667a0fd232f011ed976a9c02e770de90cb2063d6a40d2bc9644,61c7f63726a514eded022053208fb762fd622e14893389f27fec06b27627d8a1,623c5be197a77c4171ec9afc42a3f08081cc6f94595012d7e8c73950c3c63dc4,cc72e3666e17780b7321d6efd55ac410736a021c999ec98d27a0d6e1c1cfa15b,False,c546dc6f3d3d782b8ea332ee50a5dfa824cfe1b0b335625ae9e6029383e9ecbc,False
scene0079_03-scene0079_07-scene0079_01-scene0079_06-scene0079_11,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_03"",""scene0079_07""]",100,100,True,True,0.0,True,0.8246913552284241,0.8246913552284241,0.0,True,db41367aacb01724e2f7efb839c857fd0c4fb2687e4372e06d3c0e138b36e0f1,53ff9e42e4b0c744fd3d5054e571388866c6a498870581f392cf475e030089ec,66c87ac46d772a008c98357751fe83522a1f6c678f970efe5209dfe18a62ff46,cc835815ee59c7a668ef5123d6802b3e3f85ca083d43515a35474ce1b2fa206d,f07589ed43f02e4ef072be87e8c43fe6b6ac6808eef3426f02784e66af198ad1,False,18bb56768aa1ea5045a433d027defe5e65e39a8b74164217e45ba85b4144ab04,False
scene0079_04-scene0079_03-scene0079_07-scene0079_01-scene0079_06,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_04"",""scene0079_03""]",100,100,True,True,0.0,True,0.366115540266037,0.366115540266037,0.0,True,7f2ebeaa2fce55773e9740ca683efadd1b1766cf653e065954460273279d5eee,8c2dfd5a8416281f7e2f588b9c53ad10cc143a58513b10c46d5ce49a80f2909a,fb93844d4897c923e678963aeb159f7c30d181c7b1760e5f9da9c669ff53e993,71aa311e8f1ae0f5beb2ac9191c7b5e68754093435a120d049b1b7c91cfac087,db9e3ac64d1a8e23066484f37a9acc88d258fab12ecbdf7e3663ae7945098a33,False,0a5e47763588e467e765f1189cf5bf9a91f379681c58f2ab4df3cceaf690ce8a,False
scene0079_04-scene0079_03-scene0079_07-scene0079_01-scene0079_06,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_06"",""scene0079_01""]",100,100,True,True,0.0,True,0.6674515008926392,0.6674515008926392,0.0,True,c5f7fecc2383f51385ef169afdaff661190782948cfdefbb53bb14ebefc42376,8195238aba9229259a55aca64fda788802d7ae92c9b581a813f310b8ffc3c624,cc86e3aeb8d7147b9501d771e97622e2ddf4a2b3448c1979d85f62ff3c756f41,65a738ef8dafa8b8b509b7b31e7ed679b6bb2f5c56f9f6c6739b88dd33fe7fc2,f925f74d729fe2331e32ea34f8d3d8c2d2d475ded2840ffdb9199301622ef52c,False,dccea55dde65532a16ee94b5d1b5100b791c3916e28c5de78006221f165019ce,False
scene0079_04-scene0079_03-scene0079_07-scene0079_01-scene0079_06,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_03"",""scene0079_07""]",100,100,True,True,0.0,True,0.8246913552284241,0.8246913552284241,0.0,True,db41367aacb01724e2f7efb839c857fd0c4fb2687e4372e06d3c0e138b36e0f1,7bfbaed61bf7398636c4e7a3b621fe1e8d36588519adf060b3c195e378dec033,d51aa0047164f6e1d5aaa53d18e07b6dff2b85bddfb45d83efc5dd8e7b587496,87bf908cd5e728b5b365e0420150d09d07e2db7e1bde9f03adc807617de31e9d,91ae74188587bc52ff09a8a4fde633d3f9fdd36a38031a1e927ac8891123987c,False,b6963b6234dc9495b1b8e0b81aa06d3402f2783040d27618f992a4fde914996a,False
scene0079_05-scene0079_04-scene0079_03-scene0079_07-scene0079_01,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_05"",""scene0079_04""]",100,100,True,True,0.0,True,0.7876542806625366,0.7876542806625366,0.0,True,44fe1d06c85ed75be80990d073af8107a32fd9ab508165b661afbc088365c2d8,88c66d42ccf790ce56221c308179bba122f69b3ff48db87f5cc61648a226badc,92d9fff879d1598557363ae8c01c46801b638f52649f18d868b6391823e5ada6,64fc0c8152c47bcc68ac5d82776b7e2abfcc25e5b124898790cf3454749647d8,9060ad67ba9e449e7b252e8a2b320fe4af619bcc22cf8a05c269c6b9d33ab151,False,ecef736293b160806c64fb2059944cad53266694a33f7b27d3e45045f230aa64,False
scene0079_05-scene0079_04-scene0079_03-scene0079_07-scene0079_01,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_01"",""scene0079_07""]",100,100,True,True,0.0,True,0.8099794387817383,0.8099794387817383,0.0,True,9fdf6571c12b2dbb47306fbda6280bca7f31023f38aea17ba4d54647e767f384,87f601975e3d3a5c554012c9743b566d7c05b90dd7d447b3e93c4ef74dc88f06,1ddfa20efa091d4555f04a978287ce939cc64f9512725aaa4864a96302729169,b3e2927447611c0e1dfba6f0ebc1c448eb221f5c20018795d3e4785732c82fe7,3e07909d093a1a0c66aa5aba2b54f9e5f60f3dccd9e106d18f0f3813c1731bc4,False,8805aa14666c51971e87b1a1f621f7d1bcaa7156a2ea4314686c15479c983d28,False
scene0079_05-scene0079_04-scene0079_03-scene0079_07-scene0079_01,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_03"",""scene0079_07""]",100,100,True,True,0.0,True,0.8246913552284241,0.8246913552284241,0.0,True,db41367aacb01724e2f7efb839c857fd0c4fb2687e4372e06d3c0e138b36e0f1,4ab41394f8411a79e2ffd7a63ba83338bbcd1583b19b30555252f5ed20bd524f,5905345cb7cea9f5defd661c6523bf048a5e73b5974b1a12e0801a485b26fdd2,b93357c445f2e858d031901106de6f66eff2224114da1b4af3e90477863de979,102f30b17ddf783aecc6507c703dfef3d61663d653269a14653edff7ef0e1d72,False,5b1a25a8a7a7b3e7346f6c6187a0fe42943dd6669f41d20d055a69f7d71a520f,False
scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_06"",""scene0079_11""]",100,100,True,True,0.0,True,0.25417327880859375,0.25417327880859375,0.0,True,1b9ba7466a3c1b807d43e8b14755b0778dd6f1426cb1716632d03dfd163ef4f7,71a4fec550fd2740326cf3377a50ac2357280cbcd96928badb6febcb7acd39cf,d2572df90e29bb6ff4d3afc3b1c5d1f7e5eb7926ad4bb65f0fc1861d19ff5180,39d4ddd62f9e3978621ec1b3b5be8194f17b2822673203055b5aa00f96b6e559,bcb09b804d18b354ed1d2785c07e67de58898e7f58fdc993254233da06f3c2ef,False,54553e551e51c181038081d07e06908670ec2745bf820fc8d169afebceb1e911,False
scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_08"",""scene0079_02""]",100,100,True,True,0.0,True,0.6161375641822815,0.6161375641822815,0.0,True,b500652c70bacb3f78c143e4ab277a94f98210250d65e99b7151ff92043f9c02,d6ea3ed7304f7676d10eef9fd729a2483d9476a9d3ee0537f975ef7afdbdb349,cf9ee06dca19e8be1966a112440ba1ace1687793c1756172547317591bfb5497,9f7710908f2b15a29962ef9d3b294a720130f458b3e75fdbdf5b0aad02e63193,9d7665f85a33946bd0ecee80ff606fa2bb11afcfba9c930914bb5d076565fd4a,False,d6de531c51a161841777f98bfdd7bd571e60f07e3051982a690a54ef7b684312,False
scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_10"",""scene0079_02""]",100,100,True,True,0.0,True,0.6613756418228149,0.6613756418228149,0.0,True,c361b5886f18ea9a87f00cfcdfd5538dd0ceea5d728ea44e3638bdba2c958aa8,0f0e601524043d856e472d2eba830f49bd27b0c4ed86d32b7b2871cc9423d543,9f0c4a5e0f88f202fafae2c98f9fbaa59a2411da497f2ad8c7041084ee75f7ff,4287e84854703f93c7c22c50bb0d46d620dc2c902f980db620ee4e49612763ef,c4ffdf3d08627fefc96009add028a19231097a492cdbd9061457af797882de0a,False,c84b42dc4b2ba1de18f09c0f9645057781cbfb8bb89db6f953149e306ccbe93e,False
scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_07"",""scene0079_01""]",100,100,True,True,0.0,True,0.6607054471969604,0.6607054471969604,0.0,True,80205c0cad0332fb6cf0208bd1021018ba5b522d0ac5cd976c6b2c8afefda032,2ced085d6194162fdf5a0c224ad7b9b2a65f1b5013f123bfcb5de8f3547adc48,8c607fad90febb9f50ab610a9c3038357a98f28477806fd03bbd3080b4cf83d2,609b59e7a672519ce83d87e7d13c1f3430592e2b1892d9b16aa3d8baf28aa3f0,9f3ee608e0f7b31a7d57c1e5e7a51f6b183fd138bcd6392d9fd63ba068e6a04d,False,cd55af22213a1c439a1dac15c2a438e05b5c7bb9e370f4463af15019ee902faa,False
scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_10"",""scene0079_11""]",100,100,True,True,0.0,True,0.18694059550762177,0.18694059550762177,0.0,True,7f9e20efd396bbb0030631f4ef5188da106b1809689eb9df7c8f097e354e1028,2740a2c3cffda484bfc08d305b0b05645580741813ec4a6d0cda4c6e93e64c98,490fa266dfbad28e541b6e2419da72dc32532667f4d8d7c1193ffb0e4faf9e41,b27450375b7db09042e21da415794977038b7a8ea79dbe3658e546c41861b603,62535f1d02cf21764708fffddae71fd1b59e6186490697f4fe405adc8cf11230,False,b32dc6e95ca96ebd280132002ebe0ae537eb46601cb0aaf84e1e95db55aff382,False
scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_07"",""scene0079_10""]",100,100,True,True,0.0,True,0.6473147869110107,0.6473147869110107,0.0,True,d5b31869e57653eb50e5ffc1062f49738e33665a4e9a19bd9d9f6113aa184e88,570df254a677a26f55b9f2f310eda5b52a6f1d2c3d8909974cd09e2eb62a4e61,7e85ff99645382a53d600031d2f133c47ca8816397e38f97efef8f167dec1adc,c9242391b5e30c5c45fab1199df90a4d42027bc7263ce23abff920f11b387d86,3f801af3c4612dd3277670ed1f9709bcfbb7a8a44775ed767add7456bd072fd1,False,49da513607a065be43223835335f7a86bedbd2d9c8ec8f8193777b8f86a4d475,False
scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_08"",""scene0079_00""]",100,100,True,True,0.0,True,0.48645973205566406,0.48645973205566406,0.0,True,5f6c3027f800bfe548b2347cc34b45b63069a2ec0b3f4ab54d05e80464adff5f,8b42f223aad6dd40690b60a682cb8f3dc4c05ccb507d96aecbe981902000005a,b480975a62ba44c52819e61f8148420cfede9fa5da114f71a7207bb97b7ed91b,02feff3cb58f4ef4baf559d704419ad24db57fb1ad9ae4f4b6843e5ad1037a0b,9d1403acbc7ef66cd57db910174d21b66de82653a51914417464086b141b3170,False,1fa7c84427b5f13c9e1aea4da3ab0a9e987375eea107fb89ad78bdf7f4ff8652,False
scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_04"",""scene0079_05""]",100,100,True,True,0.0,True,0.5743549466133118,0.5743549466133118,0.0,True,7d5bb401296dfcc2a8e9c9d334ef188e3319af5bba3cfe62d067c0fb848750cd,3d580fecda85058c5cda68ec21e033aef2ac8545e60c3bda9a917c4eaf3ead06,d05bad5c68f014440e8bd98e93171904b296e5c12652aaae190ed11f23f3f756,077de5e1317b1e085e44ba5055950daf458fa78018faa2ccde278e0c9e95363e,86558de6c35f52d2b2f22a54a4a3234dd9faaaa9c07b773b6f89a3eb25e1db8a,False,c6857b5a1aa6ab0e82dbe94526d6496776dd40aeed082f6b77a7400c083e9732,False
scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_05"",""scene0079_04""]",100,100,True,True,0.0,True,0.7876542806625366,0.7876542806625366,0.0,True,44fe1d06c85ed75be80990d073af8107a32fd9ab508165b661afbc088365c2d8,1ec42fc02a73a7cf54d31936736d61a05fbca3c825b4c960f0114f9287476362,38a1279a99dbbfce50824ddd47bd6c373193a68c8acd76a766c57ef4d0330675,8e75b4c7e6052c9ef7e1e65996edf8bb34892562a2c1bea6df702a8605ac7fd3,77cf0b718bfdc227ab898c2b91047840b0afdde733d91296f858a2c4007d3ef6,False,f10d27f096ea59ad8eb6a0761f68771270693105e1a2446627f2fe5ad09ba3e8,False
scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_09"",""scene0079_05""]",100,100,True,True,0.0,True,0.5851852297782898,0.5851852297782898,0.0,True,7927a10553c3f58391aaede660822b1ca8a3edad1a0136d2235240d928f55e52,8b2f3e244d10020d706d1131a4a5b1a5cde31fba19ea4eee8276805f796df4bf,23e31d32aa15e8ed0b9e69a742dfbe1678aaf1b8a9b52d611c57c8a03428eaf4,5f35d7e112d8759d996620848acf3a4405ac47bfcb4a0e0aa7aa7673c8409ba6,07f05098291917c51d7e3456386cdf06fcce9b100005f0a9de86806e961b957e,False,dd6a0c84597d8fb0ef450aed94c0e744b5002dee579139869cebb0444661cbb1,False
scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_07"",""scene0079_03""]",100,100,True,True,0.0,True,0.3829346299171448,0.3829346299171448,0.0,True,d48f0255b2a7acb3ffe34d55f0dd2f7b279e5b62d349363ded295cc652c87f47,f3c7d816642feb8673793ffb44b2c0387c31b5f3b51fe3d2f4e0015ddc3416a3,72fe16bb9927356279a1771ab1082a378419b3327a5dea312fc73a9ca9be3e80,d1b71346cb4c3021d7f253b22b66ce31ea6ba6d0a8a43ba6d7dd97b400af7bdc,2c6be3bb94ea0316c4246dfb2f6faaf106089fdc2c86c360ac0f0f8354232d79,False,9be4910cb8406b1ba6f44612bdbc49dd579ffa17fa9166162efab647a691f19c,False
scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_03"",""scene0079_07""]",100,100,True,True,0.0,True,0.8246913552284241,0.8246913552284241,0.0,True,db41367aacb01724e2f7efb839c857fd0c4fb2687e4372e06d3c0e138b36e0f1,7b780efbdfdc30d05009d1a57248d7f53be5079a8b91c51049837c01202a623c,06f9db3eec2b67b05d0567928ab660b17f5feca376a092b5c7fb986e6cc1b9e0,9bd4aafe57a14d0d63fd54d208c6c8467311ee655dc89a37592426e58b355db6,9c2a23f88014871d274c86eb02a30946c58963e448369006a2ed573cf1847ff4,False,1b34f5cc94099f0b6ba4d481800b19c591536db0f4057578e6114a3d7cbcdaba,False
scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_10"",""scene0079_02""]",100,100,True,True,0.0,True,0.6613756418228149,0.6613756418228149,0.0,True,c361b5886f18ea9a87f00cfcdfd5538dd0ceea5d728ea44e3638bdba2c958aa8,645ab6bb9aab47836f8980f9c6401a979cd93aa7ee0fa246dce7bed7faad551d,dde68b2b7d83cd9d8d3b369bbe475a193a74615f8f0b5f92bec0f130f9320ebf,62b1fc15f7f8c747470cbd4a98449639eaf961fcf0359379e0a86b650e300172,389cf174e07d3f17b10276e063a8dfe5531c03a45cba94020af15d9a7c376c0b,False,0b81b953e88414cc1d0a3f005ff114bea7f5d902e8ae1e25f8c81801c02d0152,False
scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_09"",""scene0079_00""]",100,100,True,True,0.0,True,0.4959360361099243,0.4959360361099243,0.0,True,e18229abf9ef8b9fdda133f768b57ba984151fbd0e17ad5ec0a1d74541a3755a,87f201b7879d62cd98fe5f67b921fb570bedec5ef3f1912027b34259adf80612,0d46d63899a8d91feac993a09278c35def3d82ff18a01f3cc95854dbafe2507b,8efec9bed35262ff3b84ab0931eb95ce0d4191b9930602b726e6a059ec1eab11,ddbf353a47414e02d25e486e8f353e02a684188b7ec1885be869749352c603cb,False,e6207340b42d6c05e64de162dab15aac722de1423f0732754d2b6317d6ccaa27,False
scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_10"",""scene0079_02""]",100,100,True,True,0.0,True,0.6613756418228149,0.6613756418228149,0.0,True,c361b5886f18ea9a87f00cfcdfd5538dd0ceea5d728ea44e3638bdba2c958aa8,fb99e75a257929f83d2fa7569b2f4da0aadf81d7f58180c28d07837a04791486,1bb5a4bfd595cee8145efc1886f00e8489023fc3c6c70e82f89ad521e04d82b7,f0e001b4ef58efb56e6e5a81ddd3815516c34092061bbd86a34946ff1093ddb6,c3c744c446c3e04d9dd4ec7c9877787d6a567d37cd60e7cf4738818eb747f2d5,False,efea11ce53db66c0f988495d8764c3c349cce7c501bbe9296e48c097c4ecbe6f,False
scene0079_11-scene0079_10-scene0079_02-scene0079_08-scene0079_00,137a8158-1db5-2cc0-8003-31c12610471e,canonical,"[""scene0079_11"",""scene0079_10""]",100,100,True,True,0.0,True,0.5962963104248047,0.5962963104248047,0.0,True,dd8cc248eccbbfd9582d58c6a2e194fa4076a5c55b978fe09ea32598f46580ec,078a2b1be979ce560e8bafea3411268551e4b1a4aaecb79c6e482544c31ee16c,7c3f144b9f1796d274062292ff92e68b14a44e89048f81d67bd9da8ba3c9c0ca,562de447a7ad15b67e8fcfe72ecc0016c9d0cbc3acfa64351eaa49ce17513a21,192e4c326401aae6aa92685b1fed3f3bba205726cda8123a1f3e0a620e1676bd,False,85c8cb2fe4b2779407ad081e3f64d3bb997936b280ca74cc433b07ba67dd478c,False
scene0079_11-scene0079_10-scene0079_02-scene0079_08-scene0079_00,137a8158-1db5-2cc0-8003-31c12610471e,reverse,"[""scene0079_00"",""scene0079_08""]",100,100,True,True,0.0,True,0.6354056596755981,0.6354056596755981,0.0,True,3c9338ff0faabb27af341f649344a5ddd6fece63a47205e93707fb3cb67350e4,dc8b7122b7c9407a0c7a05b755c2c59fa6ec54b97049c9a4a353ce0ff5864a02,4a45c37a8b1f2d67d58eaa95de309c2dd27371047e1bbe09b56336d04d17213b,98917bc81adf67bcd28f952171a98b9dfddf32b98fa95dc1d3a71d6a903f24ad,be2e1e3b101b9bfc04e526db178a6d4a0ef215ebeca46206130c4d086d8c8452,False,4de0f6ad44bf695e260df2be48f0d5998a0557dd3c2d222eb0912c7ab089b258,False
