file_name,gt_instance_id,gt_label,size_points,size_bin,segments_per_gt,within_instance_feature_variance,nearest_instance_cosine_margin,mean_segment_purity,mean_gt_instances_per_segment
scene0079_06-scene0079_04,22,0,531,medium_100_999,32,0.26372307538986206,0.24356955289840698,1.0,1.0
scene0079_06-scene0079_04,25,8,713,medium_100_999,20,0.0008110420894809067,0.3436412215232849,1.0,1.0
scene0079_06-scene0079_04,30,3,6203,large_ge1000,285,0.1081862598657608,0.33766841888427734,1.0,1.0
scene0079_06-scene0079_04,31,4,722,medium_100_999,17,0.04817358776926994,0.33766841888427734,1.0,1.0
scene0079_07-scene0079_08,3,5,2532,large_ge1000,29,0.01731725223362446,0.2427167296409607,1.0,1.0
scene0079_07-scene0079_08,5,17,1267,large_ge1000,27,0.023782145231962204,0.39184826612472534,1.0,1.0
scene0079_07-scene0079_08,6,11,349,medium_100_999,10,0.001758046098984778,0.2427167296409607,1.0,1.0
scene0079_07-scene0079_08,16,0,401,medium_100_999,3,0.02917027845978737,0.04052174091339111,1.0,1.0
scene0079_07-scene0079_08,20,17,1076,large_ge1000,65,0.006926544476300478,0.061122238636016846,1.0,1.0
scene0079_07-scene0079_08,21,17,1180,large_ge1000,91,0.019667480140924454,0.061122238636016846,1.0,1.0
scene0079_07-scene0079_08,22,0,1971,large_ge1000,90,0.4024117887020111,0.04052174091339111,1.0,1.0
scene0079_07-scene0079_08,25,8,731,medium_100_999,21,0.0009005847969092429,0.29425370693206787,1.0,1.0
scene0079_07-scene0079_08,30,3,15577,large_ge1000,1007,0.13880707323551178,0.17744863033294678,1.0,1.0
scene0079_07-scene0079_08,31,4,1085,large_ge1000,40,0.01667190156877041,0.17744863033294678,1.0,1.0
scene0079_08-scene0079_00,3,5,2940,large_ge1000,22,0.020717987790703773,0.2204967737197876,1.0,1.0
scene0079_08-scene0079_00,5,17,1533,large_ge1000,31,0.013913692906498909,0.4580695629119873,1.0,1.0
scene0079_08-scene0079_00,6,11,6176,large_ge1000,222,0.02639950066804886,0.17011427879333496,1.0,1.0
scene0079_08-scene0079_00,7,6,534,medium_100_999,18,0.006501494906842709,0.17011427879333496,1.0,1.0
scene0079_08-scene0079_00,8,17,1596,large_ge1000,33,0.026645928621292114,0.15918231010437012,1.0,1.0
scene0079_08-scene0079_00,10,5,955,medium_100_999,29,0.006452638190239668,0.25665003061294556,1.0,1.0
scene0079_08-scene0079_00,12,0,691,medium_100_999,22,0.007219288498163223,0.0009805560111999512,1.0,1.0
scene0079_08-scene0079_00,13,0,914,medium_100_999,35,0.003310117172077298,0.0009805560111999512,1.0,1.0
scene0079_08-scene0079_00,14,0,701,medium_100_999,26,0.0031363919842988253,0.008906960487365723,1.0,1.0
scene0079_08-scene0079_00,15,0,852,medium_100_999,29,0.0019605683628469706,0.008906960487365723,1.0,1.0
scene0079_08-scene0079_00,16,0,2761,large_ge1000,156,0.010381262749433517,0.054324984550476074,1.0,1.0
scene0079_08-scene0079_00,20,17,1023,large_ge1000,55,0.016478342935442924,0.08224332332611084,0.9999999403953552,0.9999999403953552
scene0079_08-scene0079_00,21,17,1063,large_ge1000,45,0.04526955261826515,0.08224332332611084,1.0,1.0
scene0079_08-scene0079_00,22,0,3155,large_ge1000,182,0.23299366235733032,0.01774841547012329,1.0,1.0
scene0079_08-scene0079_00,23,8,75,small_lt100,4,0.06571152806282043,0.40236133337020874,1.0,1.0
scene0079_08-scene0079_00,24,8,57,small_lt100,4,0.0030753444880247116,0.01774841547012329,1.0,1.0
scene0079_08-scene0079_00,25,8,813,medium_100_999,12,0.0009777676314115524,0.2705099582672119,1.0,1.0
scene0079_08-scene0079_00,29,8,61,small_lt100,3,0.0209308173507452,0.1151125431060791,1.0,1.0
scene0079_08-scene0079_00,30,3,18084,large_ge1000,1189,0.12907978892326355,0.15059971809387207,1.0,1.0
scene0079_08-scene0079_00,31,4,2410,large_ge1000,58,0.020537277683615685,0.09788143634796143,1.0,1.0
scene0079_08-scene0079_00,45,8,67,small_lt100,1,0.0,0.19265127182006836,1.0,1.0
scene0079_09-scene0079_07,3,5,2157,large_ge1000,31,0.013290762901306152,0.28226447105407715,1.0,1.0
scene0079_09-scene0079_07,5,17,1472,large_ge1000,35,0.009765052236616611,0.35517507791519165,1.0,1.0
scene0079_09-scene0079_07,6,11,3684,large_ge1000,88,0.014605903066694736,0.4718182682991028,1.0,1.0
scene0079_09-scene0079_07,8,17,225,medium_100_999,5,0.006056669633835554,0.7802827060222626,1.0,1.0
scene0079_09-scene0079_07,16,0,4,small_lt100,1,0.0,0.017818570137023926,1.0,1.0
scene0079_09-scene0079_07,20,17,999,medium_100_999,58,0.07665253430604935,0.040091514587402344,1.0,1.0
scene0079_09-scene0079_07,21,17,854,medium_100_999,65,0.01096025574952364,0.040091514587402344,1.0,1.0
scene0079_09-scene0079_07,22,0,1212,large_ge1000,40,0.06153539940714836,0.017818570137023926,1.0,1.0
scene0079_09-scene0079_07,25,8,405,medium_100_999,14,0.0008207621285691857,0.28226447105407715,1.0,1.0
scene0079_09-scene0079_07,30,3,9963,large_ge1000,590,0.08195173740386963,0.16054046154022217,1.0,1.0
scene0079_09-scene0079_07,31,4,703,medium_100_999,14,0.02875557728111744,0.16054046154022217,1.0,1.0
scene0079_10-scene0079_06,3,5,981,medium_100_999,4,0.0020693475380539894,0.30177634954452515,1.0,1.0
scene0079_10-scene0079_06,5,17,646,medium_100_999,5,0.0012452327646315098,0.37387531995773315,1.0,1.0
scene0079_10-scene0079_06,6,11,6894,large_ge1000,303,0.0954957902431488,0.42984795570373535,1.0,1.0
scene0079_10-scene0079_06,8,17,1708,large_ge1000,55,0.0266525000333786,0.1293734908103943,0.9999999403953552,0.9999999403953552
scene0079_10-scene0079_06,10,5,1949,large_ge1000,23,0.12991757690906525,0.4147237539291382,1.0,1.0
scene0079_10-scene0079_06,12,0,962,medium_100_999,38,0.00940290093421936,0.0005596280097961426,1.0,1.0
scene0079_10-scene0079_06,13,0,1111,large_ge1000,54,0.0071875122375786304,0.0005596280097961426,1.0,1.0
scene0079_10-scene0079_06,14,0,1055,large_ge1000,33,0.0034600594080984592,0.00031316280364990234,1.0,1.0
scene0079_10-scene0079_06,15,0,1087,large_ge1000,36,0.0049148970283567905,0.00031316280364990234,1.0,1.0
scene0079_10-scene0079_06,16,0,1360,large_ge1000,90,0.007918259128928185,0.1293734908103943,1.0,1.0
scene0079_10-scene0079_06,20,17,468,medium_100_999,9,0.11469148099422455,0.024404466152191162,1.0,1.0
scene0079_10-scene0079_06,21,17,451,medium_100_999,22,0.08481321483850479,0.024404466152191162,1.0,1.0
scene0079_10-scene0079_06,22,0,521,medium_100_999,32,0.30405524373054504,0.29718244075775146,1.0,1.0
scene0079_10-scene0079_06,25,8,709,medium_100_999,20,0.0008894737111404538,0.30177634954452515,1.0,1.0
scene0079_10-scene0079_06,30,3,5815,large_ge1000,272,0.09619388729333878,0.008234679698944092,1.0,1.0
scene0079_10-scene0079_06,31,4,2,small_lt100,1,0.0,0.008234679698944092,1.0,1.0
scene0079_10-scene0079_06,45,8,74,small_lt100,1,0.0,0.11355066299438477,1.0,1.0
scene0079_11-scene0079_03,3,5,2311,large_ge1000,57,0.24634422361850739,0.13174325227737427,1.0,1.0
scene0079_11-scene0079_03,5,17,359,medium_100_999,8,0.07189394533634186,0.13174325227737427,1.0,1.0
scene0079_11-scene0079_03,6,11,11388,large_ge1000,362,0.06430942565202713,0.017548024654388428,1.0,1.0
scene0079_11-scene0079_03,7,6,64,small_lt100,14,0.008432130329310894,0.017548024654388428,1.0,1.0
scene0079_11-scene0079_03,8,17,2865,large_ge1000,90,0.061477772891521454,0.1576722264289856,1.0,1.0
scene0079_11-scene0079_03,10,5,1283,large_ge1000,66,0.18391153216362,0.2077552080154419,1.0,1.0
scene0079_11-scene0079_03,12,0,1123,large_ge1000,48,0.05033542960882187,0.0003669261932373047,1.0,1.0
scene0079_11-scene0079_03,13,0,1078,large_ge1000,38,0.028996743261814117,0.0003669261932373047,1.0,1.0
scene0079_11-scene0079_03,14,0,1251,large_ge1000,55,0.01563951000571251,0.0002275705337524414,0.9999999403953552,0.9999999403953552
scene0079_11-scene0079_03,15,0,1207,large_ge1000,48,0.013484563678503036,0.0002275705337524414,1.0,1.0
scene0079_11-scene0079_03,16,0,2262,large_ge1000,126,0.1931818574666977,0.14338833093643188,1.0,1.0
scene0079_11-scene0079_03,20,17,643,medium_100_999,27,0.03209354355931282,0.08676469326019287,1.0,1.0
scene0079_11-scene0079_03,21,17,920,medium_100_999,36,0.08098529279232025,0.03462398052215576,1.0,1.0
scene0079_11-scene0079_03,22,0,3725,large_ge1000,131,0.1519392728805542,0.006919503211975098,1.0,1.0
scene0079_11-scene0079_03,23,8,5,small_lt100,2,0.13904398679733276,0.02487713098526001,1.0,1.0
scene0079_11-scene0079_03,25,8,351,medium_100_999,4,0.0005983851151540875,0.2767111659049988,1.0,1.0
scene0079_11-scene0079_03,29,8,114,medium_100_999,5,0.009326321072876453,0.010072588920593262,1.0,1.0
scene0079_11-scene0079_03,30,3,5703,large_ge1000,280,0.11351412534713745,0.09498018026351929,1.0,1.0
scene0079_11-scene0079_03,31,4,2034,large_ge1000,97,0.10283993184566498,0.03462398052215576,0.9999999403953552,0.9999999403953552
scene0079_11-scene0079_03,46,8,60,small_lt100,4,0.05386989936232567,0.0735863447189331,1.0,1.0
scene0079_11-scene0079_03,47,8,71,small_lt100,2,0.0047202324494719505,0.006919503211975098,1.0,1.0
scene0079_11-scene0079_03,48,8,78,small_lt100,3,0.000887302216142416,0.010072588920593262,1.0,1.0
scene0089_00-scene0089_01,5,5,673,medium_100_999,8,0.005425107665359974,0.9126349315047264,1.0,1.0
scene0089_00-scene0089_01,9,5,3200,large_ge1000,358,0.04682164639234543,0.9126349315047264,1.0,1.0
scene0089_00-scene0089_01,12,14,448,medium_100_999,17,0.0034754236694425344,0.4135749340057373,1.0,1.0
scene0089_00-scene0089_01,17,0,1180,large_ge1000,48,0.15928447246551514,0.5569193363189697,1.0,1.0
scene0089_00-scene0089_01,18,15,823,medium_100_999,75,0.0041822027415037155,0.4135749340057373,1.0,1.0
scene0089_01-scene0089_00,5,5,673,medium_100_999,8,0.005019073840230703,0.9205397292971611,1.0,1.0
scene0089_01-scene0089_00,9,5,3196,large_ge1000,353,0.039399974048137665,0.9273562952876091,1.0,1.0
scene0089_01-scene0089_00,12,14,448,medium_100_999,17,0.003328700317069888,0.42036181688308716,1.0,1.0
scene0089_01-scene0089_00,17,0,1178,large_ge1000,48,0.15191756188869476,0.580501914024353,1.0,1.0
scene0089_01-scene0089_00,18,15,822,medium_100_999,73,0.004013602621853352,0.42036181688308716,1.0,1.0
scene0099_00-scene0099_01,3,15,555,medium_100_999,41,0.22674492001533508,0.021235108375549316,0.9999999403953552,0.9999999403953552
scene0099_00-scene0099_01,6,9,1390,large_ge1000,28,0.03374342620372772,0.021235108375549316,1.0,1.0
scene0099_00-scene0099_01,9,5,1156,large_ge1000,21,0.03726590424776077,0.2230132818222046,1.0,1.0
scene0099_00-scene0099_01,14,14,1076,large_ge1000,50,0.004680362995713949,0.81845523416996,1.0,1.0
scene0099_00-scene0099_01,22,17,870,medium_100_999,52,0.06761815398931503,0.2230132818222046,1.0,1.0
scene0099_00-scene0099_01,26,15,602,medium_100_999,19,0.02250560000538826,0.028631091117858887,1.0,1.0
scene0099_01-scene0099_02,3,15,403,medium_100_999,25,0.22697769105434418,0.04559159278869629,1.0,1.0
scene0099_01-scene0099_02,6,9,1635,large_ge1000,51,0.028051452711224556,0.010256409645080566,1.0,1.0
scene0099_01-scene0099_02,9,5,1439,large_ge1000,43,0.09255943447351456,0.2657700777053833,1.0,1.0
scene0099_01-scene0099_02,14,14,694,medium_100_999,34,0.04034073278307915,0.6591588854789734,1.0,1.0
scene0099_01-scene0099_02,22,17,1333,large_ge1000,73,0.03865958750247955,0.2657700777053833,1.0,1.0
scene0099_01-scene0099_02,26,15,564,medium_100_999,23,0.03730986267328262,0.010256409645080566,1.0,1.0
scene0099_02-scene0099_00,3,15,650,medium_100_999,56,0.2659757137298584,0.04807490110397339,1.0,1.0
scene0099_02-scene0099_00,6,9,1720,large_ge1000,52,0.0297745019197464,0.023009002208709717,1.0,1.0
scene0099_02-scene0099_00,9,5,1252,large_ge1000,43,0.06798228621482849,0.2542709708213806,1.0,1.0
scene0099_02-scene0099_00,14,14,1095,large_ge1000,46,0.017891129478812218,0.6559897363185883,1.0,1.0
scene0099_02-scene0099_00,22,17,1012,large_ge1000,60,0.06782524287700653,0.2542709708213806,1.0,1.0
scene0099_02-scene0099_00,26,15,384,medium_100_999,18,0.039481937885284424,0.023009002208709717,1.0,1.0
scene0109_00-scene0109_01,2,2,2151,large_ge1000,93,0.07228395342826843,0.18961507081985474,1.0,1.0
scene0109_00-scene0109_01,4,4,607,medium_100_999,29,0.022275162860751152,0.18961507081985474,1.0,1.0
scene0109_00-scene0109_01,5,0,2996,large_ge1000,98,0.009556048549711704,0.3673456311225891,1.0,1.0
scene0109_00-scene0109_01,8,0,2181,large_ge1000,83,0.06081974506378174,0.3673456311225891,0.9999999403953552,0.9999999403953552
scene0109_01-scene0109_00,2,2,2152,large_ge1000,94,0.06849873065948486,0.18748599290847778,0.9999999403953552,0.9999999403953552
scene0109_01-scene0109_00,4,4,607,medium_100_999,29,0.026581479236483574,0.18748599290847778,1.0,1.0
scene0109_01-scene0109_00,5,0,2996,large_ge1000,97,0.00634910399094224,0.33378636837005615,0.9999999403953552,0.9999999403953552
scene0109_01-scene0109_00,8,0,2181,large_ge1000,84,0.0668732076883316,0.33378636837005615,1.0,1.0
scene0119_00-scene0119_02,2,3,5411,large_ge1000,118,0.03395296633243561,0.22123372554779053,1.0,1.0
scene0119_00-scene0119_02,5,11,1774,large_ge1000,52,0.048726148903369904,0.005720078945159912,1.0,1.0
scene0119_00-scene0119_02,6,6,16902,large_ge1000,1524,0.04080193489789963,0.0841098427772522,1.0,1.0
scene0119_00-scene0119_02,10,4,1102,large_ge1000,31,0.013498961925506592,0.22123372554779053,1.0,1.0
scene0119_00-scene0119_02,12,11,1776,large_ge1000,77,0.02659694291651249,0.02565145492553711,1.0,1.0
scene0119_00-scene0119_02,13,6,5276,large_ge1000,412,0.020732220262289047,0.15452027320861816,1.0,1.0
scene0119_00-scene0119_02,14,11,2279,large_ge1000,116,0.00418646726757288,0.02565145492553711,1.0,1.0
scene0119_00-scene0119_02,15,2,1148,large_ge1000,95,0.03978164866566658,0.28620654344558716,1.0,1.0
scene0119_00-scene0119_02,20,17,2163,large_ge1000,41,0.014536816626787186,0.346555233001709,0.9999999403953552,0.9999999403953552
scene0119_00-scene0119_02,23,2,1207,large_ge1000,68,0.008811017498373985,0.0844961404800415,1.0,1.0
scene0119_00-scene0119_02,24,2,541,medium_100_999,28,0.12521055340766907,0.15412652492523193,1.0,1.0
scene0119_00-scene0119_02,27,2,491,medium_100_999,22,0.014632141217589378,0.0844961404800415,1.0,1.0
scene0119_00-scene0119_02,29,0,626,medium_100_999,25,0.026278449222445488,0.16034269332885742,1.0,1.0
scene0119_00-scene0119_02,30,0,3244,large_ge1000,142,0.05223463475704193,0.16034269332885742,1.0,1.0
scene0119_00-scene0119_02,31,17,474,medium_100_999,15,0.004386014770716429,0.13407957553863525,1.0,1.0
scene0119_00-scene0119_02,32,4,551,medium_100_999,19,0.2507162392139435,0.08629715442657471,1.0,1.0
scene0119_00-scene0119_02,38,11,67,small_lt100,2,9.155958105111495e-05,0.09688174724578857,1.0,1.0
scene0119_00-scene0119_02,39,11,194,medium_100_999,1,0.0,0.005720078945159912,1.0,1.0
scene0119_00-scene0119_02,41,8,134,medium_100_999,2,0.014505317434668541,0.19529229402542114,1.0,1.0
scene0119_01-scene0119_03,2,3,5568,large_ge1000,107,0.12858329713344574,0.26535463333129883,0.9999999403953552,0.9999999403953552
scene0119_01-scene0119_03,5,11,1385,large_ge1000,42,0.04184281826019287,0.0022578835487365723,1.0,1.0
scene0119_01-scene0119_03,6,6,9291,large_ge1000,727,0.0447145439684391,0.07201951742172241,1.0,1.0
scene0119_01-scene0119_03,10,4,1444,large_ge1000,44,0.014870786108076572,0.26535463333129883,1.0,1.0
scene0119_01-scene0119_03,12,11,1723,large_ge1000,56,0.03197258710861206,0.07082754373550415,1.0,1.0
scene0119_01-scene0119_03,13,6,6074,large_ge1000,492,0.021608296781778336,0.20969617366790771,0.9999999403953552,0.9999999403953552
scene0119_01-scene0119_03,14,11,2052,large_ge1000,84,0.011324029415845871,0.07082754373550415,1.0,1.0
scene0119_01-scene0119_03,15,2,1147,large_ge1000,65,0.011693811044096947,0.2810131311416626,1.0,1.0
scene0119_01-scene0119_03,20,17,2171,large_ge1000,57,0.023168863728642464,0.35655879974365234,1.0,1.0
scene0119_01-scene0119_03,38,11,572,medium_100_999,16,0.039407841861248016,0.08907842636108398,1.0,1.0
scene0119_01-scene0119_03,39,11,934,medium_100_999,40,0.003960203379392624,0.0022578835487365723,1.0,1.0
scene0119_01-scene0119_03,41,8,33,small_lt100,1,0.0,0.10156679153442383,1.0,1.0
scene0119_01-scene0119_03,60,8,36,small_lt100,1,0.0,0.10156679153442383,1.0,1.0
scene0119_02-scene0119_01,2,3,5642,large_ge1000,113,0.10443120449781418,0.27747559547424316,1.0,1.0
scene0119_02-scene0119_01,5,11,1468,large_ge1000,50,0.05155763402581215,0.001960277557373047,1.0,1.0
scene0119_02-scene0119_01,6,6,9988,large_ge1000,894,0.02459648996591568,0.0857195258140564,1.0,1.0
scene0119_02-scene0119_01,10,4,1361,large_ge1000,35,0.02504522167146206,0.27747559547424316,1.0,1.0
scene0119_02-scene0119_01,12,11,1908,large_ge1000,68,0.04822555556893349,0.05193072557449341,1.0,1.0
scene0119_02-scene0119_01,13,6,6174,large_ge1000,502,0.009672596119344234,0.169197678565979,1.0,1.0
scene0119_02-scene0119_01,14,11,1831,large_ge1000,60,0.005136099178344011,0.05193072557449341,1.0,1.0
scene0119_02-scene0119_01,15,2,1053,large_ge1000,69,0.021851595491170883,0.3334471583366394,1.0,1.0
scene0119_02-scene0119_01,20,17,2208,large_ge1000,44,0.0201609767973423,0.37327486276626587,1.0,1.0
scene0119_02-scene0119_01,39,11,901,medium_100_999,31,0.005293056834489107,0.001960277557373047,1.0,1.0
scene0119_02-scene0119_01,41,8,38,small_lt100,1,0.0,0.11948484182357788,1.0,1.0
scene0119_02-scene0119_01,60,8,36,small_lt100,1,0.0,0.11948484182357788,1.0,1.0
scene0119_03-scene0119_04,2,3,5749,large_ge1000,142,0.07103434205055237,0.24588489532470703,1.0,1.0
scene0119_03-scene0119_04,5,11,1409,large_ge1000,47,0.05939248204231262,0.002803623676300049,0.9999999403953552,0.9999999403953552
scene0119_03-scene0119_04,6,6,12962,large_ge1000,1177,0.05040600523352623,0.07891201972961426,0.9999999403953552,0.9999999403953552
scene0119_03-scene0119_04,10,4,1180,large_ge1000,44,0.006644509267061949,0.24588489532470703,1.0,1.0
scene0119_03-scene0119_04,12,11,1649,large_ge1000,76,0.06748086214065552,0.031284451484680176,1.0,1.0
scene0119_03-scene0119_04,13,6,4329,large_ge1000,380,0.07187221944332123,0.08524513244628906,1.0,1.0
scene0119_03-scene0119_04,14,11,2631,large_ge1000,128,0.010121883824467659,0.031284451484680176,1.0,1.0
scene0119_03-scene0119_04,15,2,978,medium_100_999,72,0.10700513422489166,0.29502129554748535,1.0,1.0
scene0119_03-scene0119_04,20,17,2209,large_ge1000,117,0.04265759512782097,0.3170427680015564,1.0,1.0
scene0119_03-scene0119_04,23,2,1508,large_ge1000,194,0.007934595458209515,0.19402027130126953,0.9999999403953552,0.9999999403953552
scene0119_03-scene0119_04,24,2,288,medium_100_999,8,0.14444035291671753,0.13449102640151978,1.0,1.0
scene0119_03-scene0119_04,27,2,639,medium_100_999,32,0.13045378029346466,0.13449102640151978,1.0,1.0
scene0119_03-scene0119_04,29,0,1136,large_ge1000,57,0.07404637336730957,0.125666081905365,1.0,1.0
scene0119_03-scene0119_04,30,0,5063,large_ge1000,226,0.026802843436598778,0.125666081905365,1.0,1.0
scene0119_03-scene0119_04,31,17,869,medium_100_999,29,0.16759401559829712,0.21604609489440918,1.0,1.0
scene0119_03-scene0119_04,32,4,887,medium_100_999,67,0.07956137508153915,0.21604609489440918,1.0,1.0
scene0119_03-scene0119_04,38,11,875,medium_100_999,30,0.013018868863582611,0.1144915223121643,1.0,1.0
scene0119_03-scene0119_04,39,11,864,medium_100_999,40,0.0055994014255702496,0.002803623676300049,1.0,1.0
scene0119_03-scene0119_04,41,8,75,small_lt100,2,0.0026625697501003742,0.16755235195159912,1.0,1.0
scene0119_04-scene0119_00,2,3,5377,large_ge1000,144,0.04987459257245064,0.21794629096984863,1.0,1.0
scene0119_04-scene0119_00,5,11,256,medium_100_999,9,0.13475389778614044,0.027529358863830566,1.0,1.0
scene0119_04-scene0119_00,6,6,15155,large_ge1000,1368,0.04867371916770935,0.08623510599136353,1.0,1.0
scene0119_04-scene0119_00,10,4,841,medium_100_999,24,0.004214247688651085,0.21794629096984863,1.0,1.0
scene0119_04-scene0119_00,12,11,1541,large_ge1000,81,0.05393028259277344,0.019991755485534668,1.0,1.0
scene0119_04-scene0119_00,13,6,3737,large_ge1000,371,0.06668739765882492,0.04930150508880615,1.0,1.0
scene0119_04-scene0119_00,14,11,2893,large_ge1000,154,0.002971809823065996,0.019991755485534668,1.0,1.0
scene0119_04-scene0119_00,15,2,1080,large_ge1000,87,0.08663445711135864,0.3205369710922241,1.0,1.0
scene0119_04-scene0119_00,20,17,2232,large_ge1000,102,0.05923657491803169,0.38485848903656006,1.0,1.0
scene0119_04-scene0119_00,23,2,2698,large_ge1000,258,0.0044840238988399506,0.17965376377105713,1.0,1.0
scene0119_04-scene0119_00,24,2,825,medium_100_999,36,0.11354997754096985,0.15981191396713257,1.0,1.0
scene0119_04-scene0119_00,27,2,1130,large_ge1000,55,0.10677123814821243,0.15981191396713257,0.9999999403953552,0.9999999403953552
scene0119_04-scene0119_00,29,0,1768,large_ge1000,83,0.042628489434719086,0.13049638271331787,0.9999999403953552,0.9999999403953552
scene0119_04-scene0119_00,30,0,8323,large_ge1000,364,0.03758597373962402,0.13049638271331787,1.0,1.0
scene0119_04-scene0119_00,31,17,1331,large_ge1000,45,0.0807197242975235,0.14037978649139404,1.0,1.0
scene0119_04-scene0119_00,32,4,1423,large_ge1000,85,0.1599501073360443,0.14037978649139404,1.0,1.0
scene0119_04-scene0119_00,38,11,378,medium_100_999,16,0.004808035679161549,0.11074048280715942,1.0,1.0
scene0119_04-scene0119_00,39,11,1036,large_ge1000,35,0.005447567440569401,0.027529358863830566,1.0,1.0
scene0119_04-scene0119_00,41,8,139,medium_100_999,2,0.005382498726248741,0.17123109102249146,1.0,1.0
scene0129_00-scene0129_01,2,9,5690,large_ge1000,179,0.2894822359085083,0.10242396593093872,1.0,1.0
scene0129_00-scene0129_01,6,15,2796,large_ge1000,124,0.0108747947961092,0.2799220681190491,1.0,1.0
scene0129_00-scene0129_01,8,0,489,medium_100_999,10,0.031250130385160446,0.5284887254238129,1.0,1.0
scene0129_00-scene0129_01,13,6,5914,large_ge1000,591,0.03355828672647476,0.7808947563171387,1.0,1.0
scene0129_00-scene0129_01,15,17,601,medium_100_999,27,0.24288015067577362,0.10242396593093872,1.0,1.0
scene0129_01-scene0129_00,2,9,5689,large_ge1000,178,0.29774269461631775,0.09487563371658325,1.0,1.0
scene0129_01-scene0129_00,6,15,2798,large_ge1000,127,0.008505497127771378,0.29266858100891113,1.0,1.0
scene0129_01-scene0129_00,8,0,492,medium_100_999,10,0.027701158076524734,0.5193386077880859,1.0,1.0
scene0129_01-scene0129_00,13,6,5911,large_ge1000,593,0.02693706750869751,0.8291067183017731,1.0,1.0
scene0129_01-scene0129_00,15,17,597,medium_100_999,27,0.27333638072013855,0.09487563371658325,1.0,1.0
scene0139_00-scene0139_02,2,4,3337,large_ge1000,117,0.025573045015335083,0.16362929344177246,1.0,1.0
scene0139_00-scene0139_02,3,2,1037,large_ge1000,53,0.002090627094730735,0.08560013771057129,1.0,1.0
scene0139_00-scene0139_02,4,2,634,medium_100_999,55,0.04023778438568115,0.08560013771057129,0.9999999403953552,0.9999999403953552
scene0139_00-scene0139_02,5,2,775,medium_100_999,54,0.15066935122013092,0.21192800998687744,1.0,1.0
scene0139_00-scene0139_02,6,2,881,medium_100_999,46,0.028411565348505974,0.1795635223388672,1.0,1.0
scene0139_00-scene0139_02,13,5,1149,large_ge1000,9,0.003652875544503331,0.07845854759216309,1.0,1.0
scene0139_00-scene0139_02,15,0,4137,large_ge1000,316,0.3315863311290741,0.05694222450256348,1.0,1.0
scene0139_00-scene0139_02,16,0,2013,large_ge1000,21,0.028168829157948494,0.03856533765792847,1.0,1.0
scene0139_00-scene0139_02,19,0,1870,large_ge1000,56,0.008219227194786072,0.06627863645553589,1.0,1.0
scene0139_00-scene0139_02,21,5,1781,large_ge1000,20,0.1800958216190338,0.03287851810455322,1.0,1.0
scene0139_00-scene0139_02,23,5,812,medium_100_999,17,0.2819860577583313,0.08594632148742676,1.0,1.0
scene0139_00-scene0139_02,24,5,1295,large_ge1000,5,0.03396470472216606,0.07892680168151855,1.0,1.0
scene0139_00-scene0139_02,28,17,1158,large_ge1000,34,0.06553226709365845,0.21654266119003296,1.0,1.0
scene0139_00-scene0139_02,29,11,3168,large_ge1000,117,0.03567152097821236,0.032984375953674316,1.0,1.0
scene0139_00-scene0139_02,32,11,2071,large_ge1000,66,0.15512071549892426,0.032984375953674316,1.0,1.0
scene0139_00-scene0139_02,33,6,2707,large_ge1000,70,0.03475451096892357,0.05035293102264404,1.0,1.0
scene0139_00-scene0139_02,34,6,1208,large_ge1000,56,0.26281699538230896,0.06352972984313965,1.0,1.0
scene0139_00-scene0139_02,35,9,958,medium_100_999,27,0.05486476048827171,0.06915938854217529,1.0,1.0
scene0139_00-scene0139_02,36,15,4575,large_ge1000,215,0.14226004481315613,0.05694222450256348,1.0,1.0
scene0139_00-scene0139_02,39,0,721,medium_100_999,25,0.0130999106913805,0.03856533765792847,1.0,1.0
scene0139_00-scene0139_02,40,9,187,medium_100_999,7,0.017065662890672684,0.07506418228149414,1.0,1.0
scene0139_00-scene0139_02,46,5,1513,large_ge1000,28,0.013566385954618454,0.03287851810455322,1.0,1.0
scene0139_00-scene0139_02,47,0,2320,large_ge1000,84,0.10066450387239456,0.4658910632133484,1.0,1.0
scene0139_01-scene0139_00,2,4,3399,large_ge1000,142,0.07111096382141113,0.1295093297958374,1.0,1.0
scene0139_01-scene0139_00,3,2,2207,large_ge1000,95,0.049316149204969406,0.0759233832359314,1.0,1.0
scene0139_01-scene0139_00,4,2,1332,large_ge1000,81,0.05040569230914116,0.0759233832359314,1.0,1.0
scene0139_01-scene0139_00,5,2,1442,large_ge1000,95,0.04654138535261154,0.08735406398773193,1.0,1.0
scene0139_01-scene0139_00,6,2,1818,large_ge1000,91,0.017837917432188988,0.172186017036438,1.0,1.0
scene0139_01-scene0139_00,13,5,1279,large_ge1000,9,0.004777528811246157,0.059491753578186035,1.0,1.0
scene0139_01-scene0139_00,15,0,4297,large_ge1000,358,0.3517601788043976,0.06198227405548096,1.0,1.0
scene0139_01-scene0139_00,16,0,1669,large_ge1000,17,0.03500089421868324,0.034967660903930664,1.0,1.0
scene0139_01-scene0139_00,19,0,1362,large_ge1000,40,0.010635039769113064,0.11044615507125854,1.0,1.0
scene0139_01-scene0139_00,21,5,2254,large_ge1000,18,0.00658295676112175,0.0290185809135437,1.0,1.0
scene0139_01-scene0139_00,23,5,968,medium_100_999,18,0.004730528686195612,0.059491753578186035,1.0,1.0
