population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,2,47,commit0,mean,0.05130131542682648,0.6621567606925964,0.0573817677795887,0.014878246933221817,0.017849767580628395,0.01744011789560318,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,3,47,commit0,mean,0.019205233082175255,0.6635663509368896,0.04849410057067871,0.015541770495474339,0.017778823152184486,0.017699100077152252,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,4,47,commit0,mean,0.015891211107373238,0.6607201099395752,0.03648103028535843,0.012644763104617596,0.014381450600922108,0.014379695057868958,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,5,47,commit0,mean,0.019899750128388405,0.6616764664649963,0.041011907160282135,0.01816229149699211,0.020596398040652275,0.020594598725438118,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,2,47,lag1,latest,0.6513650417327881,0.6621567606925964,0.6145310997962952,0.5310380458831787,0.9140810966491699,0.7590070962905884,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,3,47,lag1,latest,0.5773071646690369,0.6635663509368896,0.5520297884941101,0.4202924370765686,0.7442198395729065,0.6051205992698669,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,4,47,lag1,latest,0.5233467817306519,0.6607201099395752,0.4844925105571747,0.3455139994621277,0.6315708756446838,0.5134036540985107,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,5,47,lag1,latest,0.4825094938278198,0.6616764664649963,0.4358764886856079,0.3054393231868744,0.5746882557868958,0.4554295241832733,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,2,47,lag1,max,0.6513650417327881,0.6621567606925964,0.6145310997962952,0.5310380458831787,0.9140810966491699,0.7590070962905884,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,3,47,lag1,max,0.5826786160469055,0.626739501953125,0.5520297884941101,0.4262824058532715,0.7808692455291748,0.6196203827857971,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,4,47,lag1,max,0.5403821468353271,0.6142981648445129,0.4844925105571747,0.3582132160663605,0.6714407205581665,0.5442044734954834,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,5,47,lag1,max,0.49339067935943604,0.5866377353668213,0.4358764886856079,0.31174105405807495,0.5891314148902893,0.4752933382987976,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,2,47,lag1,mean,0.6513650417327881,0.6621567606925964,0.6145310997962952,0.5310380458831787,0.9140810966491699,0.7590070962905884,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,3,47,lag1,mean,0.5808774828910828,0.6544703245162964,0.5520297884941101,0.4242059588432312,0.7685893177986145,0.6153658628463745,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,4,47,lag1,mean,0.5145103931427002,0.6484633088111877,0.4844925105571747,0.3425254821777344,0.6463053822517395,0.5119540095329285,8,47
development_common_h5_canonical,FH-MATCH,df3d63517c9602753c2ace6bcf94d39a6397cf126ec254a0499e484bd287e7e2,45,45,5,47,lag1,mean,0.4664936661720276,0.6263120770454407,0.4358764886856079,0.3037921190261841,0.5610218048095703,0.4432390630245209,8,47
