population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,episode_count,identity_linker,policy,correct_recoveries,deployment_id_switches,fragmentation_count,fragmentation_opportunities,gap_opportunities,identity_transition_opportunities,merge_count,merge_opportunities,recovery_attempts,fragmentation_rate,gap_recovery_accuracy,gap_recovery_attempt_coverage,gap_recovery_recall,merge_rate,normalized_id_switch_rate,reference_count,master_count,order_count
additional_native_refs,M3-BASE-CONT,a0aa8f73aac5b27aa0aac972ac72cbf1a7dfb3f6d6a1ba103cbf0a92ba793ed6,45,45,native,2,111,lag1-route-then-class-iou-v1,lag1,0,342,342,639,0,639,28,325,0,0.5352112676056338,N/A,N/A,N/A,0.08615384615384615,0.5352112676056338,40,111,111
additional_native_refs,M3-BASE-CONT,a0aa8f73aac5b27aa0aac972ac72cbf1a7dfb3f6d6a1ba103cbf0a92ba793ed6,45,45,native,3,77,lag1-route-then-class-iou-v1,lag1,10,479,492,924,54,854,32,464,40,0.5324675324675324,0.25,0.7407407407407407,0.18518518518518517,0.06896551724137931,0.5608899297423887,23,77,77
additional_native_refs,M3-BASE-CONT,a0aa8f73aac5b27aa0aac972ac72cbf1a7dfb3f6d6a1ba103cbf0a92ba793ed6,45,45,native,4,32,lag1-route-then-class-iou-v1,lag1,4,296,281,620,27,583,14,353,14,0.4532258064516129,0.2857142857142857,0.5185185185185185,0.14814814814814814,0.039660056657223795,0.5077186963979416,8,32,32
