population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,visual_content_control,T,episode_count,policy,reducer,prefix_overall_mAP,local_current_AP,t_REC,t_mAP,t_mAP25,t_mAP50,reference_count,master_count,order_count
additional_native_refs,M3-BASE-CONT,a0aa8f73aac5b27aa0aac972ac72cbf1a7dfb3f6d6a1ba103cbf0a92ba793ed6,45,45,native,2,111,commit0,mean,0.35389426350593567,0.4170556664466858,0.3758414685726166,0.26352459192276,0.5782570242881775,0.4475471079349518,40,111,111
additional_native_refs,M3-BASE-CONT,a0aa8f73aac5b27aa0aac972ac72cbf1a7dfb3f6d6a1ba103cbf0a92ba793ed6,45,45,native,2,111,lag1,mean,0.38388946652412415,0.42426785826683044,0.4169476330280304,0.2839139401912689,0.6576907634735107,0.5054038763046265,40,111,111
additional_native_refs,M3-BASE-CONT,a0aa8f73aac5b27aa0aac972ac72cbf1a7dfb3f6d6a1ba103cbf0a92ba793ed6,45,45,native,3,77,commit0,mean,0.3130488693714142,0.47824299335479736,0.3036110997200012,0.17239856719970703,0.4045502245426178,0.2632048428058624,23,77,77
additional_native_refs,M3-BASE-CONT,a0aa8f73aac5b27aa0aac972ac72cbf1a7dfb3f6d6a1ba103cbf0a92ba793ed6,45,45,native,3,77,lag1,mean,0.3761035203933716,0.48566967248916626,0.3674686551094055,0.24888797104358673,0.5120347738265991,0.36390432715415955,23,77,77
additional_native_refs,M3-BASE-CONT,a0aa8f73aac5b27aa0aac972ac72cbf1a7dfb3f6d6a1ba103cbf0a92ba793ed6,45,45,native,4,32,commit0,mean,0.3799063563346863,0.5208021998405457,0.2883521616458893,0.1757603883743286,0.4814978837966919,0.2683012783527374,8,32,32
additional_native_refs,M3-BASE-CONT,a0aa8f73aac5b27aa0aac972ac72cbf1a7dfb3f6d6a1ba103cbf0a92ba793ed6,45,45,native,4,32,lag1,mean,0.4068378210067749,0.5349883437156677,0.31279000639915466,0.20174390077590942,0.5354260802268982,0.333182156085968,8,32,32
