reference_id,sequence_id,prefix_T,record_type,file_name,num_queries,foreground_query_fraction,background_query_fraction,gt_instance_count,gt_instance_coverage,query_content_norm_mean,query_content_norm_max,query_content_zero_fraction,gt_instance_id,gt_label,size_points,size_bin,query_count,covered_by_fps_query
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,2,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T2,,,,,,,,,12,6,1204,large_ge1000,1,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,2,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T2,,,,,,,,,14,17,1860,large_ge1000,0,False
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,2,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T2,,,,,,,,,21,8,282,medium_100_999,2,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,3,scene_summary,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T3,100,0.10999999940395355,0.8899999856948853,7,0.7142857313156128,0.0,0.0,1.0,,,,,,
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,3,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T3,,,,,,,,,2,1,7279,large_ge1000,6,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,3,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T3,,,,,,,,,10,0,2724,large_ge1000,1,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,3,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T3,,,,,,,,,12,6,2869,large_ge1000,1,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,3,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T3,,,,,,,,,14,17,2661,large_ge1000,2,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,3,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T3,,,,,,,,,21,8,288,medium_100_999,0,False
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,3,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T3,,,,,,,,,40,2,1575,large_ge1000,0,False
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,3,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T3,,,,,,,,,41,10,1666,large_ge1000,1,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,4,scene_summary,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T4,100,0.05999999865889549,0.9399999976158142,7,0.5714285969734192,0.0,0.0,1.0,,,,,,
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,4,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T4,,,,,,,,,2,1,10571,large_ge1000,1,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,4,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T4,,,,,,,,,10,0,3421,large_ge1000,0,False
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,4,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T4,,,,,,,,,12,6,4892,large_ge1000,2,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,4,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T4,,,,,,,,,14,17,3763,large_ge1000,2,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,4,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T4,,,,,,,,,21,8,286,medium_100_999,0,False
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,4,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T4,,,,,,,,,40,2,1509,large_ge1000,0,False
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,4,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T4,,,,,,,,,41,10,1686,large_ge1000,1,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,5,scene_summary,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T5,100,0.05000000074505806,0.949999988079071,8,0.375,0.0,0.0,1.0,,,,,,
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,5,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T5,,,,,,,,,2,1,12842,large_ge1000,1,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,5,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T5,,,,,,,,,10,0,4178,large_ge1000,0,False
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,5,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T5,,,,,,,,,12,6,5312,large_ge1000,2,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,5,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T5,,,,,,,,,14,17,4450,large_ge1000,2,True
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,5,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T5,,,,,,,,,21,8,308,medium_100_999,0,False
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,5,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T5,,,,,,,,,31,8,620,medium_100_999,0,False
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,5,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T5,,,,,,,,,40,2,1533,large_ge1000,0,False
4acaebba-6c10-2a2a-8650-34c2f160db99,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,5,gt_instance,4acaebba-6c10-2a2a-8650-34c2f160db99/scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05/T5,,,,,,,,,41,10,1683,large_ge1000,0,False
