population_id,variant,checkpoint_sha256,training_seed,evaluation_seed,reference_id,episode_id,T,absolute_stage_index,generation_mismatch_count,matched_query_count,null_win_count,read_valid_tokens,stored_current_tokens,stored_historical_tokens,stored_occupied_slots,stored_valid_tokens,valid_read_count,attention_scale,content_control,enabled,null_mass_mean,read_output_norm,max_source_age,mean_source_age
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-3b58c087b0be6d00,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-3b58c087b0be6d00,5,1,0,3,2,24,0,24,3,24,1,11.321359634399414,native,True,0.47676897048950195,0.07427781075239182,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-3b58c087b0be6d00,5,2,0,4,1,31,0,31,4,31,3,11.321359634399414,native,True,0.2536666691303253,0.18564724922180176,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-3b58c087b0be6d00,5,3,0,5,2,40,0,40,5,40,3,11.321359634399414,native,True,0.21106581389904022,0.19709758460521698,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-3b58c087b0be6d00,5,4,0,4,2,48,0,48,6,48,2,11.321359634399414,native,True,0.37335559725761414,0.14702408015727997,2,1.3333333730697632
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-6904eeb9171e9165,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-6904eeb9171e9165,5,1,0,4,3,32,0,32,4,32,1,11.321359634399414,native,True,0.3786682188510895,0.05665426701307297,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-6904eeb9171e9165,5,2,0,4,2,32,0,32,4,32,2,11.321359634399414,native,True,0.33608347177505493,0.13913005590438843,2,1.25
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-6904eeb9171e9165,5,3,0,4,1,31,0,31,4,31,3,11.321359634399414,native,True,0.25190913677215576,0.19337411224842072,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-6904eeb9171e9165,5,4,0,5,2,40,0,40,5,40,3,11.321359634399414,native,True,0.2138431817293167,0.19238364696502686,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-c27775f833b58343,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-c27775f833b58343,5,1,0,4,2,32,0,32,4,32,2,11.321359634399414,native,True,0.2613234519958496,0.11300846934318542,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-c27775f833b58343,5,2,0,5,2,40,0,40,5,40,3,11.321359634399414,native,True,0.2165544331073761,0.19335243105888367,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-c27775f833b58343,5,3,0,4,2,48,0,48,6,48,2,11.321359634399414,native,True,0.3325110673904419,0.1411481499671936,2,1.3333333730697632
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,09582244-e2c2-2de1-956c-357092d949d1,tmv2-c27775f833b58343,5,4,0,4,2,48,0,48,6,48,2,11.321359634399414,native,True,0.3203914165496826,0.11253193020820618,3,1.6666667461395264
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-0339587ba95ddd5c,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-0339587ba95ddd5c,5,1,0,17,2,134,0,134,17,134,15,11.321359634399414,native,True,0.05267876014113426,1.485453724861145,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-0339587ba95ddd5c,5,2,0,16,2,158,0,158,20,158,14,11.321359634399414,native,True,0.06972543895244598,1.3229049444198608,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-0339587ba95ddd5c,5,3,0,17,2,164,0,164,22,164,15,11.321359634399414,native,True,0.03320533409714699,1.4221853017807007,2,1.3780487775802612
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-0339587ba95ddd5c,5,4,0,22,2,188,0,188,24,188,20,11.321359634399414,native,True,0.05961305648088455,1.827773094177246,3,1.3829786777496338
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-00241f8ef4c0f37c,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-00241f8ef4c0f37c,5,1,0,16,1,132,0,132,17,132,15,11.321359634399414,native,True,0.04131360724568367,1.4059175252914429,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-00241f8ef4c0f37c,5,2,0,18,2,139,0,139,18,139,16,11.321359634399414,native,True,0.0449797585606575,1.5701427459716797,2,1.057554006576538
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-00241f8ef4c0f37c,5,3,0,17,1,158,0,158,20,158,16,11.321359634399414,native,True,0.029307261109352112,1.530847430229187,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-00241f8ef4c0f37c,5,4,0,14,0,159,0,159,22,159,14,11.321359634399414,native,True,0.022030672058463097,1.3064019680023193,2,1.3396226167678833
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-52bc8f7fb6505651,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-52bc8f7fb6505651,5,1,0,18,2,144,0,144,18,144,16,11.321359634399414,native,True,0.05427221581339836,1.4567099809646606,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-52bc8f7fb6505651,5,2,0,16,1,144,0,144,20,144,15,11.321359634399414,native,True,0.038439083844423294,1.4142669439315796,2,1.2777777910232544
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-52bc8f7fb6505651,5,3,0,18,1,150,0,150,21,150,17,11.321359634399414,native,True,0.0579974390566349,1.543448805809021,3,1.2933334112167358
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-52bc8f7fb6505651,5,4,0,20,1,166,0,166,22,166,19,11.321359634399414,native,True,0.02528064325451851,1.789101481437683,3,1.25301194190979
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-231ac7caea10b742,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-231ac7caea10b742,5,1,0,12,2,91,0,91,12,91,10,11.321359634399414,native,True,0.04823616147041321,0.893399178981781,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-231ac7caea10b742,5,2,0,14,1,114,0,114,15,114,13,11.321359634399414,native,True,0.040720682591199875,1.192496657371521,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-231ac7caea10b742,5,3,0,17,2,134,0,134,18,134,15,11.321359634399414,native,True,0.06411036849021912,1.4432682991027832,2,1.0149253606796265
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-231ac7caea10b742,5,4,0,18,1,131,0,131,18,131,17,11.321359634399414,native,True,0.028063135221600533,1.7386717796325684,3,1.0305343866348267
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-e0880e364224bdc9,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-e0880e364224bdc9,5,1,0,13,1,111,0,111,15,111,12,11.321359634399414,native,True,0.03183162957429886,1.1393495798110962,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-e0880e364224bdc9,5,2,0,18,2,148,0,148,19,148,16,11.321359634399414,native,True,0.04125199839472771,1.5202776193618774,2,1.1081081628799438
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-e0880e364224bdc9,5,3,0,21,1,164,0,164,21,164,20,11.321359634399414,native,True,0.03512534126639366,1.970687985420227,3,1.1463414430618286
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,0f2f2711-b736-2f71-8c6a-245a9d820a8c,tmv2-e0880e364224bdc9,5,4,0,19,4,160,0,160,21,160,15,11.321359634399414,native,True,0.09308462589979172,1.4972753524780273,2,1.0500000715255737
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-2187bc52366292f0,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-2187bc52366292f0,5,1,0,11,3,83,0,83,11,83,8,11.321359634399414,native,True,0.12882192432880402,0.7536678910255432,1,0.9999999403953552
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-2187bc52366292f0,5,2,0,13,3,103,0,103,13,103,10,11.321359634399414,native,True,0.1415334790945053,0.9067327380180359,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-2187bc52366292f0,5,3,0,17,4,124,0,124,18,124,13,11.321359634399414,native,True,0.16641782224178314,1.1840213537216187,2,1.0645160675048828
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-2187bc52366292f0,5,4,0,14,5,115,0,115,18,115,9,11.321359634399414,native,True,0.13771601021289825,0.7207221984863281,2,1.3913042545318604
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-623782959294dced,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-623782959294dced,5,1,0,12,3,92,0,92,13,92,9,11.321359634399414,native,True,0.1632377803325653,0.8136311173439026,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-623782959294dced,5,2,0,11,2,114,0,114,15,114,9,11.321359634399414,native,True,0.16005520522594452,0.8584704399108887,2,1.1403509378433228
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-623782959294dced,5,3,0,13,2,119,0,119,15,119,11,11.321359634399414,native,True,0.08409983664751053,1.049421787261963,3,1.403361439704895
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-623782959294dced,5,4,0,15,5,142,0,142,19,142,10,11.321359634399414,native,True,0.1707468181848526,0.8713853359222412,3,1.2816901206970215
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-f09c5990e548bf07,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-f09c5990e548bf07,5,1,0,8,2,59,0,59,8,59,6,11.321359634399414,native,True,0.07486823201179504,0.4498084783554077,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-f09c5990e548bf07,5,2,0,14,2,98,0,98,15,98,12,11.321359634399414,native,True,0.08883831650018692,1.084391713142395,2,1.0306122303009033
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-f09c5990e548bf07,5,3,0,13,2,93,0,93,15,93,11,11.321359634399414,native,True,0.1084461510181427,0.9895562529563904,2,1.0107526779174805
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-f09c5990e548bf07,5,4,0,13,1,101,0,101,15,101,12,11.321359634399414,native,True,0.10594621300697327,1.079758882522583,2,1.0990098714828491
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-79bb6bd8f1789a30,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-79bb6bd8f1789a30,5,1,0,14,4,98,0,98,14,98,10,11.321359634399414,native,True,0.17320677638053894,0.8922051787376404,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-79bb6bd8f1789a30,5,2,0,14,4,97,0,97,15,97,10,11.321359634399414,native,True,0.1742490828037262,0.7211615443229675,2,1.360824704170227
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-79bb6bd8f1789a30,5,3,0,13,4,103,0,103,15,103,9,11.321359634399414,native,True,0.10378379374742508,0.7905855178833008,3,1.1553398370742798
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-79bb6bd8f1789a30,5,4,0,13,2,108,0,108,16,108,11,11.321359634399414,native,True,0.14039485156536102,0.987951397895813,4,1.2962963581085205
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-6ff44acdb1328d85,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-6ff44acdb1328d85,5,1,0,13,4,88,0,88,13,88,9,11.321359634399414,native,True,0.16215991973876953,0.8208921551704407,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-6ff44acdb1328d85,5,2,0,12,4,85,0,85,13,85,8,11.321359634399414,native,True,0.11999022960662842,0.7544204592704773,2,1.0235294103622437
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-6ff44acdb1328d85,5,3,0,11,2,93,0,93,13,93,9,11.321359634399414,native,True,0.11755518615245819,0.8570156693458557,3,1.1290322542190552
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-6ff44acdb1328d85,5,4,0,13,2,98,0,98,13,98,11,11.321359634399414,native,True,0.09189499914646149,1.0732382535934448,4,1.2244898080825806
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-3d66f663d7e83e45,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-3d66f663d7e83e45,5,1,0,11,3,88,0,88,11,88,8,11.321359634399414,native,True,0.1386270821094513,0.7328812479972839,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-3d66f663d7e83e45,5,2,0,13,6,103,0,103,14,103,7,11.321359634399414,native,True,0.2231222689151764,0.6560856699943542,2,1.0776698589324951
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-3d66f663d7e83e45,5,3,0,14,3,105,0,105,16,105,11,11.321359634399414,native,True,0.1649661809206009,0.8927890062332153,3,1.5809524059295654
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,10b17936-3938-2467-88ba-ba5fe2debf14,tmv2-3d66f663d7e83e45,5,4,0,13,4,111,0,111,16,111,9,11.321359634399414,native,True,0.12856848537921906,0.8456631302833557,3,1.2882883548736572
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,1776ad7e-4db7-2333-89e1-66854e82170c,tmv2-9a98083122718ebb,5,0,0,0,0,0,0,0,0,0,0,11.321359634399414,native,True,1.0,0.0,N/A,N/A
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,1776ad7e-4db7-2333-89e1-66854e82170c,tmv2-9a98083122718ebb,5,1,0,5,1,40,0,40,5,40,4,11.321359634399414,native,True,0.04533029720187187,0.3183181583881378,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,1776ad7e-4db7-2333-89e1-66854e82170c,tmv2-9a98083122718ebb,5,2,0,5,1,40,0,40,5,40,4,11.321359634399414,native,True,0.14172835648059845,0.3380146622657776,1,1.0
development_common_h5_canonical,M3-V-LAST,17fbb1abc272e745d8189007d665586fd58cc32cff0439185bf8760bfa917aed,45,45,1776ad7e-4db7-2333-89e1-66854e82170c,tmv2-9a98083122718ebb,5,3,0,5,0,40,0,40,5,40,5,11.321359634399414,native,True,0.029379254207015038,0.36764293909072876,1,1.0
